subject,month,speaker_category,classifier,annotation
20,07,male_correct,MAN,FAT
20,07,male_correct,MAN,FAT
20,07,male_correct,MAN,FAT
20,07,male_correct,MAF,FAT
20,07,male_correct,MAN,FAT
20,07,male_correct,MAN,FAT
20,07,male_correct,MAN,FAT
20,07,male_correct,MAN,FAT
20,07,male_correct,MAN,FAT
20,07,male_correct,MAN,FAT
20,07,male_correct,MAN,FAT
20,07,male_correct,MAN,FAT
20,07,male_correct,MAN,FAT
20,07,male_correct,MAN,FAT
20,07,male_correct,MAN,FAT
20,07,male_correct,MAN,FAT
20,07,male_correct,MAN,FAT
20,07,male_correct,MAN,FAT
20,07,male_correct,MAN,FAT
20,07,male_correct,MAN,FAT
20,07,male_correct,MAN,FAT
20,07,male_correct,MAN,FAT
20,07,male_correct,MAN,FAT
20,07,male_correct,MAN,FAT
20,07,male_correct,MAN,FAT
20,07,male_correct,MAN,FAT
20,07,male_correct,MAN,FAT
20,07,male_correct,MAN,FAT
20,07,male_correct,MAN,FAT
20,07,male_correct,MAN,FAT
20,07,male_correct,MAN,FAT
20,07,male_correct,MAN,FAT
20,07,male_correct,MAN,FAT
20,07,male_correct,MAN,FAT
20,07,male_correct,MAN,FAT
20,07,male_correct,MAN,FAT
20,07,male_correct,MAN,FAT
20,07,male_correct,MAN,FAT
20,07,male_correct,MAN,FAT
20,07,male_correct,MAN,FAT
20,07,male_correct,MAN,FAT
20,07,male_correct,MAN,FAT
20,07,male_correct,MAN,FAT
20,07,male_correct,MAN,FAT
20,07,male_correct,MAF,FAT
20,07,male_correct,MAN,FAT
20,07,male_correct,MAN,FAT
20,07,male_correct,MAN,FAT
20,07,male_correct,MAN,FAT
20,07,male_correct,MAN,FAT
20,07,male_correct,MAN,FAT
20,07,male_correct,MAN,FAT
20,07,male_correct,MAN,FAT
20,07,male_correct,MAN,FAT
20,07,male_correct,MAN,FAT
20,07,male_correct,MAN,FAT
20,07,male_correct,MAN,FAT
20,07,male_correct,MAN,FAT
20,07,male_correct,MAN,FAT
20,07,male_correct,MAN,FAT
20,07,male_correct,MAN,FAT
20,07,male_correct,MAN,FAT
20,07,male_correct,MAN,FAT
20,07,male_correct,MAN,FAT
20,07,male_correct,MAN,FAT
20,07,male_correct,MAN,FAT
20,07,male_correct,MAN,FAT
20,07,male_correct,MAN,FAT
20,07,male_correct,MAN,FAT
20,07,male_correct,MAN,FAT
20,07,male_correct,MAN,FAT
20,07,male_correct,MAN,FAT
20,07,male_correct,MAN,FAT
20,07,male_correct,MAN,FAT
20,07,male_correct,MAN,FAT
20,07,male_correct,MAN,FAT
20,07,male_correct,MAN,FAT
20,07,male_correct,MAN,FAT
20,07,male_correct,MAN,FAT
20,07,male_correct,MAN,FAT
20,07,male_correct,MAN,FAT
20,07,male_correct,MAN,FAT
20,07,male_correct,MAN,FAT
20,07,male_correct,MAN,FAT
20,07,male_correct,MAN,FAT
20,07,male_correct,MAN,FAT
20,07,male_correct,MAN,FAT
20,07,male_correct,MAN,FAT
20,07,male_correct,MAN,FAT
20,07,male_correct,MAN,FAT
20,07,male_correct,MAN,FAT
20,07,male_correct,MAN,FAT
20,07,male_correct,MAN,FAT
20,07,male_correct,MAN,FAT
20,07,male_correct,MAN,FAT
20,07,male_correct,MAN,FAT
20,07,male_correct,MAN,FAT
20,07,male_correct,MAN,FAT
20,07,male_correct,MAN,FAT
20,07,male_correct,MAN,FAT
20,07,male_correct,MAN,FAT
20,07,male_correct,MAN,FAT
20,07,male_correct,MAN,GRP
20,07,male_correct,MAN,FAT
20,07,male_correct,MAN,FAT
20,07,male_correct,MAN,FAT
20,07,male_correct,MAN,FAT
20,07,male_correct,MAN,FAT
20,07,male_correct,MAN,FAT
20,07,male_correct,MAN,FAT
20,07,male_correct,MAN,FAT
20,07,male_correct,MAN,FAT
20,07,male_correct,MAN,FAT
20,07,male_correct,MAN,FAT
20,07,male_correct,MAN,FAT
20,07,male_correct,MAN,FAT
20,07,male_correct,MAN,FAT
20,07,male_correct,MAN,FAT
20,07,male_correct,MAN,FAT
20,07,male_correct,MAN,FAT
20,07,male_correct,MAN,FAT
20,07,male_correct,MAN,FAT
20,07,male_correct,MAN,GRP
20,07,male_correct,MAN,FAT
20,07,male_correct,MAN,FAT
20,07,male_correct,MAN,FAT
20,07,male_correct,MAN,FAT
20,07,male_correct,MAN,FAT
20,07,male_correct,MAN,FAT
20,07,male_correct,MAN,FAT
20,07,male_correct,MAN,FAT
20,07,male_correct,MAN,FAT
20,07,male_correct,MAN,FAT
20,07,male_correct,MAN,FAT
20,07,male_correct,MAN,FAT
20,07,male_correct,MAN,FAT
20,07,male_correct,MAN,FAT
20,07,male_correct,MAN,FAT
20,07,male_correct,MAN,FAT
20,07,male_correct,MAN,FAT
20,07,male_correct,MAN,FAT
20,07,male_incorrect,OLN,FAT
20,07,male_incorrect,NOF,FAT
20,07,male_incorrect,CHN,FAT
20,07,male_incorrect,OLN,FAT
20,07,male_incorrect,OLN,FAT
20,07,male_incorrect,FAN,FAT
20,07,male_incorrect,OLN,FAT
20,07,male_incorrect,FAN,FAT
20,07,male_incorrect,FAN,FAT
20,07,male_incorrect,OLN,FAT
20,07,male_incorrect,OLN,FAT
20,07,male_incorrect,OLN,FAT
20,07,male_incorrect,FAN,FAT
20,07,male_incorrect,FAN,FAT
20,07,male_incorrect,FAN,FAT
20,07,male_incorrect,OLN,FAT
20,07,male_incorrect,FAN,FAT
20,07,male_incorrect,FAN,FAT
20,07,male_incorrect,OLN,FAT
20,07,male_incorrect,CHN,FAT
20,07,male_incorrect,NOF,FAT
20,07,male_incorrect,FAN,FAT
20,07,male_incorrect,CHN,FAT
20,07,male_incorrect,FAN,FAT
20,07,male_incorrect,FAN,FAT
20,07,male_incorrect,FAN,FAT
20,07,male_incorrect,OLN,FAT
20,07,male_incorrect,OLN,FAT
20,07,male_incorrect,OLN,FAT
20,07,male_incorrect,FAN,FAT
20,07,male_incorrect,OLN,FAT
20,07,male_incorrect,OLN,FAT
20,07,male_incorrect,FAN,FAT
20,07,male_incorrect,OLN,FAT
20,07,male_incorrect,OLN,FAT
20,07,male_incorrect,OLF,FAT
20,07,male_incorrect,OLN,FAT
