subject,month,speaker_category,classifier,annotation
08,07,male_correct,MAF,FAT
08,07,male_correct,MAN,FAT
08,07,male_correct,MAN,FAT
08,07,male_correct,MAN,FAT
08,07,male_correct,MAN,FAT
08,07,male_correct,MAN,FAT
08,07,male_correct,MAN,FAT
08,07,male_correct,MAN,FAT
08,07,male_correct,MAN,FAT
08,07,male_correct,MAN,FAT
08,07,male_correct,MAN,FAT
08,07,male_correct,MAN,FAT
08,07,male_correct,MAN,FAT
08,07,male_correct,MAN,FAT
08,07,male_correct,MAN,FAT
08,07,male_correct,MAN,FAT
08,07,male_correct,MAN,FAT
08,07,male_correct,MAN,FAT
08,07,male_correct,MAN,FAT
08,07,male_correct,MAN,FAT
08,07,male_correct,MAN,FAT
08,07,male_correct,MAN,FAT
08,07,male_correct,MAN,FAT
08,07,male_correct,MAN,FAT
08,07,male_correct,MAN,FAT
08,07,male_correct,MAN,FAT
08,07,male_correct,MAN,FAT
08,07,male_correct,MAN,GRP
08,07,male_correct,MAN,GRP
08,07,male_correct,MAN,GRP
08,07,male_correct,MAN,GRP
08,07,male_correct,MAN,GRP
08,07,male_correct,MAN,GRP
08,07,male_correct,MAN,GRP
08,07,male_correct,MAN,GRP
08,07,male_correct,MAN,FAT
08,07,male_correct,MAN,GRP
08,07,male_correct,MAN,GRP
08,07,male_correct,MAN,FAT
08,07,male_correct,MAN,FAT
08,07,male_correct,MAN,FAT
08,07,male_correct,MAN,FAT
08,07,male_correct,MAN,FAT
08,07,male_correct,MAN,FAT
08,07,male_correct,MAN,FAT
08,07,male_correct,MAN,FAT
08,07,male_correct,MAN,FAT
08,07,male_correct,MAN,FAT
08,07,male_correct,MAN,FAT
08,07,male_correct,MAN,FAT
08,07,male_correct,MAN,FAT
08,07,male_correct,MAF,FAT
08,07,male_correct,MAN,FAT
08,07,male_correct,MAN,FAT
08,07,male_correct,MAN,FAT
08,07,male_correct,MAN,FAT
08,07,male_correct,MAN,FAT
08,07,male_correct,MAN,FAT
08,07,male_correct,MAN,FAT
08,07,male_correct,MAN,FAT
08,07,male_correct,MAN,FAT
08,07,male_correct,MAN,FAT
08,07,male_correct,MAN,FAT
08,07,male_correct,MAN,FAT
08,07,male_correct,MAN,FAT
08,07,male_correct,MAN,FAT
08,07,male_correct,MAN,FAT
08,07,male_correct,MAN,FAT
08,07,male_correct,MAN,FAT
08,07,male_incorrect,TVF,FAT
08,07,male_incorrect,NON,FAT
08,07,male_incorrect,FAN,FAT
08,07,male_incorrect,NOF,FAT
08,07,male_incorrect,OLN,FAT
08,07,male_incorrect,OLN,FAT
08,07,male_incorrect,OLF,FAT
08,07,male_incorrect,TVN,FAT
08,07,male_incorrect,OLF,FAT
08,07,male_incorrect,CHN,FAT
08,07,male_incorrect,OLN,FAT
08,07,male_incorrect,FAN,FAT
08,07,male_incorrect,TVN,FAT
08,07,male_incorrect,TVF,FAT
08,07,male_incorrect,OLN,FAT
08,07,male_incorrect,CHN,FAT
08,07,male_incorrect,SIL,FAT
08,07,male_incorrect,FAN,GRP
08,07,male_incorrect,OLN,GRP
08,07,male_incorrect,FAN,GRP
08,07,male_incorrect,FAN,GRP
08,07,male_incorrect,FAN,GRP
08,07,male_incorrect,OLN,GRP
08,07,male_incorrect,OLN,GRP
08,07,male_incorrect,OLN,GRP
08,07,male_incorrect,NON,GRP
08,07,male_incorrect,NOF,GRP
08,07,male_incorrect,TVF,FAT
08,07,male_incorrect,OLN,FAT
08,07,male_incorrect,FAN,FAT
08,07,male_incorrect,NOF,FAT
08,07,male_incorrect,FAN,FAT
08,07,male_incorrect,FAN,FAT
08,07,male_incorrect,OLN,FAT
08,07,male_incorrect,OLN,FAT
08,07,male_incorrect,OLN,FAT
08,07,male_incorrect,OLF,FAT
08,07,male_incorrect,OLN,FAT
08,07,male_incorrect,NOF,FAT
08,07,male_incorrect,CHN,FAT
08,07,male_incorrect,NOF,FAT
08,07,male_incorrect,OLN,FAT
08,07,male_incorrect,OLN,FAT
08,07,male_incorrect,OLN,FAT
08,07,male_incorrect,OLF,FAT
08,07,male_incorrect,OLN,FAT
08,07,male_incorrect,OLF,FAT
08,07,male_incorrect,FAN,FAT
08,07,female_correct,FAN,MOT
08,07,female_correct,FAN,MOT
08,07,female_correct,FAN,MOT
08,07,female_correct,FAN,MOT
08,07,female_correct,FAN,MOT
