subject,month,speaker_category,classifier,annotation
13,08,male_correct,MAN,FAT
13,08,male_correct,MAN,FAT
13,08,male_correct,MAN,FAT
13,08,male_correct,MAN,FAT
13,08,male_correct,MAN,FAT
13,08,male_correct,MAN,FAT
13,08,male_correct,MAN,FAT
13,08,male_correct,MAN,FAT
13,08,male_correct,MAN,FAT
13,08,male_correct,MAN,FAT
13,08,male_correct,MAN,FAT
13,08,male_correct,MAN,FAT
13,08,male_correct,MAN,FAT
13,08,male_correct,MAN,FAT
13,08,male_correct,MAN,FAT
13,08,male_correct,MAN,FAT
13,08,male_correct,MAN,GRP
13,08,male_correct,MAN,GRP
13,08,male_correct,MAN,FAT
13,08,male_correct,MAF,GRP
13,08,male_correct,MAN,GRP
13,08,male_correct,MAN,GRP
13,08,male_correct,MAN,GRP
13,08,male_correct,MAF,FAT
13,08,male_correct,MAN,GRP
13,08,male_correct,MAN,FAT
13,08,male_correct,MAN,FAT
13,08,male_correct,MAN,GRP
13,08,male_correct,MAN,GRP
13,08,male_correct,MAN,FAT
13,08,male_correct,MAN,FAT
13,08,male_correct,MAN,FAT
13,08,male_correct,MAN,FAT
13,08,male_correct,MAN,FAT
13,08,male_correct,MAN,FAT
13,08,male_correct,MAN,FAT
13,08,male_correct,MAN,FAT
13,08,male_correct,MAN,FAT
13,08,male_correct,MAN,FAT
13,08,male_correct,MAN,FAT
13,08,male_correct,MAF,FAT
13,08,male_correct,MAN,FAT
13,08,male_correct,MAN,FAT
13,08,male_correct,MAN,FAT
13,08,male_correct,MAN,FAT
13,08,male_correct,MAN,FAT
13,08,male_correct,MAN,FAT
13,08,male_correct,MAN,FAT
13,08,male_correct,MAN,FAT
13,08,male_correct,MAN,FAT
13,08,male_correct,MAN,FAT
13,08,male_correct,MAN,FAT
13,08,male_correct,MAN,FAT
13,08,male_correct,MAN,FAT
13,08,male_correct,MAN,FAT
13,08,male_correct,MAN,FAT
13,08,male_correct,MAN,FAT
13,08,male_correct,MAN,FAT
13,08,male_correct,MAN,FAT
13,08,male_correct,MAN,FAT
13,08,male_correct,MAN,FAT
13,08,male_correct,MAN,FAT
13,08,male_correct,MAN,FAT
13,08,male_incorrect,NOF,FAT
13,08,male_incorrect,OLN,FAT
13,08,male_incorrect,OLN,FAT
13,08,male_incorrect,OLN,FAT
13,08,male_incorrect,OLN,FAT
13,08,male_incorrect,NOF,FAT
13,08,male_incorrect,OLN,FAT
13,08,male_incorrect,TVF,FAT
13,08,male_incorrect,FAN,FAT
13,08,male_incorrect,OLN,FAT
13,08,male_incorrect,CXN,GRP
13,08,male_incorrect,FAN,GRP
13,08,male_incorrect,FAN,GRP
13,08,male_incorrect,FAN,GRP
13,08,male_incorrect,FAN,GRP
13,08,male_incorrect,NOF,FAT
13,08,male_incorrect,OLF,FAT
13,08,male_incorrect,OLN,GRP
13,08,male_incorrect,OLN,GRP
13,08,male_incorrect,FAN,FAT
13,08,male_incorrect,OLF,FAT
13,08,male_incorrect,OLN,FAT
13,08,male_incorrect,CXN,FAT
13,08,male_incorrect,OLN,FAT
13,08,male_incorrect,OLN,FAT
13,08,male_incorrect,OLN,FAT
13,08,male_incorrect,OLN,FAT
13,08,male_incorrect,OLN,FAT
13,08,male_incorrect,OLN,FAT
13,08,male_incorrect,OLN,FAT
13,08,male_incorrect,OLF,FAT
13,08,male_incorrect,FAN,FAT
13,08,male_incorrect,OLN,FAT
13,08,male_incorrect,OLN,FAT
13,08,male_incorrect,OLN,FAT
13,08,male_incorrect,OLN,FAT
13,08,male_incorrect,FAN,FAT
13,08,male_incorrect,OLN,FAT
