subject,month,speaker_category,classifier,annotation
28,06,male_correct,MAN,FAT
28,06,male_correct,MAN,FAT
28,06,male_correct,MAN,FAT
28,06,male_correct,MAN,FAT
28,06,male_correct,MAN,FAT
28,06,male_correct,MAF,FAT
28,06,male_correct,MAN,FAT
28,06,male_correct,MAN,FAT
28,06,male_correct,MAN,FAT
28,06,male_correct,MAN,FAT
28,06,male_correct,MAN,FAT
28,06,male_correct,MAN,FAT
28,06,male_correct,MAN,FAT
28,06,male_correct,MAF,FAT
28,06,male_correct,MAN,FAT
28,06,male_correct,MAN,FAT
28,06,male_correct,MAN,FAT
28,06,male_correct,MAN,FAT
28,06,male_correct,MAN,FAT
28,06,male_correct,MAN,FAT
28,06,male_correct,MAN,FAT
28,06,male_correct,MAN,FAT
28,06,male_correct,MAN,FAT
28,06,male_correct,MAN,FAT
28,06,male_correct,MAN,FAT
28,06,male_correct,MAN,FAT
28,06,male_correct,MAN,FAT
28,06,male_correct,MAN,FAT
28,06,male_correct,MAN,FAT
28,06,male_correct,MAN,FAT
28,06,male_correct,MAN,FAT
28,06,male_correct,MAN,FAT
28,06,male_correct,MAF,FAT
28,06,male_correct,MAN,FAT
28,06,male_correct,MAN,FAT
28,06,male_correct,MAN,FAT
28,06,male_correct,MAN,FAT
28,06,male_correct,MAN,FAT
28,06,male_correct,MAN,FAT
28,06,male_correct,MAN,FAT
28,06,male_correct,MAN,FAT
28,06,male_correct,MAN,FAT
28,06,male_correct,MAN,FAT
28,06,male_correct,MAN,FAT
28,06,male_correct,MAN,FAT
28,06,male_incorrect,FAN,FAT
28,06,male_incorrect,FAN,FAT
28,06,male_incorrect,FAN,FAT
28,06,male_incorrect,FAF,FAT
28,06,male_incorrect,CHN,FAT
28,06,male_incorrect,FAN,FAT
28,06,male_incorrect,CXN,FAT
28,06,male_incorrect,FAN,FAT
28,06,male_incorrect,FAN,FAT
28,06,male_incorrect,FAN,FAT
28,06,male_incorrect,FAN,FAT
28,06,male_incorrect,OLN,FAT
28,06,male_incorrect,FAN,FAT
28,06,male_incorrect,FAN,FAT
28,06,male_incorrect,FAN,FAT
28,06,male_incorrect,FAN,FAT
28,06,male_incorrect,CXN,FAT
28,06,male_incorrect,FAN,FAT
28,06,male_incorrect,FAN,FAT
28,06,male_incorrect,FAN,FAT
28,06,male_incorrect,FAN,FAT
28,06,male_incorrect,FAN,FAT
28,06,male_incorrect,FAN,FAT
28,06,male_incorrect,CHN,FAT
28,06,male_incorrect,FAN,FAT
28,06,male_incorrect,FAN,FAT
28,06,male_incorrect,FAF,FAT
28,06,male_incorrect,FAN,FAT
28,06,male_incorrect,FAN,FAT
28,06,male_incorrect,FAN,FAT
28,06,male_incorrect,FAN,FAT
28,06,male_incorrect,CHN,FAT
28,06,male_incorrect,FAN,FAT
28,06,male_incorrect,FAN,FAT
28,06,male_incorrect,OLN,FAT
28,06,male_incorrect,OLN,FAT
28,06,male_incorrect,OLN,FAT
28,06,male_incorrect,OLN,FAT
28,06,male_incorrect,OLN,FAT
28,06,female_correct,FAF,MOT
28,06,female_correct,FAN,MOT
28,06,female_correct,FAN,MOT
28,06,female_correct,FAN,MOT
28,06,female_correct,FAN,MOT
28,06,female_correct,FAN,MOT
28,06,female_correct,FAN,MOT
28,06,female_correct,FAN,MOT
28,06,female_correct,FAN,MOT
28,06,female_correct,FAN,MOT
28,06,female_correct,FAN,MOT
28,06,female_correct,FAN,MOT
28,06,female_correct,FAN,MOT
28,06,female_correct,FAN,MOT
28,06,female_correct,FAN,MOT
28,06,female_correct,FAN,MOT
28,06,female_correct,FAN,MOT
28,06,female_correct,FAN,MOT
28,06,female_correct,FAN,MOT
28,06,female_correct,FAN,MOT
28,06,female_correct,FAN,MOT
28,06,female_correct,FAN,MOT
28,06,female_correct,FAN,MOT
28,06,female_correct,FAN,MOT
28,06,female_correct,FAN,MOT
28,06,female_correct,FAN,MOT
28,06,female_correct,FAN,MOT
28,06,female_correct,FAN,MOT
28,06,female_correct,FAN,MOT
28,06,female_correct,FAN,MOT
28,06,female_correct,FAN,MOT
28,06,female_correct,FAN,MOT
28,06,female_correct,FAN,MOT
28,06,female_correct,FAN,MOT
28,06,female_correct,FAN,MOT
28,06,female_correct,FAN,MOT
28,06,female_correct,FAN,MOT
28,06,female_correct,FAN,MOT
28,06,female_correct,FAN,MOT
28,06,female_correct,FAN,MOT
28,06,female_correct,FAN,MOT
28,06,female_correct,FAN,MOT
28,06,female_correct,FAN,MOT
28,06,female_correct,FAN,MOT
28,06,female_correct,FAN,MOT
28,06,female_correct,FAF,MOT
28,06,female_correct,FAN,MOT
28,06,female_correct,FAN,MOT
28,06,female_correct,FAF,MOT
28,06,female_correct,FAN,MOT
28,06,female_correct,FAN,MOT
28,06,female_correct,FAN,MOT
28,06,female_correct,FAN,MOT
28,06,female_correct,FAN,MOT
28,06,female_correct,FAF,MOT
28,06,female_correct,FAF,MOT
28,06,female_correct,FAN,MOT
28,06,female_correct,FAN,MOT
28,06,female_correct,FAN,MOT
28,06,female_correct,FAN,MOT
28,06,female_correct,FAN,MOT
28,06,female_correct,FAN,MOT
28,06,female_correct,FAN,MOT
28,06,female_correct,FAN,MOT
28,06,female_correct,FAN,MOT
28,06,female_correct,FAN,MOT
28,06,female_correct,FAN,MOT
28,06,female_correct,FAF,MOT
28,06,female_correct,FAF,MOT
28,06,female_correct,FAN,MOT
28,06,female_correct,FAN,MOT
28,06,female_correct,FAN,MOT
28,06,female_correct,FAN,MOT
28,06,female_correct,FAN,MOT
28,06,female_correct,FAF,MOT
28,06,female_correct,FAF,MOT
28,06,female_correct,FAN,MOT
28,06,female_correct,FAN,MOT
28,06,female_correct,FAN,MOT
28,06,female_correct,FAN,MOT
28,06,female_correct,FAN,MOT
28,06,female_correct,FAN,MOT
28,06,female_correct,FAN,MOT
28,06,female_correct,FAN,MOT
28,06,female_correct,FAN,MOT
28,06,female_correct,FAN,MOT
28,06,female_correct,FAN,MOT
28,06,female_correct,FAN,MOT
28,06,female_correct,FAN,MOT
28,06,female_correct,FAN,MOT
28,06,female_correct,FAN,MOT
28,06,female_correct,FAN,MOT
28,06,female_correct,FAN,MOT
28,06,female_correct,FAN,MOT
28,06,female_correct,FAN,MOT
28,06,female_correct,FAN,MOT
28,06,female_correct,FAN,MOT
28,06,female_correct,FAN,MOT
28,06,female_correct,FAN,MOT
28,06,female_correct,FAN,MOT
28,06,female_correct,FAN,MOT
28,06,female_correct,FAN,MOT
28,06,female_correct,FAN,MOT
28,06,female_correct,FAN,MOT
28,06,female_correct,FAN,MOT
28,06,female_correct,FAN,MOT
28,06,female_correct,FAN,MOT
28,06,female_correct,FAN,MOT
28,06,female_correct,FAN,MOT
28,06,female_correct,FAN,MOT
28,06,female_correct,FAN,MOT
28,06,female_correct,FAN,MOT
28,06,female_correct,FAN,MOT
28,06,female_correct,FAN,MOT
28,06,female_correct,FAN,MOT
28,06,female_correct,FAN,MOT
28,06,female_correct,FAN,MOT
28,06,female_correct,FAN,MOT
28,06,female_correct,FAN,MOT
