tier,word,utterance_type,object_present,speaker,timestamp,basic_level
*FAN,air,r,n,MOT,47800950_47802070,NA
*FAN,air,r,n,MOT,47806210_47811450,NA
*FAN,almond+milk,n,n,MOT,27917830_27918880,milk
*FAN,almond+milk,q,n,MOT,28046630_28047630,milk
*FAN,ankle,d,n,MOT,23073790_23074830,ankle
*FAN,apple,d,y,MOT,40750120_40751980,apple
*FAN,apple,d,y,MOT,40756820_40757950,apple
*OLN,applesauce,d,n,MOT,27453430_27457390,applesauce
*FAN,apples,d,n,MOT,28269940_28271820,apples
*FAN,applesauce,d,n,MOT,44051280_44053650,applesauce
*FAN,applesauce,d,n,MOT,44144200_44145730,applesauce
*FAN,applesauce,d,n,MOT,44371010_44377390,applesauce
*FAN,applesauce,d,n,MOT,44371010_44377390,applesauce
*FAN,applesauce,q,y,MOT,44645700_44647760,applesauce
*FAN,applesauce,q,y,MOT,44662540_44663830,applesauce
*FAN,applesauce,d,y,MOT,45071100_45073270,applesauce
*OLN,apricot,d,n,MOT,27837290_27875310,apricot
*FAN,arm,d,y,MOT,44270_45270,arm
*OLN,arm,d,y,MOT,46080_47860,arm
*OLN,arm,d,y,MOT,25932880_25966750,arm
*OLN,arm,d,n,MOT,29545910_29586290,arm
*FAN,arm,d,y,MOT,32757050_32759130,arm
*FAN,arm,d,y,MOT,43678810_43680880,arm
*FAN,arm,d,y,MOT,47346760_47347370,arm
*FAN,arms,d,y,MOT,47467450_47468990,arm
*FAN,arms,r,y,MOT,47822300_47822920,arm
*OLN,artichoke+hearts,d,n,MOT,26557890_26605640,artichoke+hearts
*FAN,asparagus,d,n,MOT,28269940_28271820,asparagus
*OLN,avacado,d,n,MOT,27474120_27489580,avacado
*OLN,avocado,d,n,MOT,24067200_24068000,avocado
*OLN,avocado,n,n,AD1,26896390_26952500,avocado
*OLN,avocado,d,n,FAT,26896390_26952500,avocado
*OLN,avocado,d,n,AD1,26896390_26952500,avocado
*OLN,avocado,d,n,MOT,26994650_27018140,avocado
*FAN,avocado,d,n,MOT,27452420_27453430,avocado
*OLN,avocado,d,n,MOT,27465380_27466720,avocado
*MAN,avocados,d,n,FAT,24048070_24050110,avocado
*FAN,avocados,d,n,MOT,27694970_27696410,avocado
*TVN,baby,d,n,FAT,21169370_21172930,baby
*FAN,baby,d,n,MOT,28431310_28432600,baby
*OLN,baby,d,n,CH1,28537560_28546540,baby
*MAN,baby,d,n,FAT,30041470_30045850,baby
*FAN,baby+carrier,d,n,MOT,28574640_28575640,carrier
*FAN,back,q,n,MOT,16932310_16935160,back
*OLN,bag,d,n,MOT,18914340_18915960,bag
*FAN,bag,d,y,MOT,25746590_25748100,bag
*FAN,bag,i,y,MOT,25757750_25759730,bag
*OLN,bag,d,n,MOT,26772640_26792840,bag
*MAN,bag,d,n,FAT,28039510_28040510,bag
*FAN,bag,d,n,MOT,28040510_28041510,bag
*OLN,bag,d,n,MOT,29715700_29720290,bag
*MAN,bags,d,n,MOT,45224650_45226250,bag
*MAN,Baileys,q,n,UM1,37873180_37877430,Baileys
*TVN,Baileys,q,n,UM1,37880060_37881190,Baileys
*FAN,ball,q,y,MOT,1641910_1642910,ball
*OLN,bananas,d,n,MOT,27474120_27489580,bananas
*FAN,bananas,d,n,MOT,39726050_39727620,bananas
*OLN,bananas,d,n,FAT,39730080_39730910,bananas
*FAN,bananas,q,n,MOT,39732510_39733950,bananas
*FAN,bananas,d,n,FAT,39747150_39748290,bananas
*MAN,bananas,d,n,FAT,39752290_39753510,bananas
*FAN,bananas,q,n,MOT,41911870_41912870,bananas
*MAN,bar,d,n,FAT,38971880_38972980,bar
*MAN,bar,d,n,FAT,39007270_39010840,bar
*OLN,basketball+shirt,d,y,MOT,42235660_42239130,shirt
*OLN,basketball+shirt,d,y,MOT,42239930_42250020,shirt
*OLN,bean+sprouts,d,n,MOT,27635120_27653360,bean+sprouts
*FAN,bed,d,n,MOT,40673100_40675280,bed
*FAN,bed,q,n,MOT,40677830_40680460,bed
*FAN,bed,d,n,MOT,45294020_45296570,bed
*FAN,bed,d,n,MOT,45831390_45832730,bed
*FAN,beef,d,n,MOT,28930310_28932810,beef
*OLN,beets,d,n,MOT,26646890_26743040,beets
*OLN,beets,d,n,MOT,26646890_26743040,beets
*OLN,beets,q,n,MOT,26646890_26743040,beets
