tier,word,utterance_type,object_present,speaker,timestamp,basic_level
*MAN,apple,d,y,FAT,3745270_3746270,apple
*MAN,apple,q,n,FAT,3808540_3809540,apple
*CXN,apple,q,n,SIS,5118520_5119990,apple
*CHN,apple,d,n,MOT,17056080_17056180,apple
*FAN,apples,d,n,MOT,16582000_16583000,apple
*TVN,arms,d,n,MOT,14053960_14054970,arm
*FAN,arms,i,n,MOT,14153640_14157160,arm
*FAN,baby,d,n,MOT,35033740_35036610,baby
*FAN,baby+floaty,d,n,MOT,17340430_17342470,floaty
*FAN,bag,i,n,MOT,29235800_29237250,bag
*MAN,balls,q,n,ADM,30926000_30930880,ball
*FAF,band+aid,d,n,MOT,39341350_39342360,band+aid
*FAN,basket,d,n,MOT,2373710_2374910,basket
*FAN,basket,d,n,MOT,2377930_2378970,basket
*FAN,basket,d,n,MOT,2400720_2401440,basket
*FAN,basket,d,n,MOT,2402960_2403620,basket
*CXN,basket,q,n,SIS,14741610_14744040,basket
*FAN,basket,d,n,MOT,16568419_16569779,basket
*FAN,basket,d,n,MOT,17031820_17033540,basket
*OLN,basket,d,n,MOT,17458970_17459770,basket
*CHN,basket,q,n,MOT,17459770_17460620,basket
*FAN,basket,q,n,MOT,17476590_17477950,basket
*FAF,bathing+suits,d,n,MOT,33895220_33897470,bathing+suit
*FAN,bathtub,d,n,MOT,36432970_36434140,bathtub
*CXN,bathtub,d,n,KID,36437710_36439700,bathtub
*FAN,bed,d,n,BRO,2692140_2693640,bed
*OLN,bed,d,n,MOT,2694620_2696030,bed
*OLN,bed,q,n,SIS,2886980_2887810,bed
*CXN,bed,d,n,SIS,2897590_2901180,bed
*FAN,bed,d,n,MOT,2901180_2902400,bed
*FAN,bed,i,n,MOT,2907980_2909130,bed
*OLN,bed,i,n,SIS,2945920_2946720,bed
*FAN,bed,i,n,MOT,5790250_5792770,bed
*FAN,bed,i,n,MOT,5790250_5792770,bed
*FAN,bed,d,n,MOT,5795510_5798100,bed
*CHN,bed,i,n,MOT,22630940_22632180,bed
*FAN,bed,d,n,MOT,22687010_22690140,bed
*FAN,berries,d,n,MOT,10699660_10701020,berries
*FAN,berries,d,n,MOT,11103100_11105740,berries
*OLN,berries,d,n,MOT,11146240_11147610,berries
*OLN,berries,q,n,MOT,11563030_11563930,berries
*TVF,berries,d,n,MOT,12654360_12655910,berries
*CHN,berries,d,n,MOT,16453560_16454150,berries
*FAN,berries,i,n,MOT,16814070_16815650,berries
*FAN,berries,d,n,MOT,16816930_16819030,berries
*CHN,berries,d,n,MOT,16835380_16836380,berries
*FAN,berries,i,n,MOT,16950520_16953370,berries
*FAN,berries,d,n,MOT,17098800_17100780,berries
*FAN,berries,q,y,MOT,22264570_22265760,berries
*FAN,berry,d,n,MOT,17052650_17054740,berries
*CHN,berry+bushes,d,n,MOT,17497930_17498780,bush
*FAN,berry+patch,d,n,MOT,17232800_17235180,berry+patch
*FAN,bikes,d,n,MOT,16950520_16953370,bike
*CHN,blanket,n,n,MOT,18340580_18341320,blanket
*FAN,blanket,d,y,MOT,22486840_22489260,blanket
*FAN,blanky,d,n,MOT,22726860_22729960,blanket
*FAN,blueberries,d,n,MOT,14199700_14203130,blueberries
*FAN,blueberries,q,n,MOT,14384090_14386970,blueberries
*OLN,blueberries,q,n,AF1,15440450_15441670,blueberries
*FAN,blueberries,q,n,AF1,15627930_15630200,blueberries
*FAN,blueberries,q,n,AF1,15631970_15633060,blueberries
*CHN,blueberries,q,n,MOT,17275150_17277550,blueberries
*OLN,blueberries,d,n,MOT,17435080_17436200,blueberries
*FAN,blueberries,d,n,MOT,17439750_17442300,blueberries
