tier,word,utterance_type,object_present,speaker,timestamp,basic_level
*SIL,aphids,r,y,MOT,14474950_14476080,aphid
*FAN,aphids,r,y,MOT,14483720_14485150,aphid
*FAN,aphids,r,y,MOT,14494660_14497200,aphid
*CXN,aphids,r,y,MOT,14818120_14820520,aphid
*FAN,aphids,r,y,MOT,14828930_14829950,aphid
*OLF,arm,d,y,MOT,1850720_1851520,arm
*MAF,arm,q,y,MOT,12596310_12610370,arm
*MAF,arm,d,y,MOT,12611370_12613600,arm
*FAN,arm,d,y,MOT,14194640_14195740,arm
*MAN,arm,q,y,FAT,35148790_35149910,arm
*OLN,arm,d,y,MOT,35387030_35391650,arm
*TVF,arm,d,y,MOT,35536590_35537610,arm
*OLN,arms,i,y,FAT,40477880_40478810,arm
*OLN,arms,i,y,FAT,40479610_40482560,arm
*FAN,babies,d,n,FAT,36589560_36590830,baby
*FAN,baby,q,y,MOT,23556570_23559310,baby
*FAN,baby,q,y,MOT,23556570_23559310,baby
*MAN,baby,r,y,FAT,41732680_41733730,baby
*MAN,baby,r,y,FAT,41736080_41737450,baby
*OLN,back,d,y,FAT,40261230_40262180,back
*FAN,back,d,n,FAT,40947820_40948820,back
*MAN,back,d,n,FAT,40950430_40951440,back
*FAF,bag,d,n,MOT,842580_844510,bag
*FAN,balls,d,n,MOT,1106480_1108780,ball
*MAN,barber,r,y,FAT,41732680_41733730,barber
*MAN,barber,r,y,FAT,41736080_41737450,barber
*TVN,basket,d,n,FAT,648540_654240,basket
*FAN,basket,q,n,MOT,656290_657750,basket
*OLF,basket,d,y,MOT,12993720_12995810,basket
*FAF,beak,r,y,MOT,14601790_14602390,beak
*MAF,bed,q,n,FAT,1030080_1032780,bed
*SIL,bed,d,n,MOT,1161010_1163460,bed
*FAF,bed,q,y,MOT,4347740_4348780,bed
*FAN,bed,q,y,MOT,5206740_5208170,bed
*TVF,bed,d,y,MOT,18754450_18765730,bed
*MAN,bed,q,n,FAT,35625620_35626620,bed
*MAN,bed,q,y,FAT,42604480_42606120,bed
*FAN,bed,q,n,FAT,43186340_43187890,bed
*MAN,bed,q,n,FAT,43240810_43242050,bed
*MAN,bed,d,n,FAT,43322650_43325010,bed
*CXN,belly,q,y,MOT,1816990_1818680,belly
*OLN,binkies,q,n,MOT,5575250_5580390,binky
*NOF,binky,d,n,MOT,30417180_30417980,binky
*MAN,birthday+card,d,n,FAT,37629560_37630950,card
*MAN,blanket,q,y,FAT,42575160_42577790,blanket
*FAN,blanket,q,y,FAT,42580640_42581400,blanket
*FAN,blanket,q,y,FAT,42600300_42601300,blanket
*FAN,blanket,q,y,FAT,42652450_42653530,blanket
*MAN,blanket,q,n,FAT,43504800_43505920,blanket
*FAN,block,d,n,MOT,750750_751750,block
*FAN,blocks,q,y,MOT,455920_456920,block
*TVF,blocks,q,y,MOT,905110_906650,block
*TVN,blocks,d,y,MOT,1856120_1858380,block
*MAF,blocks,d,n,FAT,35842630_35843630,block
*FAN,boa+constrictor,r,y,MOT,14644450_14645860,boa+constrictor
*SIL,book,d,y,MOT,14451870_14452680,book
*FAN,book,d,y,MOT,14851480_14852710,book
*FAN,book,q,y,MOT,14930140_14933040,book
*OLF,book,i,y,FAT,41696680_41697570,book
*OLF,book,i,y,FAT,41698670_41699800,book
*FAN,book,d,y,FAT,41800590_41802650,book
*MAN,book,d,y,FAT,41853460_41854570,book
*FAN,book,d,y,FAT,41869880_41873900,book
*MAN,book,d,y,FAT,42003630_42004630,book
*FAN,books,d,y,FAT,41953320_41954320,book
*MAN,bottle,q,n,FAT,35629850_35630870,bottle
*MAN,bubble,r,y,FAT,41736080_41737450,bubble
*MAF,bug,r,y,MOT,14513820_14514690,bug
*FAN,bumblebee,r,y,FAT,41733730_41735280,bumblebee
*FAN,bumblebee,r,y,FAT,41737450_41738630,bumblebee
*MAN,bumbo,d,y,FAT,43325850_43327440,bumbo
*MAN,bumbo,q,y,FAT,43328640_43329970,bumbo
*OLF,bumbo,d,y,FAT,43334700_43337750,bumbo
