tier,word,utterance_type,object_present,speaker,timestamp,basic_level
*FAN,Angel+Bear,q,y,MOT,31929710_31930950,Angel+Bear
*FAN,Angel+Bear,d,y,MOT,31933820_31935020,Angel+Bear
*FAF,Angel+Bear,d,n,MOT,38337800_38338960,Angel+Bear
*FAF,Angel+Bear,n,y,GRM,40694350_40695350,Angel+Bear
*MAN,Angel+Bear,d,n,MOT,40696890_40697890,Angel+Bear
*FAF,animal,d,n,MOT,1439370_1440530,NA
*TVF,animal,d,n,GRM,38283980_38285880,NA
*FAN,ants,d,n,MOT,40006710_40008460,ant
*FAN,apple,d,n,GRM,25460660_25461870,apple
*FAN,apple,d,n,GRM,25507410_25508810,apple
*FAN,apple,d,n,MOT,25531550_25533200,apple
*FAN,apple,d,y,GRM,25666440_25667560,apple
*FAN,apple,d,y,GRM,25668180_25672230,apple
*FAN,apples,d,n,GRM,971620_973220,apple
*FAN,apples,d,n,GRM,974140_976550,apple
*FAN,apples,d,n,MOT,23898600_23899900,apple
*FAN,apples,d,n,MOT,25522610_25525420,apple
*FAN,arm,d,n,MOT,26344710_26348700,arm
*FAN,arm,d,n,MOT,26349500_26350540,arm
*FAN,arms,r,y,MOT,21628670_21635250,arm
*FAN,arms,d,n,MOT,38094030_38095470,arm
*FAN,avocado,q,y,GRM,34322550_34324020,avocado
*FAN,avocado,d,n,GRM,34410180_34412750,avocado
*MAN,avocado,q,n,GRP,34429460_34431990,avocado
*FAN,avocado,d,n,MOT,34540360_34541770,avocado
*MAN,avocado,q,n,GRP,35000050_35001610,avocado
*FAF,avocado,d,n,MOT,38648740_38651110,avocado
*MAN,babies,d,n,GRP,1672430_1674770,baby
*CXF,babies,d,n,MOT,1685740_1688960,baby
*OLF,babies,s,n,MOT,41156000_41156880,baby
*FAF,babies,s,n,MOT,41156880_41158270,baby
*FAF,babies,s,n,MOT,41156880_41158270,baby
*FAN,babies,s,n,MOT,41159070_41161520,baby
*MAN,baby,d,n,GRP,863870_865160,baby
*FAN,baby,q,n,MOT,5967520_5970840,baby
*FAN,baby,q,n,ADF,7733080_7734820,baby
*FAN,baby,d,n,GRM,19474250_19475930,baby
*CXN,baby,d,y,MOT,22190330_22191310,baby
*OLN,baby,d,y,MOT,22191980_22192910,baby
*FAN,baby,d,n,GRM,37761300_37763680,baby
*FAN,back,d,n,MOT,147930_150180,back
*FAN,back,d,n,GRM,41079910_41082210,back
*OLN,bag,d,n,GRM,7030000_7033960,bag
*OLF,bag,d,n,GRM,7033960_7034840,bag
*FAN,bag,d,n,GRM,22732520_22734560,bag
*FAN,bag,q,n,MOT,32340990_32341990,bag
*FAN,bag,d,n,MOT,32346600_32348400,bag
*OLN,bag,q,n,GRM,33132160_33133060,bag
*FAN,bag,q,y,GRM,33133060_33137190,bag
*FAN,bags,d,n,GRM,36067970_36069170,bag
*FAN,bananas,d,n,GRM,974140_976550,banana
*FAN,baseball,d,n,MOT,30688610_30689610,baseball
*FAN,bath,d,n,MOT,33912720_33913720,bath
*FAN,bath,d,y,MOT,35623060_35625160,bath
*SIL,bath,d,n,GRM,36233020_36235590,bath
*MAN,bath,d,n,GRP,42977950_42980100,bath
*FAN,baths,d,n,GRM,722170_723560,bath
*TVN,bathtub,d,n,MOT,42422880_42426340,bathtub
*TVN,bathtub,d,n,MOT,42422880_42426340,bathtub
*MAF,battery,d,n,GRM,16032430_16035140,battery
*MAF,battery,d,n,GRP,16032430_16035140,battery
*FAN,beach,d,n,MOT,1650310_1657200,beach
*FAN,bear,d,y,MOT,3267520_3268950,bear
*FAN,bear,d,n,GRM,6685390_6687020,bear
*FAN,bears,d,y,MOT,3264670_3265690,bear
*MAN,bed,q,n,GRM,157810_159370,bed
*SIL,bed,q,n,GRM,160560_161500,bed
*FAN,bed,d,n,MOT,163900_165390,bed
*FAN,bed,q,n,GRM,181050_182570,bed
*FAN,bed,d,n,MOT,183570_186380,bed
*FAN,bed,d,n,MOT,597120_600610,bed
*FAN,bed,d,n,GRM,1549270_1550740,bed
*FAN,bed,d,y,GRM,6943570_6945500,bed
*FAN,bed,d,n,MOT,28608310_28609550,bed
*FAN,bed,i,y,MOT,29220050_29222910,bed
*FAN,bed,i,y,MOT,29220050_29222910,bed
*FAN,bed,d,y,MOT,29223820_29225360,bed
*FAN,bed,d,y,MOT,29228230_29229920,bed
*FAN,bed,d,y,GRM,29450030_29451910,bed
*FAN,bed,q,y,MOT,31119640_31121040,bed
*FAN,bed,q,y,MOT,31122410_31124520,bed
*SIL,bed,d,n,GRM,36233020_36235590,bed
*MAN,bed,d,n,GRP,43293150_43294940,bed
*FAF,bed,q,n,GRM,44992250_44993250,bed
*TVF,bed,q,n,GRM,44996410_44999090,bed
*MAN,beds,d,n,GRP,20121820_20127380,bed
*FAN,belly,d,n,MOT,423600_424930,belly
*FAN,belly,d,n,MOT,426370_427380,belly
*TVF,berries,d,n,GRM,940200_942140,berries
*FAN,bib,d,n,MOT,3126920_3128070,bib
*OLF,bib,q,n,MOT,3173290_3174320,bib
*FAN,bib,d,y,MOT,3176150_3177150,bib
*FAN,bib,d,y,MOT,3179190_3180190,bib
*FAN,bib,d,n,MOT,7387420_7388440,bib
*OLN,bib,q,n,GRM,7388440_7390080,bib
*FAN,bib,d,n,MOT,15881890_15883290,bib
*FAN,bib,d,n,GRM,15886150_15887150,bib
*FAN,bib,d,n,MOT,15919730_15920750,bib
*FAN,bib,d,n,MOT,15921900_15923310,bib
*FAN,bib,d,n,MOT,16272530_16273720,bib
