tier,word,utterance_type,object_present,speaker,timestamp,basic_level
*FAN,ad,d,y,MOT,28517630_28518230,ad
*MAF,alcohol,q,n,MOT,17697360_17699530,NA
*FAN,animal+cookies,n,n,MOT,28656860_28658100,animal+cookie
*FAN,animal+crackers,q,n,MOT,28659260_28660750,animal+cracker
*FAN,animal+crackers,q,n,MOT,28661550_28665550,animal+cracker
*CHN,apple,q,n,MOT,16423090_16424280,apple
*FAN,apple,q,y,MOT,17084450_17085460,apple
*CHN,apple,n,y,MOT,17630410_17631440,apple
*CHN,apple,n,y,MOT,17630410_17631440,apple
*CHN,apple,n,y,MOT,17630410_17631440,apple
*FAN,apple,d,n,MOT,17835450_17837910,apple
*CHN,apple,n,n,TOY,18668390_18669190,apple
*CHN,apple,d,n,TOY,18671160_18671480,apple
*OLN,apple,d,n,TOY,18733590_18734770,apple
*CHN,apple,d,n,TOY,18736640_18737630,apple
*MAN,apple,q,n,FAT,40968780_40971160,apple
*FAN,apple+orchard,q,n,MOT,17417780_17419020,orchard
*FAN,apples,s,n,MOT,18103360_18107360,apple
*FAN,apples,q,n,MOT,16291480_16293470,apple
*FAN,apples,q,n,MOT,16471990_16473170,apple
*CHN,apples,q,n,MOT,16558380_16559590,apple
*CHN,apples,q,n,MOT,16561340_16562310,apple
*OLN,apples,q,n,MOT,16598460_16605910,apple
*FAF,apples,q,n,MOT,16683640_16684660,apple
*CXN,apples,d,n,MOT,16711820_16713000,apple
*FAN,apples,d,y,MOT,16798820_16800070,apple
*FAN,apples,q,y,MOT,17080800_17081830,apple
*FAN,apples,q,y,MOT,17336320_17337340,apple
*OLN,apples,q,y,MOT,17421050_17422500,apple
*FAN,apples,d,y,MOT,17560000_17561270,apple
*FAN,apples,n,y,MOT,17562320_17563920,apple
*CXN,apples,n,y,MOT,17812150_17813300,apple
*CXN,apples,|,|,OT,17812150_17813300,apple
*CXN,apples,n,y,MOT,17812150_17813300,apple
*CXN,apples,n,y,MOT,17869660_17870610,apple
*FAN,apples,n,y,MOT,17870610_17871970,apple
*FAN,apples,d,y,MOT,17948210_17948810,apple
*CHN,apples,d,n,TOY,18669190_18670070,apple
*FAN,apples,d,n,MOT,18672600_18676500,apple
*FAN,apples,d,n,MOT,38501360_38506850,apple
*FAN,applesauce,d,y,MOT,16927290_16930650,applesauce
*FAN,applesauce,q,n,MOT,16291480_16293470,applesauce
*OLN,applesauce,d,n,MOT,16800070_16801480,applesauce
*FAN,applesauce,d,y,MOT,17408760_17410220,applesauce
*FAN,applesauce,n,y,MOT,28649280_28652840,applesauce
*CHN,arms,d,y,MOT,29204670_29206560,arm
*FAN,arms,i,y,MOT,31330240_31331250,arm
*MAN,arms,d,y,MOT,31428920_31431890,arm
*FAN,avocado,q,n,MOT,28711590_28714920,avocado
*FAN,avocado,n,n,MOT,28715750_28719480,avocado
*FAN,avocado,n,n,MOT,28715750_28719480,avocado
*FAN,avocados,q,n,MOT,28710990_28711590,avocado
*OLN,babies,d,n,MOT,40676840_40678460,baby
*FAN,baby,i,y,MOT,12612170_12613960,baby
*FAN,baby,n,y,MOT,12616060_12617060,baby
*FAF,baby,q,y,MOT,31341620_31342420,baby
*FAN,baby,q,y,MOT,33602990_33603910,baby
*FAN,baby,q,y,MOT,33604730_33606650,baby
*CHF,back,d,y,MOT,39689100_39689290,back
*FAN,bag,d,y,MOT,12553720_12555550,bag
*FAN,bag,d,y,MOT,40668850_40670390,bag
*FAN,baker,s,n,MOT,18943780_18949930,baker
*MAN,ball,q,y,FAT,1750820_1751820,ball
*FAN,basket,r,y,MOT,18438900_18446130,basket
*FAN,basket,d,n,MOT,18663170_18666730,basket
*FAN,basket,d,n,MOT,18698600_18701140,basket
*OLN,basket,d,n,MOT,30023720_30024750,basket
*CHN,basket,q,n,MOT,40363790_40365030,basket
*FAN,bath,q,n,MOT,14576540_14579090,bath
*FAN,bath,d,n,MOT,14576540_14579090,bath
*FAN,bath,d,n,MOT,14579090_14579690,bath
*FAN,bath,s,n,MOT,14582790_14584560,bath
*FAN,bath,q,n,MOT,32646520_32648280,bath
*FAN,bath,d,n,MOT,36170100_36172750,bath
*FAN,bath,s,n,MOT,36728130_36729130,bath
*FAN,bath,s,n,MOT,36729130_36729730,bath
*FAN,bath,s,n,MOT,36729130_36729730,bath
*FAN,bath,s,n,MOT,36729730_36730730,bath
*FAN,bath,s,n,MOT,36729730_36730730,bath
*OLN,bath,q,n,FAT,37749350_37750640,bath
*MAN,bath,d,n,FAT,38097110_38101150,bath
*FAN,bath,d,n,MOT,38473690_38475360,bath
*MAN,bath,d,n,FAT,38664160_38666150,bath
*MAN,bath,d,n,FAT,38664160_38666150,bath
*FAN,bath,d,y,MOT,38938690_38940090,bath
*CXN,bath,s,y,MOT,39093120_39093920,bath
*TVN,bathtub,r,y,FAT,41718780_41723620,tub
*FAN,beak,q,y,MOT,26827180_26828180,beak
*OLN,beans,d,n,MOT,17838910_17839730,beans
*OLF,bed,n,n,FAT,20159800_20160600,bed
*MAN,bed,d,n,FAT,41469560_41474550,bed
*FAN,belly,d,n,MOT,19767390_19768550,belly
*FAN,berries,n,n,MOT,28544440_28546920,berry
*FAN,berries,d,n,MOT,28544440_28546920,berry
*FAN,berries,n,n,MOT,28616410_28618580,berry
*OLN,bib,d,y,MOT,17106360_17107160,bib
*FAN,bib,n,y,MOT,17111130_17111730,bib
*MAN,bib,q,n,MOT,18015310_18016320,bib
*FAN,bib,q,n,MOT,40684520_40686250,bib
*FAF,bibby,i,n,MOT,16704180_16705530,bib
*NOF,Bicsuit,d,y,MOT,18361550_18362350,Biscuit
*FAN,Big+Bird,d,y,MOT,26812640_26816880,Big+Bird
*FAN,Big+Bird,d,y,MOT,26812640_26816880,Big+Bird
*OLN,Big+Bird,d,y,MOT,26832020_26834870,Big+Bird
*OLN,Big+Bird,d,y,MOT,26853220_26856550,Big+Bird
*OLN,Big+Bird,d,y,MOT,26853220_26856550,Big+Bird
*FAN,Big+Bird,d,y,MOT,26901530_26903110,Big+Bird
*FAN,Big+Bird,i,y,MOT,28759270_28760280,Big+Bird
*CHN,Big+Bird,d,y,MOT,28768280_28768770,Big+Bird
*FAN,Big+Bird,d,y,MOT,30119200_30120390,Big+Bird
*FAN,Big+Bird,q,y,MOT,30127970_30128970,Big+Bird
*FAN,big+toe,q,y,MOT,39802410_39803920,toe
*FAN,big+toe,n,y,MOT,39808520_39810140,toe
*CHN,bird,d,n,TOY,18681600_18682750,bird
*CHN,bird,i,n,TOY,18684470_18686280,bird
*CHN,birds,d,n,TOY,18682750_18683570,bird
*CXN,Biscuit,q,y,MOT,18332360_18333260,Biscuit
*OLF,Biscuit,q,n,MOT,18333260_18334910,Biscuit
*OLN,Biscuit,q,n,MOT,18344990_18347790,Biscuit
*FAN,Biscuit,r,y,MOT,18412820_18415560,Biscuit
*FAN,Biscuit,r,y,MOT,18438900_18446130,Biscuit
*FAN,Biscuit,d,n,MOT,18521530_18523280,Biscuit
*FAN,Biscuit+books,i,y,MOT,18518020_18519840,book
*FAN,Biscuit+the+puppy,d,y,MOT,18478060_18480010,Biscuit+the+puppy
*FAN,Biscuits+Pet+and+Play+Easter,r,y,MOT,18367490_18371050,Biscuits+Pet+and+Play+Easter
*CXN,blanket,q,n,MOT,15864130_15866430,blanky
*FAN,blanket,q,y,MOT,16122560_16123570,blanky
*OLN,blanket,q,n,MOT,18813110_18814470,blanky
*FAN,blanket,n,n,MOT,18815120_18817950,blanky
*CHN,blanket,d,y,MOT,29654150_29654880,blanky
*FAN,blanky,d,n,MOT,15932840_15934200,blanky
*OLN,blanky,d,y,MOT,15952560_15958560,blanky
*FAN,blanky,d,n,MOT,28000890_28003260,blanky
*TVF,blanky,d,y,MOT,31313380_31314380,blanky
*FAN,blanky,d,y,MOT,31314380_31315900,blanky
*FAN,blanky,d,y,MOT,31368420_31369900,blanky
*FAN,blanky,d,y,MOT,33666710_33669500,blanky
*FAN,blanky+towel,d,y,MOT,39435360_39436640,towel
*FAN,body,d,y,MOT,31354570_31355250,body
*FAN,book,q,y,MOT,18329950_18332360,book
*FAN,book,q,y,MOT,18339440_18340520,book
*CHN,book,d,y,MOT,18494080_18494410,book
*FAN,book,i,y,MOT,18515670_18516760,book
*FAN,book,i,y,MOT,18631000_18632610,book
*FAN,book,d,n,MOT,38482880_38483880,book
*FAN,books,d,y,MOT,18820990_18824070,book
*FAN,books,d,y,MOT,18820990_18824070,book
*NOF,bop,q,n,MOT,29627190_29628220,boppy
*OLN,bop,q,n,MOT,29628220_29629140,boppy
*FAN,boppy,i,y,MOT,29683360_29685250,boppy
*FAN,bottle,q,n,MOT,16840350_16841550,bottle
*FAN,bottle,q,y,MOT,17296480_17297690,bottle
*OLN,bottle,d,y,MOT,17531400_17532270,bottle
*FAN,bottle,d,y,MOT,17749970_17750970,bottle
*FAN,bottle,q,n,MOT,29599890_29602140,bottle
*FAN,bottle,n,y,MOT,29612800_29613800,bottle
*OLF,bottle,d,n,MOT,29663630_29664430,bottle
*FAN,bottle,q,y,MOT,30179150_30181870,bottle
*FAN,bottle,i,y,MOT,37280960_37281960,bottle
*MAN,bottle,d,n,FAT,38952400_38953480,bottle
*OLN,bottle,d,n,MOT,40149030_40150220,bottle
*OLN,bottle,q,n,MOT,40268810_40271030,bottle
*FAN,bottle,q,n,MOT,40271030_40271930,bottle
*OLN,bottle,d,n,MOT,40280070_40280870,bottle
*FAN,bottle,d,n,MOT,40410990_40413060,bottle
*CHN,bottle,d,y,MOT,40637500_40638530,bottle
*FAN,bottle,d,y,MOT,40642620_40643650,bottle
*FAN,bottle,d,n,MOT,40678460_40680530,bottle
*FAN,bottles,n,n,MOT,32972740_32973340,bottle
*FAN,bottles,n,n,MOT,32974850_32975950,bottle
*FAN,bottles,q,y,MOT,40620930_40623030,bottle
*CHN,bottles,d,y,MOT,40630890_40632200,bottle
*FAN,bottom,d,y,MOT,13367690_13369350,NA
*FAN,bowl,d,y,MOT,17964520_17965120,bowl
*FAN,box,q,n,MOT,28661550_28665550,box
*MAN,bread,d,n,FAT,20155910_20157980,bread
*FAN,bread,q,n,MOT,20158800_20159800,bread
*FAN,bread,n,n,MOT,28527230_28531110,bread
*FAN,britches,d,n,MOT,12358230_12360040,britches
*FAN,britches,d,y,MOT,31194110_31198340,britches
*MAF,brows,d,n,MOT,14349860_14350930,brow
*FAN,bubbles,d,n,MOT,12937350_12938990,bubble
*FAN,bubbles,n,n,MOT,12939790_12942540,bubble
*FAN,bubbles,n,n,MOT,12939790_12942540,bubble
*FAN,bubbles,n,n,MOT,12939790_12942540,bubble
*FAN,bubbles,n,n,MOT,12939790_12942540,bubble
*FAN,bubbles,n,n,MOT,12939790_12942540,bubble
*FAN,bubbles,n,n,MOT,12942540_12943150,bubble
*FAN,bubbles,n,n,MOT,12943150_12944430,bubble
*FAN,bubbles,n,n,MOT,12943150_12944430,bubble
*CHN,bubbles,n,n,MOT,12944430_12944580,bubble
*FAN,bucks,d,n,MOT,28637350_28640550,NA
*FAF,bums,i,n,MOT,29821560_29822810,NA
*FAN,bums,i,n,MOT,29824140_29825440,NA
*FAN,bunnies,n,y,MOT,33597400_33599850,bunny
*FAN,bunny,d,y,MOT,18455540_18457380,bunny
*FAN,bunny,d,y,MOT,18455540_18457380,bunny
*FAN,buns,n,n,MOT,37025750_37029540,NA
*FAN,buns,n,n,MOT,37025750_37029540,NA
*FAN,buns,n,n,MOT,37025750_37029540,NA
*FAN,burrito,n,n,MOT,31470440_31473560,burrito
*FAN,bus,d,y,MOT,15095950_15098420,bus
*FAN,button,q,y,MOT,18678310_18680150,button
*FAN,button,d,y,MOT,18784030_18786140,button
*FAN,cake,s,n,MOT,18943780_18949930,cake
*FAN,canvas,d,y,MOT,36770760_36771770,canvas
*FAN,canvas,n,y,MOT,36772740_36773740,canvas
*MAN,cap,d,y,MOT,29752590_29755790,cap
*FAN,cape,d,y,MOT,37674140_37675140,cape
*FAN,cape,d,n,MOT,37677210_37680320,cape
*MAN,carpet,d,n,FAT,12759930_12763490,carpet
*FAN,cereal,d,n,MOT,6820010_6823730,cereal
*FAN,cereal,q,n,MOT,12394770_12396340,cereal
*FAN,cereal,q,n,MOT,12412810_12416250,cereal
*MAN,cereal,d,n,MOT,12869180_12870210,cereal
*CHN,chair,q,n,MOT,16558380_16559590,chair
*FAN,chair,q,y,MOT,15193420_15194800,chair
*FAN,chair,i,y,MOT,34748340_34749140,chair
*CHN,chair,q,y,FAT,36007450_36008060,chair
*OLN,charger,q,n,MOT,16495390_16496510,charger
*FAN,cheekies,d,y,MOT,15383150_15384250,cheek
*OLN,cheeks,d,y,MOT,15382190_15383150,cheek
*FAN,cheeks,d,y,MOT,39667290_39669430,cheek
*FAN,cheeks,n,y,MOT,39667290_39669430,cheek
*CXN,cheeks,n,y,MOT,39670230_39671310,cheek
*CXN,cheeks,n,y,MOT,39671310_39672720,cheek
*CXN,cheeks,n,y,MOT,39672720_39673410,cheek
*FAN,chicklet,d,y,MOT,12333350_12335130,chicklet
*FAN,chicklet,d,y,MOT,12335930_12338540,chicklet
*FAN,chicklet,q,y,MOT,12335930_12338540,chicklet
*CHN,chicklet,n,y,MOT,12347890_12348600,chicklet
*FAN,chicklet,q,y,MOT,12349720_12351400,chicklet
*FAN,chocolate,n,n,MOT,28621180_28625270,chocolate
*FAN,cider,d,n,MOT,17426070_17427210,cider
*FAF,circle,d,n,MOT,37015130_37016130,circle
*FAN,circle,q,n,MOT,37016930_37017930,circle
