tier,word,utterance_type,object_present,speaker,timestamp,basic_level
*OLN,animals,i,n,TOY,24378400_24410670,NA
*FAN,apples,n,y,MOT,45047220_45047830,apples
*FAN,apples,q,y,MOT,45049490_45050490,apples
*FAN,apples,q,y,MOT,45054570_45055570,apples
*CHN,apples,q,y,MOT,45056520_45057520,apples
*MAN,apples,q,y,MOT,45485230_45486410,apples
*MAN,arm,i,y,FAT,38557820_38559380,arm
*FAN,arms,i,y,FAT,11325690_11327670,arm
*CHN,arms,d,n,FAT,11333520_11336220,arm
*CHN,arms,d,n,FAT,11338130_11339310,arm
*MAN,arms,d,y,FAT,38557820_38559380,arm
*OLN,arms,d,y,FAT,38559380_38568730,arm
*MAN,baby,d,y,FAT,38511610_38512790,baby
*MAN,baby,q,y,FAT,38518280_38519290,baby
*MAN,baby,d,n,FAT,38544180_38545750,baby
*OLN,baby+rattle,q,y,FAT,40674980_40679180,rattle
*OLN,ball,s,y,TOY,24378400_24410670,ball
*OLN,ball,s,n,TOY,40383990_40392380,ball
*OLN,ball,i,y,TOY,40517480_40535730,ball
*CHN,basketball,s,n,FAT,40566720_40567840,ball
*MAN,bath,q,n,FAT,38460830_38461890,bath
*MAN,bath,q,n,FAT,38464570_38465570,bath
*MAN,bath,d,n,FAT,38470980_38471990,bath
*OLN,bath,q,n,MOT,45062750_45064580,bath
*FAN,bath,q,n,MOT,47010300_47013500,bath
*FAN,bathy,q,n,MOT,47010300_47013500,bath
*OLN,bear,i,y,TOY,40393220_40413450,bear
*CHN,belly,q,y,FAT,12176520_12177200,belly
*FAN,belly,d,n,FAT,12182690_12185270,belly
*FAN,belly,q,n,FAT,12182690_12185270,belly
*MAN,bicep,d,n,FAT,38578810_38581840,bicep
*SIL,biscuit,d,n,TOY,3814560_3816000,biscuit
*OLN,bone,d,n,TOY,3816800_3817710,bone
*OLN,bottle,d,n,MOT,26109540_26120090,bottle
*MAN,bottle,d,y,FAT,38398400_38399800,bottle
*MAN,bottle,d,y,FAT,38398400_38399800,bottle
*FAN,brisket,d,n,MOT,39677810_39679590,brisket
*FAN,cart,d,n,MOT,32151450_32152970,cart
*OLN,cat,i,y,TOY,40436150_40437180,cat
*FAN,cereal,q,y,MOT,45041900_45042910,cereal
*FAN,cereal,q,y,MOT,45044270_45045540,cereal
*FAN,cereal,q,y,MOT,45058700_45059700,cereal
*FAN,chair,d,y,MOT,45647940_45649560,chair
*TVN,cheese,n,n,FAT,12881780_12882850,cheese
*TVN,cheese,d,n,FAT,12884890_12886040,cheese
*FAN,cheese,d,n,MOT,39843680_39844940,cheese
*CHN,cheeseburgers,d,n,FAT,12178000_12179490,cheeseburgers
*FAN,chicken+cordon+bleu,n,n,MOT,39675730_39676740,chicken+cordon+bleu
*FAN,clone,q,n,MOT,39159990_39161000,NA
*FAN,clone,q,n,MOT,39165030_39166030,NA
*FAN,diaper,d,y,MOT,18190260_18191950,diaper
*OLN,diaper,d,n,FAT,38705810_38723650,diaper
*OLN,dog,i,y,FAT,38057930_38069880,dog
*MAN,dog,i,n,FAT,38069880_38070880,dog
*FAN,doggy,n,y,MOT,1927240_1928740,dog
*OLN,doggy,i,y,MOT,38057930_38069880,dog
*FAN,ear,i,y,MOT,45772870_45773870,ear
*OLN,ear,i,y,MOT,45773870_45777730,ear
*CHN,elephant,q,y,FAT,40581450_40582310,elephant
*FAN,elephants,d,y,FAT,40583600_40584370,elephant
*OLN,elephants,d,y,FAT,40588360_40592360,elephant
*CHN,elephants,d,y,FAT,40606510_40607510,elephant
*FAN,eyes,q,n,MOT,37943390_37944780,eye
*FAN,fan,i,y,MOT,16395710_16397050,fan
*CHN,fan,d,y,MOT,16398790_16399450,fan
*MAN,fan,d,n,FAT,38654360_38655360,fan
*FAN,feet,i,y,MOT,18250250_18251300,foot
*FAN,feet,i,y,MOT,18252100_18253110,foot
*OLN,feet,i,y,MOT,18255160_18255970,foot
*FAN,feet,d,y,MOT,24817510_24819460,foot
*FAN,feet,d,y,MOT,24820520_24822140,foot
*OLF,feet,d,n,MOT,31914410_31915900,foot
*FAN,feet,d,n,MOT,31919410_31922090,foot
*FAN,feet,d,n,MOT,32098330_32100090,foot
*OLN,feet,i,y,MOT,45020310_45041900,foot
*TVF,fire+trucks,q,y,MOT,33229440_33230440,fire+truck
*FAN,flies,d,n,MOT,17255630_17258180,fly
*FAN,flip+flops,d,n,MOT,31926090_31927170,flip+flop
*CXN,food,i,y,FAT,16938650_16939690,NA
*FAN,food,d,y,MOT,45508600_45510140,NA
*MAN,fork,d,y,MOT,45502000_45503000,fork
*CHN,fries,d,n,FAT,12179490_12180200,fries
*OLN,garbage+truck,q,n,FAT,13244750_13245720,truck
*FAN,hair,i,n,MOT,10326260_10327580,hair
*FAN,hair,d,y,MOT,10339880_10340880,hair
*MAN,hair,d,n,MOT,32100090_32101230,hair
*TVF,hair,d,n,MOT,32102030_32104010,hair
*FAN,hair,d,y,MOT,32107930_32109570,hair
*MAN,hair,d,n,FAT,38624890_38626510,hair
*FAN,hair,d,y,FAT,40210600_40211810,hair
*OLN,hand,d,y,FAT,40682190_40683350,hand
*OLN,house,d,n,FAT,40584370_40587700,house
*OLN,house,d,n,FAT,40588360_40592360,house
*FAN,house,d,y,FAT,40607510_40608110,house
*OLN,Mr+Crabs,i,n,FAT,13382360_13383520,crab
*OLN,Mr+Crabs,n,n,FAT,13384620_13386490,crab
*FAN,muscles,i,n,FAT,11327670_11328280,NA
*FAN,muscles,d,n,FAT,11328280_11330190,NA
*CHN,muscles,i,n,FAT,38596430_38597160,NA
*CHN,muscles,i,n,FAT,38597980_38599910,NA
*CHN,muscles,i,n,FAT,38600930_38602530,NA
*MAN,napkin,q,y,FAT,40244800_40246260,napkin
*CHN,nose,d,y,FAT,38495010_38495970,nose
*MAN,oatmeal,d,y,FAT,11396260_11397340,oatmeal
*CHN,oatmeal,d,y,FAT,11398850_11400320,oatmeal
*FAN,oatmeal,q,y,MOT,45049490_45050490,oatmeal
*FAN,oatmeal,q,y,MOT,45054570_45055570,oatmeal
*CHN,oatmeal,q,y,MOT,45056520_45057520,oatmeal
*MAN,oatmeal,q,y,MOT,45485230_45486410,oatmeal
*FAN,oven,q,n,MOT,39685600_39687470,oven
*OLN,pants,i,n,MOT,38705810_38723650,pants
*OLN,pants,d,y,FAT,38705810_38723650,pants
*OLN,phone,q,n,MOT,38201500_38227110,phone
*OLN,phone,q,y,FAT,41124930_41143140,phone
*CXN,puppy,d,n,TOY,3807550_3809200,puppy
*CHN,puppy,d,n,TOY,3810030_3811030,puppy
*CXN,puppy,d,n,TOY,3812780_3813750,puppy
*CXN,puppy,d,n,TOY,3816000_3816800,puppy
*CXN,puppy,d,n,TOY,3817710_3820720,puppy
*SIL,purse,n,y,MOT,31458060_31484770,purse
*OLN,rattle,d,y,FAT,40682190_40683350,rattle
*TVN,road,d,n,TVN,34445280_34446840,road
*FAN,sandals,d,n,MOT,31910990_31912580,sandal
*FAN,shoes,d,n,MOT,31932870_31934710,shoe
*TVN,shopping+cart,n,n,MOT,31030640_31037730,shopping+cart
*TVN,shopping+cart,d,n,MOT,31041200_31045110,shopping+cart
*TVN,shopping+cart,d,n,MOT,31046200_31056780,shopping+cart
*FAN,shopping+cart,d,n,MOT,32098330_32100090,shopping+cart
*MAF,shorts,d,n,MOT,32038460_32040160,shorts
*CXN,Spongebob,s,n,FAT,13267720_13268520,SpongeBob+SquarePants
*CXN,SpongeBob+SquarePants,s,n,FAT,11457900_11459990,SpongeBob+SquarePants
*OLN,SpongeBob+SquarePants,s,n,FAT,11461590_11462410,SpongeBob+SquarePants
*OLN,SpongeBob+SquarePants,s,n,FAT,11468420_11476530,SpongeBob+SquarePants
*OLN,SpongeBob+SquarePants,s,n,FAT,11468420_11476530,SpongeBob+SquarePants
*OLN,SpongeBob+SquarePants,s,n,FAT,11468420_11476530,SpongeBob+SquarePants
*OLN,SpongeBob+SquarePants,s,n,FAT,11477420_11479980,SpongeBob+SquarePants
*CXN,SpongeBob+SquarePants,s,n,FAT,13247470_13249540,SpongeBob+SquarePants
*CXN,SpongeBob+SquarePants,s,n,FAT,13251370_13253460,SpongeBob+SquarePants
*TVN,SpongeBob+SquarePants,s,n,TVN,13255320_13256320,SpongeBob+SquarePants
*OLN,SpongeBob+SquarePants,s,n,FAT,13263620_13265690,SpongeBob+SquarePants
*CXN,SpongeBob+SquarePants,s,n,FAT,13265690_13266920,SpongeBob+SquarePants
*OLN,springs,d,n,FAT,12708750_12710810,spring
*CXN,SquarePants,s,n,FAT,13269660_13271900,SpongeBob+SquarePants
*OLN,stomach,d,n,FAT,38649070_38654360,stomach
*MAN,stomach,d,n,FAT,38701670_38702680,stomach
*MAN,stuffed+curry,d,n,FAT,40637950_40639040,curry
*MAF,t+shirt,d,n,MOT,32038460_32040160,shirt
*OLF,teddies,q,n,FAT,16951580_16952630,teddy
*OLN,teddies,q,n,FAT,16954970_16955810,teddy
*CHN,toes,d,y,TOY,18354580_18355410,toe
*FAN,turkey+sub,q,n,MOT,39597670_39598670,sub
*FAN,Usher+clone,q,n,MOT,39173050_39174240,NA
*OLN,video,d,n,MOT,31528790_31539930,NA
*FAN,water,d,y,MOT,47529010_47530880,water
*FAN,waterfall,d,y,MOT,47531950_47532950,waterfall
*OLN,waterfall,d,y,MOT,47539960_47556230,waterfall
*CHN,wig,d,n,FAT,38636870_38637740,wig
*FAN,wipe,i,n,MOT,39467650_39468650,wipe
*CXN,world,s,n,TOY,3741400_3742400,NA
*OLN,world,s,n,TOY,3753960_3758390,NA
