tier,word,utterance_type,object_present,speaker,timestamp,basic_level
*OLN,a,n,y,MOT,37689930_37691440,a
*FAN,air+conditioner,d,y,MOT,11796180_11797180,air+conditioner
*OLN,airplane,d,n,MOT,13197010_13209340,airplane
*FAN,ankle,d,y,GRM,19328060_19328660,ankle
*MAN,apple,r,y,FAT,41862010_41866520,apple
*MAN,apple,r,y,FAT,41862010_41866520,apple
*MAN,apple,r,y,FAT,41862010_41866520,apple
*MAN,apple,r,y,FAT,41867120_41868140,apple
*MAN,apple,r,y,FAT,41880260_41881280,apple
*MAN,apple,r,y,FAT,41886620_41888920,apple
*FAN,apple,r,y,FAT,41898300_41899300,apple
*MAN,apple,r,y,FAT,41904290_41906120,apple
*FAN,apple,r,y,FAT,41911070_41911670,apple
*MAN,apple,r,y,FAT,41925710_41927050,apple
*MAN,arm,d,y,MOT,13662280_13663570,arm
*FAN,arm,d,y,MOT,33838260_33840120,arm
*MAN,arm,i,y,FAT,35093190_35102420,arm
*OLN,arm,i,y,MOT,42230190_42231320,arm
*FAN,arms,r,y,MOT,6307260_6309230,arm
*FAN,arms,d,y,GRM,19339850_19346580,arm
*MAF,babies,r,y,FAT,41549130_41551820,baby
*MAN,babies,r,y,FAT,41572860_41575500,baby
*MAN,babies,r,y,FAT,41590750_41591940,baby
*MAN,babies,r,y,FAT,41630600_41633150,baby
*OLN,baby,q,y,MOT,2396290_2397340,baby
*SIL,baby,q,y,MOT,2397340_2398650,baby
*FAN,baby,q,y,MOT,2401930_2402750,baby
*FAN,baby,d,n,MOT,12704760_12708840,baby
*FAN,baby,s,n,GRM,19365150_19375220,baby
*FAN,baby,d,y,FAT,36558110_36563520,baby
*FAN,baby,d,y,FAT,36564520_36567080,baby
*FAN,baby,d,y,FAT,36567910_36569300,baby
*FAN,baby,d,y,FAT,36570100_36571270,baby
*OLN,baby,d,y,FAT,36649650_36650450,baby
*MAN,baby,q,n,FAT,36688400_36689400,baby
*NOF,baby,d,n,FAT,37812250_37813820,baby
*FAN,baby,n,y,FAT,37894980_37895980,baby
*FAN,baby,d,y,FAT,37896580_37897580,baby
*OLF,baby,d,y,FAT,37899520_37900740,baby
*MAN,baby,d,n,FAT,41047440_41048680,baby
*FAN,baby,d,n,FAT,41056650_41059260,baby
*FAN,baby,d,n,FAT,41060060_41061210,baby
*FAN,baby,d,n,FAT,41062040_41063310,baby
*FAF,baby,d,n,FAT,41064880_41065880,baby
*FAN,baby,d,n,FAT,41067470_41068470,baby
*MAN,baby,r,y,FAT,41562940_41566170,baby
*MAN,baby,r,y,FAT,41582630_41584690,baby
*MAN,baby,r,y,FAT,41602520_41607670,baby
*MAN,baby,r,y,FAT,41651900_41654520,baby
*FAN,back,d,y,MOT,30209680_30211010,back
*MAN,badge,n,y,FAT,35636700_35637820,badge
*MAN,badge,d,y,FAT,35638620_35640110,badge
*FAN,bag,d,y,MOT,12864560_12869440,bag
*CHN,bag,d,y,MOT,12869440_12870700,bag
*MAN,bag,d,y,FAT,36337730_36338920,bag
*MAN,bag,d,y,FAT,36355540_36357580,bag
*FAN,baker,s,n,GRM,19352970_19358350,baker
*CHN,balloons,r,y,MOT,6406560_6407640,balloon
*MAN,balloons,r,y,FAT,41165270_41167800,balloon
*MAN,bars,q,y,MOT,30417240_30419180,bar
*MAN,barnyard,r,y,FAT,41494800_41499840,NA
*MAN,barracuda,d,n,FAT,36581430_36583310,barracuda
*FAN,baseball+cap,q,y,MOT,33756760_33759000,cap
*FAN,apple+bear,r,y,FAT,41894470_41895840,bear
*MAN,apple+bear,q,y,FAT,41895840_41896840,bear
*FAN,bear,r,y,FAT,41882080_41883080,bear
*MAN,bear,r,y,FAT,41904290_41906120,bear
*MAN,bear,r,y,FAT,41911670_41913120,bear
*MAN,bear,r,y,FAT,41917300_41918850,bear
*MAN,bear,r,y,FAT,41921780_41923010,bear
