tier,word,utterance_type,object_present,speaker,timestamp,basic_level
*FAN,almond+coconut+milk,q,n,MOT,2330230_2332580,milk
*OLN,almond+milk,d,y,MOT,2196670_2200050,milk
*FAN,almond+milk,d,y,MOT,2200050_2201050,milk
*FAN,animals,i,y,MOT,34135320_34137630,NA
*FAN,apple,d,n,MOT,3552780_3555520,apple
*FAN,apple,d,n,MOT,2511950_2514320,apple
*FAN,apple,d,n,MOT,2515980_2517180,apple
*MAF,apple,d,n,MOT,2827200_2828390,apple
*FAN,apples,d,n,MOT,2518090_2522740,apple
*FAN,apples,d,n,MOT,1420330_1423580,apple
*FAN,apples,q,n,MOT,1424610_1425730,apple
*FAN,applesauce,d,n,MOT,1433830_1435530,applesauce
*FAN,arm,d,y,MOT,34185590_34190640,arm
*FAF,arm,n,y,MOT,338790_340050,arm
*MAF,arm,i,y,MOT,466520_468020,arm
*FAN,arm,q,y,MOT,17872540_17873520,arm
*FAN,avocado,n,n,MOT,2503250_2505050,avocado
*OLN,avocado,d,n,MOT,26007220_26010310,avocado
*FAN,avocado,d,y,MOT,35966060_35967920,avocado
*OLF,baba,q,n,MOT,17530540_17531430,baba
*FAN,baby,d,n,MOT,2709230_2710790,baby
*OLN,baby,q,y,MOT,34238830_34239950,baby
*CXN,baby,d,y,MOT,34242750_34243910,baby
*OLN,baby,d,y,MOT,34243910_34246250,baby
*FAN,baby,q,y,MOT,34248970_34251760,baby
*CXN,baby,i,y,MOT,39559890_39561310,baby
*CXN,baby,i,y,MOT,39562200_39564480,baby
*FAN,baby+bjorn,q,n,MOT,28665060_28666080,baby+bjorn
*FAN,baby+bjorn,d,n,MOT,28754220_28755780,baby+bjorn
*NOF,baby+bjorn,n,y,MOT,28817760_28819780,baby+bjorn
*FAN,banana,d,n,MOT,4034120_4035200,banana
*FAN,banana,q,y,MOT,2466160_2467430,banana
*FAN,banana,d,n,MOT,2518090_2522740,banana
*FAN,banana,q,y,MOT,2579400_2580470,banana
*OLF,banana,d,n,MOT,2587780_2588620,banana
*OLF,banana,d,n,MOT,2589620_2590720,banana
*FAN,banana,d,n,MOT,2635980_2639390,banana
*FAN,banana,q,y,MOT,2675250_2677020,banana
*FAN,banana,d,y,MOT,2767590_2769450,banana
*FAN,banana,d,y,MOT,2813130_2814880,banana
*FAN,bananas,d,y,MOT,2914380_2919730,banana
*MAN,bananas,d,y,MOT,30467090_30468340,banana
*FAF,bassinet,d,y,MOT,4804830_4806760,bassinet
*NOF,bath,d,n,MOT,38628240_38629210,bath
*OLN,bathroom,q,n,MOT,4736770_4737730,bathroom
*FAN,batteries,d,n,MOT,34145450_34146510,battery
*FAN,beans,d,n,MOT,9294700_9295700,bean
*FAN,beans,d,n,MOT,29420040_29421570,bean
*FAN,beans,d,n,MOT,29481300_29482300,bean
*FAN,beans,q,n,MOT,30027340_30028200,bean
*OLN,bed,d,n,MOT,16447020_16448730,bed
*OLN,bed,r,y,MOT,21069430_21070230,bed
*CHN,bed,r,y,MOT,21124000_21127350,bed
*FAN,beef+bouillon+granules,n,n,MOT,26074050_26075060,NA
*FAN,beepo+robot,s,n,FAT,5342390_5344390,robot
*FAN,beepo+robot,s,n,FAT,5342390_5344390,robot
*MAN,beepo+robot,d,n,FAT,5353430_5355140,robot
*FAN,beepo+robot,d,n,MOT,6144860_6147220,robot
*FAN,belly,d,y,MOT,39096920_39098350,belly
*FAN,bib,n,n,MOT,2263630_2266070,bib
*OLF,bib,q,n,MOT,35221000_35222420,bib
*FAN,bird+feeder,d,n,MOT,3219590_3222500,bird+feeder
*FAN,bird+feeder,d,n,MOT,3325750_3326750,bird+feeder
*FAN,birdies,d,n,MOT,3236090_3238110,bird
*FAN,birds,d,n,MOT,3219590_3222500,bird
*FAN,birds,d,n,MOT,3244470_3247410,bird
*FAN,birds,d,n,MOT,3254560_3256340,bird
*FAN,black+beans,d,n,MOT,35587780_35589600,bean
*FAN,black+beans,d,y,MOT,29795950_29796730,bean
*FAN,Blarggie+Blarggie,n,n,MOT,21522070_21523740,Blarggie+Blarggie
*CXN,Blarggie+Blarggie,r,y,MOT,21487800_21489270,Blarggie+Blarggie
*CHN,Blarggie+Blarggie,r,y,MOT,21498220_21499060,Blarggie+Blarggie
*FAN,blocks,r,n,MOT,21158630_21159430,block
*FAN,blocks,r,y,MOT,21161180_21162180,block
*FAN,boogers,d,n,MOT,5019490_5020720,NA
