tier,word,utterance_type,object_present,speaker,timestamp,basic_level
*TVN,apple,d,y,FAT,23892750_23893750,apple
*FAN,apple,d,y,MOT,23893750_23894770,apple
*FAN,arm,q,y,MOT,275540_276540,arm
*OLN,arm,q,y,FAT,4147930_4149660,arm
*MAN,arm,q,y,FAT,42569360_42570450,arm
*NOF,arms,d,y,FAT,1519950_1520940,arm
*MAN,arms,d,y,FAT,43797220_43800800,arm
*MAN,babies,d,n,MOT,38760760_38761790,baby
*CHN,babies,d,n,GRM,38761790_38763470,baby
*OLN,baby,d,n,MOT,4498210_4502210,baby
*FAN,baby,d,y,MOT,11526840_11527840,baby
*OLN,baby,q,y,MOT,11530050_11531490,baby
*OLN,baby,q,y,MOT,11532770_11533800,baby
*OLN,baby,q,y,MOT,23088000_23089280,baby
*FAN,baby,q,y,MOT,23179760_23182200,baby
*FAN,mirror,q,y,MOT,23179760_23182200,mirror
*FAN,baby,d,y,MOT,37686450_37687840,baby
*FAN,baby,d,y,MOT,38300860_38302310,baby
*FAN,baby,d,y,MOT,39122560_39125170,baby
*MAN,baby,d,n,MOT,39943210_39944270,baby
*FAN,baby,d,n,MOT,39956540_39960820,baby
*FAN,baby,n,y,MOT,40099030_40101680,baby
*OLN,baby,q,y,FAT,42179650_42180620,baby
*FAN,baby,i,y,FAT,42182810_42184600,baby
*NOF,baby,i,y,FAT,42184600_42185420,baby
*FAN,baby,q,y,FAT,42185420_42186590,baby
*FAN,baby,q,y,FAT,42190000_42191150,baby
*OLN,baby,q,y,FAT,42193990_42194810,baby
*MAN,baby,q,y,MOT,42602680_42603770,baby
*MAN,baby,q,y,FAT,43473870_43477800,baby
*MAN,baby,q,y,FAT,43473870_43477800,baby
*FAN,baby,d,N,MOT,44262580_44264220,baby
*CHN,baby,d,y,MOT,44264220_44264790,baby
*FAF,baby+monitor,n,y,MOT,712510_713510,baby+monitor
*OLF,shark,q,n,MOT,917660_920320,shark
*OLF,back,q,n,MOT,917660_920320,back
*FAN,shark,q,n,MOT,921120_922510,shark
*FAN,back,q,n,MOT,921120_922510,back
*CHN,back,d,y,GRM,38780000_38780490,back
*FAN,back,q,n,GRM,39530820_39533300,back
*MAN,back,d,n,FAT,42532140_42533140,back
*FAN,bag,d,n,MOT,1127730_1130110,bag
*FAN,clothes,d,n,MOT,1127730_1130110,clothes
*FAN,bag,d,n,MOT,1127730_1130110,bag
*MAN,clothes,d,n,MOT,1138090_1139110,clothes
*MAN,bag,d,n,MOT,1138090_1139110,bag
*MAN,bag,d,n,FAT,1598080_1599710,bag
*FAN,bag,d,n,MOT,37856330_37858850,bag
*TVF,bag,q,n,GRM,39148630_39152020,bag
*MAN,bag,q,n,FAT,43719120_43720550,bag
*MAN,bagel,d,n,MOT,3373020_3374450,bagel
*FAN,baker,n,n,MOT,36308230_36309240,NA
*TVN,baker,n,n,MOT,36330190_36334850,NA
*TVN,cake,i,n,MOT,36330190_36334850,cake
*TVN,baker,n,n,MOT,36342490_36346260,NA
*OLN,baker,n,n,MOT,36480390_36484000,NA
*OLN,cake,i,n,MOT,36480390_36484000,cake
*OLN,banana,q,n,MOT,27899560_27908820,banana
*OLN,banana,q,n,MOT,27899560_27908820,banana
*FAN,banana,q,y,MOT,28583120_28584590,banana
*FAN,bananas,d,n,MOT,40473120_40474120,banana
*OLN,bananas,d,n,MOT,40479430_40481270,banana
*OLF,bear,n,y,MOT,714580_716820,bear
*TVN,bear,d,n,MOT,44238890_44240310,bear
*MAN,beard,d,y,GRP,42216710_42217920,beard
*MAN,beards,d,n,GRP,42211590_42214600,beard
*MAN,bed,d,n,MOT,39010090_39011700,bed
*FAN,bed,q,n,GRM,39946390_39947710,bed
*FAN,bed,d,n,MOT,39953260_39955110,bed
*MAN,bed,d,n,FAT,43312370_43316790,bed
*FAN,bed,q,n,MOT,43415540_43416670,bed
*CHN,bed,q,n,FAT,43630240_43631010,bed
*MAN,bed,d,n,FAT,44340330_44341330,bed
*FAF,bed,d,n,MOT,44342410_44343410,bed
*MAN,bed,r,n,FAT,44361750_44365640,bed
*MAN,mouse,r,y,FAT,44361750_44365640,mouse
*MAN,mouse,r,y,FAT,44361750_44365640,mouse
*FAN,bed,r,n,MOT,44379600_44381890,bed
*FAN,goose,r,y,MOT,44379600_44381890,goose
*FAN,goose,r,y,MOT,44379600_44381890,goose
*MAN,bed,r,n,FAT,44398250_44400140,bed
*MAN,cat,r,y,FAT,44398250_44400140,cat
*MAN,cat,r,y,FAT,44398250_44400140,cat
*FAN,bed,r,n,MOT,44405420_44407830,bed
*FAN,cat,r,y,MOT,44405420_44407830,cat
*FAN,cat,r,y,MOT,44405420_44407830,cat
*MAN,bed,r,n,FAT,44415880_44417040,bed
*MAN,foal,r,y,FAT,44415880_44417040,foal
*MAN,foal,r,y,FAT,44415880_44417040,foal
*FAN,bed,r,n,MOT,44424410_44426710,bed
*FAN,fish,r,y,MOT,44424410_44426710,fish
*FAN,fish,r,y,MOT,44424410_44426710,fish
*MAN,bed,r,n,FAT,44437550_44439380,bed
*MAN,sheep,r,y,FAT,44437550_44439380,sheep
*MAN,sheep,r,y,FAT,44437550_44439380,sheep
*TVN,bee,s,n,MOT,36683160_36684260,bee
*MAN,bee,r,y,FAT,44455260_44460110,bee
*MAN,bee,r,y,FAT,44455260_44460110,bee
*MAN,beef,d,n,GRP,39095430_39097370,beef
*FAN,salad,n,n,GRP,39661310_39662400,salad
*FAN,beets,n,n,GRM,39661310_39662400,beet
*MAN,bird,r,y,MOT,44448590_44450030,bird
*MAN,bird,r,y,MOT,44448590_44450030,bird
*FAN,black+bean,d,n,GRM,40145950_40146950,black+bean
*MAN,blackbird,s,n,MOT,26720270_26721550,blackbird
*MAF,blackbird,s,n,MOT,26738440_26739690,blackbird
*OLN,blackbird,s,n,MOT,26755670_26758660,blackbird
*OLN,blackbird,s,n,MOT,26762290_26763570,blackbird
*MAF,blackbird,s,n,MOT,26770860_26773000,blackbird
*OLF,blackbird,s,n,MOT,26789290_26792590,blackbird
*OLF,blackbird,s,n,MOT,26794810_26799700,blackbird
*OLN,blackbird,s,n,MOT,28150900_28155120,blackbird
*MAN,blackbird,s,n,MOT,28169600_28171030,blackbird
*OLN,blackbird,s,n,MOT,28186860_28189870,blackbird
*OLN,blackbird,s,n,MOT,28191370_28195090,blackbird
*TVN,blackbird,s,n,MOT,35731260_35733680,blackbird
*TVN,blackbird,s,n,MOT,35750700_35752670,blackbird
*FAN,blanket,n,y,MOT,24085150_24086310,blanket
*FAN,blocks,d,n,GRM,39499130_39501300,block
*MAN,bok+choy,d,n,ADU,43114270_43116070,bok+choy
*FAN,bok+choy,d,n,AD2,43116070_43116680,bok+choy
*MAN,bok+choy,d,n,AD2,43116680_43117820,bok+choy
*MAN,boob,d,n,MOT,36745640_36746820,NA
*FAN,boob,d,n,MOT,39749890_39752090,NA
*MAN,boogers,q,n,FAT,1412010_1413220,NA
*MAN,boogers,q,n,FAT,1416630_1417630,NA
*MAN,nose,q,n,FAT,1416630_1417630,nose
*MAN,boogers,n,y,FAT,1536140_1536760,NA
*FAN,book,q,y,ADU,4035910_4036510,book
*FAN,book,q,y,MOT,37007510_37008560,book
*FAN,book,d,n,MOT,43631840_43633710,book
*FAN,bootie,n,y,MOT,120180_121180,bootie
*FAN,bootie,d,n,MOT,425540_427030,bootie
*FAN,bootie,d,n,MOT,474640_476960,bootie
*FAN,bootie,d,n,MOT,613100_614150,bootie
*FAN,bootie,q,y,MOT,622040_623040,bootie
*OLN,bootie,d,y,MOT,23128170_23131170,bootie
*FAN,bootie,n,y,MOT,38306120_38307120,bootie
*FAN,bootie,q,y,MOT,38308280_38310940,bootie
*FAN,booties,d,n,MOT,110660_111720,bootie
*FAN,pants,n,y,MOT,415770_418550,pants
*FAN,booties,n,y,MOT,415770_418550,bootie
*OLN,booties,d,y,MOT,23121880_23123420,bootie
*CHN,boots,q,n,FAT,37586370_37587880,boot
*CHN,bottle,d,n,GRM,38750130_38750290,bottle
*FAN,bow+tie,d,n,MOT,3803630_3804750,bow+tie
*FAN,bowl,d,y,MOT,40197190_40199550,bowl
*MAN,bowls,n,n,MOT,40173470_40174980,bowl
*MAN,bowls,d,n,MOT,40173470_40174980,bowl
*OLN,box,d,n,MOT,42582420_42584150,box
*OLN,bracelet,d,y,MOT,11109800_11119090,bracelet
*OLN,bracelet,q,y,MOT,11109800_11119090,bracelet
*FAN,bracelets,q,y,ADU,4135540_4136950,bracelet
*NOF,bracelets,d,y,ADU,4139850_4141090,bracelet
*FAN,bracelets,q,y,ADU,4163310_4165050,bracelet
*FAN,bracelets,d,y,MOT,4190960_4192060,bracelet
*MAN,bread,d,y,GRM,39233260_39234760,bread
*SIL,breast+pump,n,n,FAT,38205000_38206150,NA
*FAN,breast+pump,n,n,MOT,38206150_38207760,NA
*FAN,brussels+sprout,d,n,MOT,40486670_40487670,brussels+sprout
*FAN,buddy,q,y,MOT,731890_735400,NA
*FAN,buddy,q,y,MOT,731890_735400,NA
*FAN,bum,i,y,MOT,38440520_38441520,NA
*FAN,bum,i,y,MOT,38446280_38447570,NA
*FAN,cake,d,n,MOT,3344990_3345990,cake
*FAN,cake,i,n,MOT,36309920_36311990,cake
*TVN,cake,i,n,MOT,36346260_36347380,cake
*FAN,travel+mug,d,n,MOT,3674340_3677980,mug
*MAN,car,q,n,FAT,11875670_11876990,car
*OLN,car,d,y,MOT,22162990_22163940,car
*MAN,car,q,n,FAT,23361610_23362610,car
*FAN,car,d,n,MOT,27004670_27006220,car
*MAN,car,n,n,MOT,27321100_27322100,car
*MAN,car,d,n,FAT,38463510_38464860,car
*FAN,car,d,n,MOT,43136930_43139520,car
*FAN,car,d,n,AD2,43297070_43297870,car
*FAN,car+seat,d,y,ADU,4553990_4555280,car+seat
*TVN,car+seat,q,y,MOT,13083360_13096810,car+seat
*MAN,car+seat,d,n,MOT,41854100_41855330,car+seat
*FAN,car+seat,d,n,MOT,41858410_41859410,car+seat
*OLF,cars,d,n,FAT,43288540_43290060,car
*CXN,cat,d,n,MOT,39404080_39404930,cat
*FAN,cat,d,y,MOT,42643270_42645670,cat
*MAN,cat+book,q,y,FAT,2656120_2657130,book
*NOF,cats,q,y,FAT,43507420_43508730,cat
*MAN,cats,q,y,FAT,43508730_43509730,cat
*OLN,cereal,d,n,GRP,40210000_40210800,cereal
*NON,cereal,d,n,GRP,40212970_40213770,cereal
*FAN,chair,q,y,MOT,40293510_40296000,chair
*OLN,chair,q,y,MOT,40296000_40298800,chair
*OLF,coffee+shop,q,n,MOT,20257680_20260120,NA
*OLF,changing+table,q,n,MOT,20257680_20260120,changing+table
*MAN,cheeks,d,y,GRM,41975840_41985520,cheek
*FAN,cheese,q,n,GRM,40142580_40144130,cheese
*FAN,clothes,q,n,MOT,787840_790020,clothes
*FAN,coat,q,y,MOT,4330260_4331260,coat
*FAN,coffee,d,y,GRM,39201510_39204370,coffee
*FAN,coffee,d,n,MOT,3836980_3839450,coffee
*FAN,coffee,q,n,MOT,3846620_3849680,coffee
*FAN,pastry,q,n,ADU,3935640_3938260,pastry
*FAN,coffee,q,n,ADU,3935640_3938260,coffee
*MAN,coffee,q,n,FAT,11727660_11730630,coffee
*FAN,coffee,d,n,MOT,12384060_12389180,coffee
*FAN,coffee,d,n,MOT,12393950_12395890,coffee
*MAN,coffee,d,y,GRM,39211930_39213290,coffee
*TVN,coffee,n,y,GRM,39213290_39214290,coffee
*FAN,coffee,d,y,GRM,39222110_39224940,coffee
*FAN,coffee,d,y,GRM,39225940_39227240,coffee
*FAN,coffee+cups,d,n,GRM,39291700_39292750,cup
*FAN,coffee+shops,d,n,GRM,39205380_39206380,NA
*OLN,coffee+soap,d,n,MOT,42625060_42626480,soap
*FAN,computer,d,n,GRM,39285610_39290650,computer
*MAN,cookie,d,y,GRP,41056390_41059040,cookie
*FAN,freezer,q,n,GRM,39090580_39094830,freezer
*FAN,cooler,q,n,GRM,39090580_39094830,cooler
*FAN,freezer,q,n,GRM,39655840_39656840,freezer
*FAN,cooler,q,n,GRM,39655840_39656840,cooler
*FAN,cover,d,y,MOT,44388790_44389870,NA
*MAN,cover,d,y,FAT,44389870_44390870,NA
*MAN,cover,d,y,FAT,44511370_44513790,NA
*MAN,crib,d,n,MOT,39544450_39545650,crib
*FAN,crib,q,n,GRM,39996150_39997150,crib
*MAF,crib,d,n,MOT,40010080_40010880,crib
*MAN,crib,d,n,MOT,40011940_40012940,crib
*FAN,deer,r,y,MOT,44486100_44490300,deer
*FAN,deer,r,y,MOT,44486100_44490300,deer
*FAN,diamond,s,n,MOT,36545160_36548900,diamond
*FAN,diamond,s,n,MOT,36564350_36565350,diamond
*FAN,diaper,d,y,MOT,171940_173310,diaper
*FAN,diaper,d,y,MOT,246410_248000,diaper
*FAN,diaper,q,y,MOT,22896080_22898070,diaper
*FAN,diaper,d,y,MOT,23064640_23066790,diaper
*MAN,diaper,d,n,MOT,23508700_23510000,diaper
*FAN,diaper,d,n,MOT,36108800_36111090,diaper
*MAN,diaper,d,y,MOT,38388190_38389190,diaper
*OLN,diaper,d,n,MOT,43393170_43394200,diaper
*OLN,diaper,d,n,FAT,43407850_43408650,diaper
*FAN,diapers,n,y,MOT,43653140_43654300,diaper
*OLN,dishwasher,d,n,MOT,40162690_40163570,dishwasher
*OLN,dog,s,n,MOT,36679470_36683160,dog
*FAN,door,q,n,MOT,37523910_37525420,door
*FAN,dough,i,n,MOT,36312790_36315150,dough
*OLN,dough,i,n,MOT,36317510_36318310,dough
*FAN,dough,i,n,MOT,36334850_36336540,dough
*TVN,dough,i,n,MOT,36338360_36341420,dough
*TVN,dough,i,n,MOT,36350830_36351680,dough
*OLN,dough,i,n,MOT,36353760_36363110,dough
*OLN,dough,i,n,MOT,36487380_36488280,dough
*TVN,dough,i,n,MOT,36489930_36490870,dough
*OLF,dresser,d,n,MOT,17831140_17848670,dresser
*OLF,dresser,d,n,FAT,17853900_17856030,dresser
*FAN,ears,d,y,MOT,371710_373100,ear
*FAN,ears,d,y,MOT,374720_376330,ear
*FAN,ears,d,y,MOT,379880_381640,ear
*TVN,edelweiss,s,n,MOT,36578980_36581120,edelweiss
*TVN,edelweiss,s,n,MOT,36582930_36583790,edelweiss
*TVN,edelweiss,s,n,MOT,36620310_36622070,edelweiss
*TVN,edelweiss,s,n,MOT,36625540_36626540,edelweiss
*MAN,edelweiss,s,n,MOT,36648120_36650630,edelweiss
*OLN,edelweiss,s,n,MOT,36650630_36654280,edelweiss
*FAN,electronics,d,y,MOT,707610_708670,NA
*MAN,eye,d,n,MOT,3261080_3268070,eye
*TVN,eyes,i,n,MOT,13376210_13378320,eye
*OLN,eyes,i,n,MOT,13378920_13380580,eye
*MAN,eyes,s,n,MOT,26742550_26744950,eye
*FAN,eyes,s,n,MOT,28175040_28176050,eye
*MAN,eyes,d,n,MOT,38756500_38757910,eye
*MAN,eyes,d,n,FAT,38756500_38757910,eye
*FAN,eyes,d,n,GRM,38757910_38760760,eye
*FAN,eyes,n,y,MOT,39402370_39404080,eye
*MAN,eyes,d,y,GRM,41485450_41486930,eye
*FAN,eyes,r,n,MOT,44450840_44452600,eye
*OLF,face,q,y,MOT,27016870_27019380,face
*OLF,face,q,y,MOT,27020200_27023690,face
*FAN,face,d,n,GRM,39264170_39265510,face
*FAN,face,n,y,GRM,39399830_39401370,face
*FAN,face,n,y,GRM,39399830_39401370,face
*FAN,faces,q,y,MOT,39394820_39396510,face
*FAN,lion,d,y,MOT,27223410_27224480,lion
*FAN,feet,d,y,MOT,27223410_27224480,foot
*FAN,feet,q,y,MOT,40290360_40291370,foot
*FAN,filter,d,y,GRP,39216350_39219090,filter
*FAN,finger,n,y,MOT,27663030_27663660,finger
*FAN,fingers,q,y,GRM,38942340_38943760,finger
*OLF,fish,n,y,FAT,44434360_44435410,fish
*OLN,foot,d,y,MOT,23091700_23093830,foot
*OLF,foot,q,y,MOT,23124420_23125330,foot
*MAN,foot,d,y,MOT,23125330_23126570,foot
*OLN,foot,n,y,MOT,23141520_23143610,foot
*MAN,fridge,d,n,GRP,39662400_39663480,fridge
*MAN,gas,q,n,MOT,23488450_23489600,NA
*FAN,glasses,q,n,GRM,39881570_39883070,glasses
*MAN,gloves,d,y,FAT,42414920_42416590,glove
*FAN,green+beans,d,n,MOT,40482960_40483960,bean
*FAN,gruyere,d,n,MOT,40148080_40150500,gruyere
*FAN,hair,q,n,MOT,1947950_1950130,hair
*MAN,hair,d,n,FAT,23332050_23333290,hair
*MAN,hair,d,n,FAT,23369250_23370620,hair
*FAN,hair,q,y,MOT,24013680_24015120,hair
*FAN,mouth,q,y,MOT,24013680_24015120,mouth
*CHN,hair,d,y,MOT,36129820_36130780,hair
*MAF,hair,i,y,FAT,43580630_43582360,hair
*FAN,hand,q,y,MOT,2107730_2110650,hand
*FAN,hand,q,y,MOT,2124060_2127250,hand
*FAN,hand,q,y,MOT,6934520_6935120,hand
*CXN,hand,i,y,GRM,39713080_39714260,hand
*FAN,hand,q,y,GRM,39715570_39716590,hand
