tier,word,utterance_type,object_present,speaker,timestamp,basic_level
*CHN,arm,i,y,MOT,30782900_30783690,arm
*FAN,arms,s,y,MOT,30709370_30710620,arm
*OLN,arms,s,n,MTV,43747790_43752450,arm
*FAN,ba,i,y,MOT,429470_430630,NA
*OLN,babies,d,y,MOT,7745060_7781710,baby
*OLN,babies,d,y,MOT,7745060_7781710,baby
*OLN,babies,n,y,LMV,7879170_7885090,baby
*OLN,babies,n,y,LMV,7879170_7885090,baby
*FAN,babies,q,y,LMV,7889530_7890530,baby
*FAN,babies,d,n,MOT,8419400_8421350,baby
*FAN,babies,d,n,MOT,8441060_8444490,baby
*FAN,babies,d,n,MOT,8499770_8502790,baby
*FAN,babies,d,n,MOT,13551830_13554010,baby
*FAN,babies,d,y,MOT,14953560_14956910,baby
*FAN,babies,d,y,MOT,23514060_23515640,baby
*FAN,babies,d,n,MOT,37935090_37936550,baby
*FAN,baby,d,n,MOT,8439040_8440190,baby
*OLN,baby+food,d,n,MOT,7653810_7732030,NA
*FAN,baby+food,d,n,MOT,14829980_14831740,NA
*FAN,back,d,y,MOT,30327870_30329150,back
*FAN,back,s,n,MOT,30712170_30713170,back
*OLN,bag,d,n,MOT,8764630_8766960,bag
*CXN,bags,s,n,TOY,2635440_2637180,bag
*OLN,bags,s,n,TOY,25198930_25202430,bag
*CHN,bags,s,n,TOY,31408760_31409610,bag
*OLN,bags,s,n,TOY,31642870_31646410,bag
*OLN,bags,s,n,MOT,31691690_31699680,bag
*OLN,bags,s,n,MOT,43659950_43663280,bag
*FAN,ball,i,y,MOT,13518640_13520530,ball
*CHN,ball,i,y,MOT,13520530_13521670,ball
*FAN,ball,q,y,MOT,14801500_14804800,ball
*FAN,ball,q,n,MOT,27939050_27941010,ball
*FAN,ball,n,n,MOT,27942440_27944710,ball
*FAN,bally,q,y,MOT,13343460_13344530,ball
*OLN,bally,d,y,MOT,13346030_13347150,ball
*FAN,bally,q,n,MOT,13369790_13371730,ball
*FAN,bally,d,y,MOT,13377120_13378660,ball
*CHN,bally,d,y,MOT,14684400_14685310,ball
*FAN,banana,s,y,MOT,22459840_22460840,bananas
*FAN,banana,s,y,MOT,22461770_22465040,bananas
*FAN,banana,s,y,MOT,22461770_22465040,bananas
*FAN,banana,s,y,MOT,22465850_22468640,bananas
*FAN,banana,s,y,MOT,22480470_22481690,bananas
*FAN,banana,d,y,MOT,22806130_22807160,bananas
*FAN,banana,d,n,MOT,23586790_23587810,bananas
*FAN,banana,d,n,MOT,24328880_24329880,bananas
*FAN,banana,d,y,MOT,24399980_24401750,bananas
*FAN,banana+oatmeal,q,y,MOT,22836820_22840500,oatmeal
*FAN,bananas,d,n,MOT,22416740_22418110,bananas
*FAN,bananas,n,y,MOT,22441500_22446750,bananas
*FAN,bananas,q,y,MOT,22441500_22446750,bananas
*FAN,bananas,i,y,MOT,22450220_22456130,bananas
*FAN,bananas,i,y,MOT,22450220_22456130,bananas
*CHN,bananas,s,y,MOT,22483470_22483910,bananas
*FAN,bananas,s,y,MOT,22484750_22486980,bananas
*FAN,bananas,s,y,MOT,22492970_22496910,bananas
*FAN,bananas,s,y,MOT,22492970_22496910,bananas
