tier,word,utterance_type,object_present,speaker,timestamp,basic_level
*FAN,ankle,d,n,MOT,28913640_28917210,ankle
*OLN,ankle,d,n,MOT,28938030_28942190,ankle
*OLN,anklet,d,n,MOT,12753570_12754370,anklet
*FAN,anklet,d,n,MOT,12756880_12758430,anklet
*FAN,Ariel,n,y,MOT,21549120_21550360,Ariel
*FAN,Ariel,n,y,MOT,21553260_21554260,Ariel
*FAN,Ariel,n,y,MOT,21222650_21223900,Ariel
*MAN,Ariel,d,y,MOT,21227870_21228880,Ariel
*CHN,Ariel,d,y,MOT,21230320_21231380,Ariel
*CHN,Ariel,n,y,MOT,21235430_21236120,Ariel
*OLN,Ariel,d,n,SIS,21267660_21268460,Ariel
*FAN,Ariel,n,y,MOT,21551780_21552380,Ariel
*FAN,arm,d,y,MOT,29091800_29094410,arm
*MAN,arm,d,y,MOT,29095660_29096710,arm
*FAF,Aurora,d,n,SIS,21304700_21305500,Aurora
*OLN,baby,d,n,MOT,18494000_18496300,baby
*OLN,baby,d,n,MOT,635170_636230,baby
*OLN,back,d,n,MOT,29096710_29102980,back
*OLN,back,q,n,MOT,37969870_37970950,back
*OLF,backpack,q,n,MOT,9070070_9071120,backpack
*FAN,backpack,q,n,MOT,9841620_9843180,backpack
*FAN,backpack,q,n,MOT,12269160_12271790,backpack
*FAN,backpack,d,n,MOT,15794630_15796670,backpack
*FAN,backpack,d,n,MOT,17485730_17486730,backpack
*NOF,backpack,d,n,MOT,18617390_18618300,backpack
*OLF,backpacky,q,y,MOT,16935020_16936680,backpack
*FAN,backpacky,q,y,MOT,16937530_16938330,backpack
*OLN,bacon,d,n,SIS,28682160_28683040,bacon
*OLF,bag,d,n,MOT,3299820_3301260,bag
*FAN,bag,d,n,MOT,25922740_25923740,bag
*FAN,bakers,s,n,SIS,544420_545420,baker
*FAN,balance+beam,d,n,MOT,28913640_28917210,balance+beam
*FAN,balance+beam,d,n,MOT,28927060_28930350,balance+beam
*FAN,balconies,d,n,MOT,29408270_29412430,balcony
*FAN,balcony,i,n,MOT,29408270_29412430,balcony
*OLN,ball,s,n,TOY,986190_988940,ball
*FAN,ball,s,n,TOY,1040180_1041350,ball
*OLN,ball,s,n,TOY,2499270_2502190,ball
*CXN,balloon,d,n,SIS,2882520_2883590,balloon
*OLN,balloon,n,y,SIS,7387460_7388760,balloon
*OLN,balloon,d,y,SIS,7389370_7394110,balloon
*FAN,balloon,q,n,MOT,7847610_7850070,balloon
*OLN,balloony,n,y,SIS,7389370_7394110,balloon
*OLN,balloony,n,y,SIS,7389370_7394110,balloon
*FAN,balloony,d,n,MOT,7859990_7861750,balloon
*FAN,basket,q,y,MOT,12463580_12470030,basket
*OLN,basket,d,y,MOT,12476500_12478860,basket
*FAN,bath,q,n,MOT,27051220_27052220,bath
*OLN,bath,q,n,MOT,27053760_27056400,bath
*OLN,bath,q,n,MOT,27053760_27056400,bath
*CHN,bath,q,n,MOT,27068370_27068850,bath
*OLN,bear,d,n,TOY,897670_901260,bear
*OLN,bear,n,n,TOY,2407410_2409950,bear
*FAN,bear,s,n,SIS,19997390_19998390,bear
*CXN,teddy+bear,r,n,SIS,7129440_7130540,bear
*MAN,bed,d,n,MOT,3247870_3249840,bed
*FAN,bed,q,n,MOT,5657350_5659330,bed
