tier,word,utterance_type,object_present,speaker,timestamp,basic_level
*MAN,alligators,d,n,FAT,34617650_34619770,alligator
*FAN,apple,r,y,MOT,15064120_15067960,apples
*FAN,apples,r,y,MOT,15060060_15061940,apples
*FAN,apples,r,y,MOT,15064120_15067960,apples
*FAN,apples,r,y,MOT,15084880_15088360,apples
*FAN,apples,r,y,MOT,15091260_15091930,apples
*FAN,apples,r,y,MOT,15111720_15113080,apples
*FAN,apples,r,y,MOT,15135410_15138120,apples
*FAN,apples,r,y,MOT,15160490_15163940,apples
*FAN,arm,i,y,MOT,7936030_7937090,arm
*OLN,arms,d,y,MOT,32162730_32164480,arm
*MAN,babies,q,n,FAT,28043600_28044600,baby
*FAN,babies,q,n,FAT,28044600_28046850,baby
*NOF,back,s,n,MOT,1971730_1973330,back
*CXN,back,d,n,MOT,7751930_7752620,back
*FAN,bag,q,n,MOT,34815150_34816150,bag
*FAN,barn,s,n,MOT,23499290_23504990,barn
*FAN,barn,s,n,MOT,23510010_23512070,barn
*FAN,barn,s,n,MOT,23520390_23522080,barn
*CXN,barn,s,n,MOT,23528820_23530190,barn
*FAN,barn,s,n,MOT,23547070_23548280,barn
*FAN,barn,s,n,MOT,23553450_23555560,barn
*OLN,barn,s,n,MOT,23561360_23562240,barn
*FAN,bath,d,n,MOT,6265830_6266830,bath
*FAN,bath,q,n,MOT,6269610_6270230,bath
*FAN,bath,d,n,MOT,7617900_7620440,bath
*OLN,bath,d,n,MOT,26213570_26214800,bath
*FAN,bath,d,n,MOT,29556300_29558140,bath
*FAN,bath,d,n,MOT,29559700_29561910,bath
*FAN,bed,q,n,MOT,34727370_34728380,bed
*MAN,bee,s,n,FAT,28943520_28944520,bee
*FAN,belly,d,y,MOT,6773270_6776080,belly
*FAN,belly,d,y,MOT,6777550_6780860,belly
*CHN,belly,d,y,MOT,6781960_6783480,belly
*FAN,belly,i,y,MOT,6812620_6814210,belly
*FAN,belly,i,y,MOT,6815610_6816760,belly
*FAN,belly,i,y,MOT,6817570_6818580,belly
*MAF,bib,d,y,MOT,684510_685510,bib
*MAN,bicycle,s,n,FAT,28945120_28946120,bicycle
*CXN,binky,d,y,MOT,76640_77880,binky
*TVF,binky,d,n,MOT,378300_379830,binky
*MAN,binky,d,n,MOT,719710_720750,binky
*CXN,binky,q,n,MOT,7628430_7629440,binky
*MAN,binky,q,y,FAT,28771930_28773420,binky
*FAN,binky,q,y,FAT,28802880_28805900,binky
*FAF,binky,d,y,MOT,32501860_32502660,binky
*FAN,binky,d,y,MOT,32508590_32509630,binky
*FAN,binky,d,y,MOT,32994140_32996150,binky
*MAN,bird,s,n,FAT,28943520_28944520,bird
*FAN,birdies,q,n,MOT,2266890_2268390,bird
*FAN,block,d,y,MOT,32605870_32607480,block
*CHN,blocks,d,y,MOT,3170820_3170910,block
*FAN,blocks,d,y,MOT,3289440_3290440,block
*MAN,blocks,q,y,FAT,34601450_34602530,block
*FAF,book,q,n,MOT,15038220_15039220,book
*FAF,book,q,n,MOT,15040150_15041150,book
*NOF,book,q,y,MOT,15168760_15169560,book
*MAF,book,q,y,MOT,15347190_15348410,book
*OLN,bottle,q,n,MOT,26248750_26250380,bottle
*OLN,bottle,q,n,MOT,26252370_26253890,bottle
*OLN,bottle,n,n,MOT,30286730_30291140,bottle
*MAN,bottle,d,n,FAT,30991060_30993470,bottle
*CXN,bumblebee,s,n,FAT,28944520_28945120,bumblebee
*FAN,bumblebee,s,n,FAT,28946120_28948260,bumblebee
*OLF,bunny,q,y,MOT,1344190_1348240,bunny
*FAN,bunny,q,y,MOT,2026480_2027530,bunny
*OLN,bunny,q,y,MOT,2049720_2051370,bunny
*FAN,bunny,q,y,MOT,2543660_2545200,bunny
*MAN,burp,n,n,MOT,6539250_6539860,NA
*CXN,burps,q,n,MOT,6183750_6185380,NA
*CXN,burps,n,n,MOT,6186180_6187180,NA
*OLN,bus,i,y,MOT,20866470_20870870,bus
*FAN,butt,q,n,MOT,24332470_24334260,NA
*FAN,butt,s,n,MOT,24555990_24556610,NA
*FAN,butt,s,n,MOT,24562430_24563600,NA
*FAN,butt,n,n,MOT,24609830_24610850,NA
*FAN,buttons,d,n,MOT,727240_730920,button
*FAN,calf,r,y,MOT,15370620_15371250,calf
*OLN,camel,s,n,MOT,1781190_1787860,camel
*MAN,camel,s,n,FAT,28949300_28954530,camel
*FAN,camera,i,y,MOT,23878810_23881500,camera
*FAF,car,d,n,MOT,8700080_8701280,car
*FAN,car,d,n,MOT,8808700_8812370,car
*FAN,car,d,n,MOT,33261320_33263550,car
*FAN,cereal,d,n,MOT,687900_689660,cereal
*FAN,chair,q,n,MOT,1999270_2000080,NA
*OLN,circle,n,y,MOT,32768790_32770420,circle
*FAN,collar,d,n,MOT,8808700_8812370,collar
*TVF,corn,d,n,MOT,29622720_29624100,corn
*MAN,corn+syrup,n,n,FAT,27407460_27409300,syrup
*FAN,cream,d,n,MOT,7656920_7659170,cream
*MAF,cream,d,n,MOT,7814030_7815130,cream
*FAF,cream,d,n,MOT,15384730_15386470,cream
*FAF,cream,d,n,MOT,15389730_15391330,cream
*SIL,cream,n,n,MOT,26772750_26773620,cream
*OLF,crib,d,y,MOT,80130_81120,crib
*MAN,crib,d,n,MOT,719710_720750,crib
*FAF,diaper,d,n,MOT,39960_41080,diaper
*OLF,diaper,q,y,MOT,20263240_20271050,diaper
*FAN,diaper,s,n,MOT,24336040_24338240,diaper
*FAN,diaper,d,n,MOT,24544880_24547940,diaper
*MAN,diaper,q,n,FAT,29464900_29468080,diaper
*CHN,diaper,d,n,MOT,31962040_31962170,diaper
*FAN,diaper,q,y,MOT,32022700_32023700,diaper
*OLN,diaper,d,y,MOT,32062050_32063580,diaper
*NOF,diaper,d,y,MOT,34855970_34856960,diaper
*OLN,diapers,q,y,MOT,24741450_24742580,diaper
*FAN,diapers,q,n,MOT,34815150_34816150,diaper
*OLF,dishes,q,n,MOT,25419430_25420810,dishes
*FAN,dishes,d,n,MOT,31981820_31984580,dishes
*FAN,dog,q,y,MOT,3611270_3614650,dog
*FAF,dog,d,y,MOT,15308710_15310250,dog
*MAN,dog,d,n,FAT,28057710_28059210,dog
*FAN,doggy,q,y,MOT,632380_633410,dog
*SIL,doggy,n,y,MOT,682270_683250,dog
*MAN,dogs,n,n,FAT,28055010_28056710,dog
*MAN,doughnuts,s,n,FAT,28962920_28964370,doughnut
*OLN,doughnuts,s,n,MOT,1791800_1792720,doughnut
*MAN,dresser,d,n,MOT,31262350_31263360,dresser
*FAN,drool,n,n,MOT,34614510_34615510,NA
*CXN,duck+dog,s,n,MOT,1792720_1793550,duck+dog
*MAN,duck+dog,s,n,FAT,28962920_28964370,duck+dog
*OLF,ear,s,n,MOT,1798340_1801710,ear
*MAN,ear,s,n,FAT,28971910_28973810,ear
*FAN,ears,d,y,MOT,7443380_7444180,ear
*OLF,egg,s,n,MOT,1798340_1801710,egg
*FAN,egg,s,n,FAT,28973810_28975070,egg
*OLF,elephant,s,n,MOT,1798340_1801710,elephant
*FAN,elephant,s,n,FAT,28973810_28975070,elephant
*MAN,eyes,d,n,FAT,27739180_27740590,eye
*NON,face,d,y,MOT,857500_858650,face
*FAN,face,q,y,MOT,919310_921560,face
*FAN,face,q,y,MOT,7433420_7434480,face
*SIL,face,q,n,MOT,7438270_7439080,face
*CXN,face,d,n,MOT,7815130_7815940,face
*FAF,face,d,n,MOT,15389730_15391330,face
*FAN,face,q,n,MOT,15689200_15690560,face
*FAN,face,d,y,MOT,24007180_24008450,face
*FAN,face,d,n,MOT,24315610_24316210,face
*OLF,faces,q,n,MOT,15687150_15688170,face
*FAN,feathers,s,n,MOT,1806350_1807350,feather
*MAN,feathers,s,n,FAT,28983250_28990270,feather
*CXN,feet,d,y,MOT,7671460_7672460,foot
*CXN,feet,d,y,MOT,7672460_7673260,foot
*FAN,feet,d,y,MOT,23351080_23353010,foot
*FAN,feet,q,y,MOT,23379560_23381880,foot
*FAN,feet,q,n,FAT,23660860_23661860,foot
*FAN,feet,d,y,MOT,24243570_24245860,foot
*MAN,feet,d,y,FAT,26702070_26703390,foot
*MAN,feet,q,y,FAT,26707420_26708420,foot
*OLN,feet,d,n,FAT,27905930_27907880,foot
*OLN,Fiffer+Feffer+Feff,s,n,MOT,1807350_1808260,Fiffer+Feffer+Feff
*MAN,Fiffer+Feffer+Feff,s,n,FAT,28983250_28990270,Fiffer+Feffer+Feff
*OLF,floor,d,n,MOT,26615290_26617430,NA
*OLN,food,q,n,MOT,3994360_3995520,NA
*FAN,food,i,n,MOT,3998480_3999080,NA
*FAN,food,q,n,MOT,23050890_23052910,NA
*NOF,foot,q,y,MOT,22066460_22067480,foot
*FAN,foot,d,n,MOT,23658220_23659960,foot
*MAN,forehead,d,y,FAT,34466570_34467570,forehead
*OLF,goat,s,n,MOT,1811710_1814240,goat
*MAN,goat,s,n,FAT,29065830_29067200,goat
*FAN,goo+goo+goggles,s,n,FAT,29067200_29068500,goggles
*CXN,googly+goggles,s,n,MOT,1814240_1815430,goggles
*TVF,groundhog,d,n,MOT,1189670_1192840,groundhog
*OLF,hair,i,y,MOT,5424970_5426650,hair
*FAN,hair,i,y,MOT,24010640_24012660,hair
*FAN,hair,d,y,MOT,24082010_24083450,hair
*FAN,hair,d,y,MOT,24187150_24189750,hair
*FAN,hand,i,y,FAT,27142960_27143560,hand
*FAN,hands,d,y,FAT,27779540_27780690,hand
*MAN,hands,i,y,FAT,31573740_31574740,hand
*OLN,hands,d,y,FAT,31575940_31577380,hand
*MAN,hands,q,y,FAT,31591840_31593210,hand
*MAN,hands,i,y,FAT,31642900_31643900,hand
*FAN,hat,s,n,FAT,29075660_29077160,hat
*FAN,hatchlings,r,y,MOT,15359470_15360070,hatchling
*FAN,head,q,n,MOT,14667820_14669580,head
*FAN,head,q,n,MOT,14670780_14671780,head
*OLF,highchair,d,y,MOT,15524590_15527430,highchair
*OLN,horse,s,n,MOT,1821700_1824590,horse
*FAN,horse,s,n,FAT,29075660_29077160,horse
*FAN,house,s,n,MOT,23499290_23504990,house
*OLN,house,s,n,MOT,23512870_23513810,house
*OLN,house,s,n,MOT,23522080_23523070,house
*CXN,house,s,n,MOT,23528820_23530190,house
*OLN,house,s,n,MOT,23548280_23549230,house
*OLN,house,s,n,MOT,23555560_23556760,house
*FAN,house,s,n,MOT,23562240_23562840,house
*OLN,Icabod,s,n,MOT,1829000_1831270,Icabod
*FAN,Icabod,s,n,FAT,29086860_29087890,Icabod
*OLN,jammie,n,n,MOT,32133550_32137080,jammies
*FAN,jammies,d,n,MOT,32132550_32133550,jammies
*CXN,jelly+jar,s,n,MOT,1838780_1839670,jar
*FAN,jelly+jar,s,n,FAT,29096390_29097390,jar
*OLF,jumper,q,n,MOT,416090_417360,jumper
*FAN,jumper,q,n,MOT,24827340_24828480,jumper
*OLN,kangaroo,s,n,MOT,1844520_1845460,kangaroo
