tier,word,utterance_type,object_present,speaker,timestamp,basic_level
*MAN,animals,d,y,TOY,19749870_19751150,NA
*OLN,animals,d,y,TOY,19758730_19764820,NA
*OLN,animals,s,y,TOY,19778250_19786290,NA
*OLN,animals,s,y,TOY,19820790_19822480,NA
*CXN,animals,s,y,TOY,19826440_19827260,NA
*OLN,animals,d,y,TOY,19829730_19835010,NA
*OLN,animals,q,y,TOY,19840720_19842610,NA
*OLN,animals,s,y,TOY,19857430_19862290,NA
*CXN,animals,s,y,TOY,19864700_19865790,NA
*OLN,animals,d,y,TOY,19882540_19883340,NA
*OLN,animals,s,y,TOY,20467840_20473720,NA
*OLN,animals,s,y,TOY,20474720_20477850,NA
*OLN,animals,d,y,TOY,20479660_20485140,NA
*OLN,animals,q,y,TOY,20489810_20492400,NA
*OLN,animals,s,y,TOY,20504510_20511980,NA
*OLF,animals,s,y,TOY,20513590_20521950,NA
*OLN,animals,s,y,TOY,21131110_21138900,NA
*OLN,animals,s,y,TOY,21139940_21142400,NA
*OLN,animals,d,y,TOY,21143700_21148480,NA
*OLN,animals,d,y,TOY,21156390_21158250,NA
*OLN,animals,s,y,TOY,21175950_21184000,NA
*OLN,animals,q,y,TOY,21205820_21206990,NA
*OLN,animals,s,y,TOY,21223320_21227960,NA
*CXN,animals,s,y,TOY,21227960_21228760,NA
*OLF,animals,s,y,TOY,24639980_24642690,NA
*OLF,animals,s,y,TOY,24643490_24646730,NA
*OLN,animals,s,y,GRM,25545560_25549480,NA
*CXN,animals,s,y,TOY,25550670_25552250,NA
*CXN,animals,s,y,GRM,25568140_25568940,NA
*FAN,animals,s,y,GRM,25571250_25572500,NA
*OLN,animals,s,y,TOY,25585520_25588350,NA
*OLN,animals,s,y,TOY,27106950_27108590,NA
*CXN,animals,s,y,TOY,33939360_33940360,NA
*FAN,animals,s,y,TOY,33943330_33944370,NA
*OLN,animals,d,y,TOY,33948560_33950270,NA
*OLN,animals,d,y,TOY,33967370_33968420,NA
*OLN,animals,d,y,TOY,34029790_34034450,NA
*OLN,animals,q,y,TOY,34059190_34063060,NA
*CXN,animals,s,y,TOY,34078570_34079170,NA
*OLN,animals,s,y,TOY,34206680_34208580,NA
