tier,word,utterance_type,object_present,speaker,timestamp,basic_level
*MAN,wolf,r,n,MOT,404290_405330,wolf
*SIL,wolf,d,y,MOT,408960_413710,wolf
*FAN,wolf,r,y,MOT,413710_416320,wolf
*FAN,house,r,n,MOT,413710_416320,house
*FAN,wolf,r,y,MOT,432070_436160,wolf
*FAN,rope,r,y,MOT,432070_436160,rope
*MAN,wolf,r,y,MOT,461080_462610,wolf
*TVN,wolf,r,y,MOT,479250_480950,wolf
*MAN,wolf,r,y,MOT,488310_490870,wolf
*MAN,wolf,r,y,MOT,497630_500270,wolf
*TVN,wolf,r,y,MOT,516910_517910,wolf
*FAN,Little+Red+Riding+Hood,r,y,MOT,524780_532090,Little+Red+Riding+Hood
*FAN,wolf,r,y,MOT,524780_532090,wolf
*FAN,house,r,n,MOT,524780_532090,house
*FAN,wolf,r,y,MOT,548870_550600,wolf
*FAN,Little+Red+Riding+Hood,r,y,MOT,548870_550600,Little+Red+Riding+Hood
*FAN,wolf,r,y,MOT,564850_567110,wolf
*FAN,ax,r,y,MOT,564850_567110,ax
*TVF,wolf,d,y,MOT,568870_570420,wolf
*FAN,wolf,r,n,MOT,584610_587550,wolf
*MAF,wolf,d,n,FAT,6621240_6623450,wolf
*NOF,wolf,d,n,FAT,6623450_6624250,wolf
*OLF,wolf,d,n,FAT,6625640_6631200,wolf
*MAN,beggar,r,y,FAT,6678620_6685020,beggar
*MAN,wolf,r,n,FAT,6678620_6685020,wolf
*FAN,wolf,d,y,FAT,6690050_6692330,wolf
*MAF,wolf,d,y,FAT,6692330_6696430,wolf
*FAF,wolf,d,y,FAT,6698230_6699260,wolf
*MAN,wolf,r,y,FAT,6701140_6704150,wolf
*MAN,house,r,n,FAT,6701140_6704150,house
*FAN,wolf,r,n,FAT,6725430_6726030,wolf
*MAN,wolf,r,y,FAT,6758320_6762140,wolf
*MAF,wolf,d,y,FAT,6763150_6767400,wolf
*MAN,wolf,r,y,FAT,6774010_6777520,wolf
*MAN,wolf,r,y,FAT,6784620_6786280,wolf
*MAN,wolf,r,y,FAT,6794870_6796540,wolf
*MAN,wolf,r,y,FAT,6800940_6803780,wolf
*MAF,wolf,d,y,FAT,6804620_6805690,wolf
*MAN,wolf,r,y,FAT,6817990_6819080,wolf
*OLF,wolf,r,y,FAT,6828530_6830910,wolf
*MAN,wolf,r,y,FAT,6832910_6835490,wolf
*MAN,wolf,r,y,FAT,6848840_6857530,wolf
*MAN,Little+Red+Riding+Hood,r,n,FAT,6848840_6857530,Little+Red+Riding+Hood
*MAN,wood+cutter,r,y,FAT,6848840_6857530,wood+cutter
*MAN,window,r,y,FAT,6848840_6857530,window
*MAN,wolf,r,y,FAT,6866970_6869300,wolf
*MAN,wolf,d,y,FAT,6870300_6872230,wolf
*MAN,wolf,r,y,FAT,6889060_6893620,wolf
*FAN,vest,d,y,MOT,1483220_1484420,vest
*MAN,vest,q,n,FAT,6499090_6501100,vest
*MAN,vest,i,y,FAT,7406620_7407660,vest
*FAN,vest,s,y,FAT,7410140_7410740,vest
*MAN,vest,s,y,FAT,7411540_7414310,vest
*MAN,vest,s,y,FAT,7415340_7425880,vest
*MAN,vest,s,y,FAT,7415340_7425880,vest
*MAN,bay,d,n,FAT,7415340_7425880,NA
*MAN,vest,s,y,FAT,7426880_7428790,vest
*FAN,vest,s,y,FAT,7428790_7429980,vest
*MAN,vest,s,y,FAT,7439960_7446260,vest
*MAN,finger,s,y,FAT,7439960_7446260,finger
*FAN,vest,s,y,FAT,7446260_7447260,vest
*MAN,vest,s,y,FAT,7447260_7452420,vest
*FAN,vest,s,y,FAT,7452420_7453500,vest
*MAN,vest,s,y,FAT,7453500_7458550,vest
*MAN,vest,s,y,FAT,7453500_7458550,vest
*MAN,vest,s,y,FAT,7459330_7462690,vest
*MAN,vest,s,y,FAT,7463670_7465580,vest
*FAN,vest,s,y,FAT,7470440_7471440,vest
*MAN,data+points,s,n,FAT,7474060_7477550,NA
*MAN,vest,s,y,FAT,7474060_7477550,vest
*MAN,vest,s,y,FAT,7478350_7482660,vest
*FAN,vest,s,y,FAT,7482660_7483850,vest
*OLN,vest,s,y,FAT,7485160_7485960,vest
*MAN,vest,s,y,FAT,7487040_7495650,vest
*MAN,hands,i,y,FAT,7487040_7495650,hand
*MAN,vest,s,y,FAT,7487040_7495650,vest
*MAN,vest,s,y,FAT,7496460_7500700,vest
*FAN,vest,s,y,FAT,7532480_7533480,vest
*MAN,vest,s,y,FAT,7535550_7538250,vest
*FAN,vest,s,y,FAT,7538250_7539320,vest
*OLN,vest,s,y,FAT,7541100_7541900,vest
*OLN,vest,s,n,FAT,7616060_7617090,vest
*FAN,vest,d,y,MOT,18013210_18014400,vest
*FAN,Little+Red+Riding+Hood,r,y,MOT,365240_374690,Little+Red+Riding+Hood
*FAN,basket,r,y,MOT,365240_374690,basket
*FAN,house,r,n,MOT,365240_374690,house
*FAN,Little+Red+Riding+Hood,r,y,MOT,389840_392230,Little+Red+Riding+Hood
*FAN,house,r,n,MOT,396510_402280,house
*FAN,Little+Red+Riding+Hood,r,y,MOT,396510_402280,Little+Red+Riding+Hood
*TVN,Little+Red+Riding+Hood,r,y,MOT,416320_418990,Little+Red+Riding+Hood
*FAN,Little+Red+Riding+Hood,r,y,MOT,453740_457560,Little+Red+Riding+Hood
*TVN,Little+Red+Riding+Hood,r,y,MOT,481990_483670,Little+Red+Riding+Hood
*FAN,Little+Red+Riding+Hood,r,y,MOT,490870_497630,Little+Red+Riding+Hood
*FAN,nose,r,y,MOT,490870_497630,nose
*FAN,Little+Red+Riding+Hood,r,y,MOT,510040_514310,Little+Red+Riding+Hood
*FAN,teeth,r,y,MOT,510040_514310,tooth
*NOF,Little+Red+Riding+Hood,r,y,MOT,534100_534700,Little+Red+Riding+Hood
*FAN,Little+Red+Riding+Hood,r,y,MOT,573960_576170,Little+Red+Riding+Hood
*FAN,wood+cutter,r,y,MOT,573960_576170,wood+cutter
*FAN,hot+chocolate,r,y,MOT,580200_583610,hot+chocolate
*FAN,Little+Red+Riding+Hood,r,y,MOT,580200_583610,Little+Red+Riding+Hood
*FAN,basket,r,y,MOT,580200_583610,basket
*FAN,Little+Red+Riding+Hood,d,y,FAT,6612820_6613720,Little+Red+Riding+Hood
*MAN,Little+Red+Riding+Hood,r,y,FAT,6631200_6632910,Little+Red+Riding+Hood
*MAN,Little+Red+Riding+Hood,r,y,FAT,6636980_6640610,Little+Red+Riding+Hood
*MAN,Little+Red+Riding+Hood,r,y,FAT,6662420_6671890,Little+Red+Riding+Hood
*MAN,beggar,r,y,FAT,6662420_6671890,beggar
*MAN,house,r,n,FAT,6674600_6677600,house
*MAN,Little+Red+Riding+Hood,r,n,FAT,6674600_6677600,Little+Red+Riding+Hood
*MAN,Little+Red+Riding+Hood,r,n,FAT,6706990_6711110,Little+Red+Riding+Hood
*MAN,window,r,n,FAT,6706990_6711110,window
*MAN,Little+Red+Riding+Hood,r,y,FAT,6753340_6754810,Little+Red+Riding+Hood
*MAN,Little+Red+Riding+Hood,r,y,FAT,6771610_6772800,Little+Red+Riding+Hood
*MAN,Little+Red+Riding+Hood,r,y,FAT,6778240_6780100,Little+Red+Riding+Hood
*MAN,Little+Red+Riding+Hood,r,y,FAT,6787780_6789150,Little+Red+Riding+Hood
*MAN,Little+Red+Riding+Hood,r,y,FAT,6810280_6811790,Little+Red+Riding+Hood
*MAN,Little+Red+Riding+Hood,r,y,FAT,6830910_6831910,Little+Red+Riding+Hood
*FAN,Little+Red+Riding+Hood,r,y,FAT,6838940_6840030,Little+Red+Riding+Hood
*MAN,Little+Red+Riding+Hood,r,y,FAT,6873450_6888060,Little+Red+Riding+Hood
