tier,word,utterance_type,object_present,speaker,timestamp,basic_level
*FAF,apple,d,y,MOT,2677880_2679050,apple
*FAN,apple,d,y,MOT,39925920_39927800,apple
*FAN,apple,n,y,MOT,39925920_39927800,apple
*FAN,apple,n,y,MOT,40054790_40056800,apple
*FAN,apple+chips,d,n,MOT,5505290_5507170,apple
*FAN,arm,d,y,MT2,16892600_16893720,arm
*MAF,arm,d,y,MT2,16895600_16896600,arm
*OLN,arm,i,y,MT2,19920420_19922360,arm
*FAN,arms,d,y,MT2,16866220_16868690,arm
*FAN,babies,q,y,MT2,4666180_4667180,baby
*FAN,babies,i,y,MT2,4668040_4669260,baby
*FAN,babies,n,y,MT2,4670670_4671970,baby
*FAN,babies,n,y,MT2,4673020_4674330,baby
*CXN,babies,i,y,MT2,4676210_4677740,baby
*FAN,baby,q,n,MOT,3082610_3083610,baby
*OLN,baby,q,n,MOT,4828310_4829110,baby
*FAN,baby,q,n,MOT,4829110_4830110,baby
*FAN,baby,d,y,MT2,17083420_17085020,baby
*CHN,baby,q,y,MT2,17086920_17088580,baby
*FAN,baby,i,y,MT2,17089640_17090640,baby
*CHN,baby,i,y,MT2,17093460_17094400,baby
*FAN,baby,q,y,MT2,31293480_31294480,baby
*FAN,baby,i,y,MT2,31295280_31296940,baby
*FAN,baby,q,y,MT2,31345080_31348690,baby
*FAN,baby,q,y,MT2,31349490_31352260,baby
*FAN,baby,i,y,MT2,31349490_31352260,baby
*FAN,baby,i,y,MT2,31353270_31355910,baby
*FAN,baby,i,y,MT2,31358010_31360000,baby
*FAN,baby,q,y,MT2,31361000_31362380,baby
*FAN,baby,q,n,MT2,36885000_36886000,baby
*FAN,baby,q,n,MT2,36889070_36890070,baby
*FAN,baby,q,y,MT2,36911590_36913140,baby
*FAN,baby,q,y,MT2,36914440_36915440,baby
*FAN,baby,d,n,MOT,39884040_39887400,baby
*FAN,baby,d,n,MOT,39884040_39887400,baby
*FAN,baby,d,n,MOT,39897880_39899420,baby
*FAN,baby,d,n,MOT,39897880_39899420,baby
*FAN,baby,q,n,MOT,44757630_44759030,baby
*CHN,baby,s,n,MOT,44932820_44933420,baby
*FAN,baby,s,n,MOT,44946880_44950050,baby
*FAN,baby,d,n,MOT,45176880_45177880,baby
