tier,word,utterance_type,object_present,speaker,timestamp,basic_level
*FAN,angel,r,n,MOT,4189979_4193250,angel
*FAN,apple,q,n,MOT,3200250_3202000,apple
*OLN,apple,d,n,TEA,3857870_3859700,apple
*FAN,apples,d,n,TEA,3853660_3854990,apple
*TVF,Mr+apple,r,n,TVN,28204860_28205660,apple
*MAN,Mr+apple,r,n,TVN,28322910_28323930,apple
*FAN,Mr+apple,r,n,TVN,28386770_28388080,apple
*NOF,Mr+apples,r,n,TVN,28400510_28401610,apple
*FAN,arm,d,y,MOT,4900660_4903100,arm
*FAN,babies,d,n,MOT,25818560_25822300,baby
*OLN,baby,d,n,CH2,4360680_4362940,baby
*FAN,baby,d,n,CH1,4362940_4365230,baby
*OLN,baby,d,y,MOT,33051580_33055910,baby
*FAN,baby,d,y,MOT,33128820_33132730,baby
*OLN,backpack,d,n,MOT,2324610_2327690,backpack
*FAN,backpack,d,y,ADF,2582950_2584300,backpack
*FAN,backpack,q,n,MOT,24605590_24606850,backpack
*FAN,backpack,i,y,MOT,38575040_38576310,backpack
*OLN,bag,q,n,MOT,2152110_2152910,bag
*CXN,bag,d,n,SI2,2157970_2159040,bag
*FAN,bag,i,y,MOT,29742360_29743880,bag
*FAN,bag,q,y,MOT,33000629_33001989,bag
*FAN,bag,q,n,MOT,37434400_37435910,bag
*FAN,bag,d,n,MOT,37554980_37555990,bag
*FAN,bag,d,n,MOT,37599150_37601310,bag
*FAN,ball,q,y,MOT,29703840_29706160,ball
*CHN,ball,d,y,MOT,30841510_30843010,ball
*FAN,ball,d,n,MOT,30904050_30905440,ball
*FAN,ball,d,y,MOT,33126250_33126940,ball
*FAN,ball,d,y,MOT,33198720_33200059,ball
*OLN,ball,d,y,LLF,33200059_33203989,ball
*OLN,ball,d,n,MOT,33212580_33224430,ball
*CHN,ball,i,y,LFM,37090470_37091070,ball
*OLN,ball,i,y,LFM,37094550_37095640,ball
*FAN,balls,r,n,MOT,4197360_4199110,ball
*FAN,beach+balls,d,n,MOT,29003130_29004930,ball
*FAN,beach+balls,d,n,MOT,29560930_29562570,ball
*OLN,beach+balls,n,n,SI1,29562570_29564030,ball
*FAN,band+aid,d,n,MOT,32853360_32855420,band+aid
*FAN,band+aid,d,n,MOT,33086790_33089930,band+aid
*FAN,band+aids,d,n,MOT,32853360_32855420,band+aid
*FAN,laundry+baskets,d,n,MOT,25334120_25335240,basket
*FAN,bath,i,n,MOT,34344100_34345120,bath
*FAN,bear,d,n,LFF,32024560_32026090,bear
*FAN,Beast,r,n,MOT,4090460_4092970,beast
*FAN,Beast,r,n,MOT,4102450_4103560,beast
*OLN,Beast,r,n,MOT,4108770_4109569,beast
*FAN,Beast,r,n,MOT,4117899_4120810,beast
*FAN,Beast,r,n,MOT,4233040_4235450,beast
*FAN,Belle,r,n,MOT,3994060_3995090,Belle
*FAN,Belle,r,n,MOT,4071030_4072030,Belle
*FAN,Belle,r,n,MOT,4162710_4163710,Belle
*FAN,Belle,r,n,MOT,4168560_4172620,Belle
*FAN,Belle,r,n,MOT,4183340_4185880,Belle
*FAN,Belle,r,n,MOT,4200660_4205460,Belle
