tier,word,utterance_type,object_present,speaker,timestamp,basic_level
*OLN,bib,d,y,MOT,1005860_1008220,bib
*MAN,apples,d,y,MOT,1056200_1057270,apple
*FAN,bananas,d,y,MOT,1057270_1058540,bananas
*OLN,strawberries,d,y,MOT,1058540_1059340,strawberries
*NOF,bed,q,n,MOT,1074590_1078230,bed
*FAN,nubby+wubby,q,y,MOT,1144900_1145970,nubby
*FAN,nubby,q,y,MOT,1146770_1147590,nubby
*FAN,mouth,i,y,MOT,1177380_1178380,mouth
*FAN,mouth,d,y,MOT,1223890_1225060,mouth
*FAN,toy,d,y,MOT,1352960_1354270,NA
*FAN,hippo,q,y,MOT,1432700_1434020,hippo
*FAN,hippo,q,y,MOT,1435620_1436830,hippo
*FAN,spaghetti,s,n,MOT,1593920_1597370,spaghetti
*FAN,cheese,s,n,MOT,1598480_1599860,cheese
*FAN,dreams,q,n,MOT,162430_163430,NA
*FAN,dream,q,n,MOT,166620_167700,NA
*CHN,face,d,y,MOT,1714830_1715670,face
*FAN,fruit,q,y,MOT,1722450_1723480,fruit
*FAN,apples,q,y,MOT,1727470_1729700,apple
*FAN,bananas,q,y,MOT,1727470_1729700,bananas
*FAN,strawberries,q,y,MOT,1727470_1729700,strawberries
*TVF,bottles,q,n,MOT,174870_176840,bottle
*FAN,doggies,q,n,MOT,176840_177840,doggy
*FAF,doggies,q,n,MOT,17927060_17928060,doggy
*OLF,doggies,q,n,MOT,17929720_17931290,doggy
*FAN,lion,i,y,MOT,1795290_1797210,lion
*FAN,diaper,d,y,MOT,17966300_17967300,diaper
*FAN,diaper,d,y,MOT,17968270_17969450,diaper
*FAN,elephant,d,y,MOT,18001450_18002460,elephant
*FAN,belly,d,y,GRM,18045320_18046550,belly
*FAN,belly,d,y,GRM,18049200_18050460,belly
*FAN,hands,d,y,GRM,18057160_18059330,hands
*CXN,hands,d,y,GRM,18060300_18061320,hands
*CXN,hands,d,y,GRM,18063080_18063900,hands
*FAN,ducky,q,n,GRM,18085940_18086940,ducky
*OLN,ducky,q,n,GRM,18088540_18089340,ducky
*OLN,doggy,i,y,GRM,18177740_18180680,doggy
*FAN,Elmo,q,n,MOT,182660_184620,Elmo
*FAN,Elmo,q,n,MOT,182660_184620,Elmo
*CXN,ring,i,y,TOY,18271350_18272190,ring
*CXN,lion,i,y,TOY,18272990_18273920,lion
*OLN,elephant,i,n,TOY,18306050_18308720,elephant
*OLN,ring,i,y,TOY,18306050_18308720,ring
*CXN,one,n,y,TOY,18344350_18345610,one
*OLN,one,n,y,TOY,18349150_18350900,one
*OLN,one,n,y,TOY,18360150_18365940,one
*CXN,crocodile,i,y,TOY,18375440_18377850,crocodile
*CXN,one,n,y,TOY,18375440_18377850,one
*CXN,ring,i,y,TOY,18397520_18398590,ring
*CXN,parrot,i,n,TOY,18399390_18400240,parrot
*OLN,lion,n,y,TOY,18408650_18409940,lion
*CXN,ladybug,d,y,TOY,18415130_18416320,ladybug
*CXN,lion,i,n,TOY,18425890_18429240,lion
*CXN,ring,i,y,TOY,18425890_18429240,ring
*CHN,ring,i,y,TOY,18445670_18445780,ring
*CXN,elephant,i,n,TOY,18447490_18448490,elephant
*FAN,doggy,q,y,GRM,18585860_18586870,doggy
*CHN,ring,i,y,TOY,18620750_18621960,ring
*CHN,crocodile,i,n,TOY,18622150_18623030,crocodile
*FAN,Elmo,d,n,MOT,186250_187410,Elmo
*FAN,bib,q,n,GRM,18646310_18647580,bib
*FAN,bib,q,n,GRM,18649290_18650330,bib
*OLN,lights,d,y,TOY,18731380_18732980,NA
*CXN,ring,i,y,TOY,18746080_18747980,ring
*OLN,parrot,i,n,TOY,18747980_18748810,parrot
*OLN,ladybug,d,y,TOY,18790270_18794530,ladybug
*OLF,ring,i,y,TOY,18813590_18814400,ring
*CXN,lion,i,n,TOY,18814400_18815430,lion
*FAN,bib,i,y,GRM,18817160_18818160,bib
*OLN,bib,i,y,GRM,18819190_18823030,bib
*FAN,hands,s,y,GRM,18971500_18973690,hands
*OLN,hands,s,y,GRM,18977670_18978470,hands
*FAN,face,s,n,GRM,18979380_18985880,face
*FAN,hands,s,y,GRM,18979380_18985880,hands
*CHN,feet,s,y,GRM,18989640_18990410,feet
*FAN,feet,s,y,GRM,18991900_18993510,feet
*FAN,face,s,n,GRM,18994490_19000330,face
*CHN,feet,s,y,GRM,19000330_19000930,feet
*FAN,face,s,y,GRM,19015390_19022650,face
*OLN,Old+MacDonald,q,n,GRM,19049300_19050150,Old+MacDonald
*FAN,Old+MacDonald,s,n,GRM,19050810_19052410,Old+MacDonald
*MAF,farm,s,n,GRM,19052410_19053100,farm
*FAN,farm,s,n,GRM,19055350_19056730,farm
*TVF,pig,s,n,GRM,19056730_19057740,pig
*TVF,Old+MacDonald,s,n,GRM,19064810_19066470,Old+MacDonald
*FAN,Elmo,d,n,MOT,190650_191710,Elmo
