tier,word,utterance_type,object_present,speaker,timestamp,basic_level
*FAN,binky,d,n,AD2,39931420_39933100,binky
*OLN,eggplants,q,n,AD2,40258560_40259360,eggplant
*MAN,food,d,n,AD2,40265930_40267280,NA
*MAF,teeth,i,n,AD2,39907970_39909070,tooth
*FAN,animal,d,n,ADF,16500970_16502940,NA
*FAN,animal,d,n,ADF,16506990_16508140,NA
*FAN,bike,n,n,ADF,16569550_16572180,bike
*OLN,bike,d,y,ADF,16838500_16844260,bike
*FAN,car,d,y,ADF,16222490_16224860,car
*FAN,cats,d,n,ADF,16514340_16516340,cat
*FAF,cats,d,n,ADF,16516340_16517140,cat
*FAN,cats,d,n,ADF,16550670_16556300,cat
*FAN,dump+truck,q,y,ADF,15986790_15987790,truck
*FAN,front+end+loader,q,y,ADF,15988930_15989940,front+end+loader
*OLN,ninja+turtles,q,y,ADF,16431470_16435280,ninja+turtle
*OLN,ninja+turtles,q,y,ADF,16431470_16435280,ninja+turtle
*FAN,school,d,n,ADF,16356200_16359150,school
*FAN,school,d,n,ADF,16367290_16370320,school
*FAN,school,d,n,ADF,16370320_16370940,school
*CXN,school,d,n,ADF,16371940_16372550,school
*FAN,school,d,n,ADF,16372550_16374890,school
*OLN,school,d,n,ADF,16382110_16383210,school
*OLN,shark+shoes,q,n,ADF,16739840_16742230,shoe
*OLN,street,d,n,ADF,16305010_16305810,street
*FAN,street,d,n,ADF,16314820_16317880,street
*OLN,treasures,d,n,ADF,16492000_16495600,NA
*FAN,truck,d,y,ADF,16222490_16224860,truck
*OLN,turtle,d,n,ADF,16498540_16500970,turtle
*MAN,garage,d,n,ADM,16141200_16143420,garage
*FAN,bike,d,n,CH1,16569550_16572180,bike
*OLN,bike,d,y,CH1,16835850_16837510,bike
*OLF,cats,d,n,CH1,16513350_16514340,cat
*CHN,door,d,n,CH1,16427760_16428650,door
*OLN,door,d,n,CH1,16428790_16430070,door
*CXN,hat,q,n,CH1,16722570_16723480,hat
*FAN,baby,d,n,FFR,33610180_33612460,baby
*OLN,barn,q,n,FFR,31455910_31457010,barn
*FAN,barn,d,n,FFR,32555800_32556800,barn
*OLN,barn,q,n,FFR,32568550_32569820,barn
*FAN,barn,d,n,FFR,34326250_34328170,barn
*FAN,barn,d,n,FFR,34424750_34427920,barn
*FAN,barn,d,n,FFR,34513600_34514300,barn
*MAN,barn,d,n,FFR,34519670_34521440,barn
*FAN,berries,d,n,FFR,35014670_35020240,berries
*FAN,board,d,n,FFR,33814700_33817420,board
*FAN,bones,d,n,FFR,33607470_33609030,bone
*SIL,bush,d,y,FFR,35031010_35032390,bush
*FAN,can,d,n,FFR,32204720_32210000,can
*FAN,can,d,n,FFR,32214660_32216450,can
*TVF,ceiling,d,n,FFR,33518950_33520480,ceiling
*TVF,ceiling,d,n,FFR,33868640_33869640,ceiling
*FAN,ceiling,d,n,FFR,33869640_33872160,ceiling
*FAN,chair,d,n,FFR,30330670_30332610,chair
*FAN,chicks,d,n,FFR,35186490_35187490,chick
*OLN,chime,d,n,FFR,32518640_32523440,chime
*FAN,couch,d,n,FFR,30326450_30327230,couch
*NON,couch,d,n,FFR,30747430_30750610,couch
*FAN,couch,d,n,FFR,31191140_31192160,couch
*FAN,curtains,q,n,FFR,31377530_31378530,curtain
*FAN,dogwood,d,y,FFR,34991760_34999840,dogwood
*FAN,dogwood,d,y,FFR,34991760_34999840,dogwood
*FAN,door,q,n,FFR,31380230_31383550,door
*FAN,door,q,n,FFR,31385020_31391370,door
*FAN,door,q,n,FFR,31385020_31391370,door
*OLN,door,q,n,FFR,31455910_31457010,door
*NOF,door,d,n,FFR,31523800_31524900,door
*OLN,door,d,n,FFR,31526140_31526980,door
*OLN,door,d,n,FFR,31526140_31526980,door
*OLF,door,d,n,FFR,31528560_31529410,door
*FAN,door,d,n,FFR,31530210_31531800,door
*FAN,door,d,n,FFR,31532780_31533910,door
*OLN,door,d,n,FFR,31539960_31543560,door
*OLF,door,d,n,FFR,31717290_31718090,door
*OLF,door,d,n,FFR,32070150_32070950,door
*TVF,door,d,n,FFR,32113930_32114930,door
*CXN,door,d,n,FFR,33470580_33471180,door
*FAN,door,d,n,FFR,34289240_34291160,door
*FAN,door,d,n,FFR,34307430_34308200,door
*FAN,door,d,n,FFR,34326250_34328170,door
*FAN,door,d,n,FFR,34424750_34427920,door
*MAF,doors,d,n,FFR,30016660_30018820,door
*FAN,doors,d,n,FFR,31488990_31490730,door
*FAN,doors,d,n,FFR,31509500_31511410,door
*MAN,doors,d,n,FFR,34519670_34521440,door
*FAN,fingers,q,y,FFR,30404890_30406930,finger
*FAN,fire,d,n,FFR,29203150_29209840,fire
*FAN,fireplaces,d,n,FFR,29203150_29209840,fireplace
*FAN,floor,d,n,FFR,30495130_30496180,floor
*OLN,floor,d,n,FFR,30496180_30498550,floor
*FAN,flowers,d,n,FFR,36156270_36159690,flower
*FAN,food,q,n,FFR,30177240_30179470,NA
*FAN,food,d,n,FFR,32079910_32081080,NA
*FAN,food,d,n,FFR,32322370_32326820,NA
*OLF,furniture,d,n,FFR,29325300_29326100,NA
*FAN,garage,d,n,FFR,35378670_35379720,garage
*FAN,garage,d,n,FFR,35380350_35382270,garage
*FAN,garden,n,y,FFR,35258100_35258700,garden
*OLF,glass,d,n,FFR,31511410_31512250,glass
*MAN,grapevines,d,n,FFR,35382270_35383270,grapevine
*FAN,ground,d,n,FFR,33080090_33084150,ground
*TVF,handbook,n,y,FFR,34602760_34603760,handbook
*FAN,head,d,n,FFR,35812960_35815440,head
*FAN,hens,d,n,FFR,35185830_35186490,hen
*FAN,house,d,n,FFR,29071110_29072140,house
*FAN,house,d,n,FFR,29071110_29072140,house
*FAN,house,d,n,FFR,29075310_29078070,house
*MAN,house,d,n,FFR,35373140_35374160,house
*FAN,houses,d,n,FFR,29081310_29081910,house
*FAN,hydrangea,d,n,FFR,34991760_34999840,hydrangea
*FAN,hydrangea,d,n,FFR,36154180_36155470,hydrangea
*NOF,light,d,n,FFR,31249330_31250380,NA
*FAN,light,d,n,FFR,31252020_31255790,NA
*OLN,light,d,n,FFR,31512250_31513330,NA
*OLN,litter+box,d,n,FFR,32330910_32334850,litter+box
*FAN,litter+box,d,n,FFR,32334850_32337380,litter+box
*CHN,milk,q,n,FFR,30179470_30179650,milk
*FAN,paint,d,n,FFR,30274230_30280030,paint
*FAN,paint,d,n,FFR,31206930_31207980,paint
*FAN,paint,d,n,FFR,31252020_31255790,paint
*FAN,paint,d,n,FFR,34227510_34237180,paint
*OLN,pedal,d,n,FFR,35547350_35549020,pedal
*FAN,pedal,d,n,FFR,35556030_35559250,pedal
*FAN,pictures,q,n,FFR,34060640_34066150,NA
*FAN,plants,d,n,FFR,33034970_33035990,plant
*SIL,pot,d,n,FFR,30501580_30502650,pot
*FAN,rocks,q,n,FFR,33109360_33111890,rock
*FAN,rocks,d,n,FFR,34876380_34879530,rock
*FAN,rocks,d,n,FFR,36530630_36532840,rock
*FAN,skin,d,n,FFR,33607470_33609030,skin
*FAF,spoon,d,n,FFR,30630800_30632380,spoon
*TVN,teeth,d,n,FFR,29239000_29240000,tooth
*FAN,teeth,d,n,FFR,29244400_29245580,tooth
*FAF,tree,d,n,FFR,33025650_33026930,tree
*FAN,trees,d,n,FFR,33104480_33105600,tree
*MAN,trees,d,n,FFR,33117480_33118560,tree
*SIL,TV,d,n,FFR,29176320_29177260,TV
*FAN,wall,q,n,FFR,29177260_29183650,wall
*FAN,wall,d,n,FFR,31252020_31255790,wall
*FAN,wall,d,n,FFR,31990130_31991620,wall
*FAN,wall,d,n,FFR,33774240_33776110,wall
*FAN,wall,d,n,FFR,33925760_33928430,wall
*TVF,wall,d,n,FFR,33945270_33946270,wall
*FAF,water,d,n,FFR,33025650_33026930,water
*OLN,water,d,n,FFR,33035990_33038360,water
*OLN,water,d,n,FFR,33059800_33061180,water
*FAN,water,d,n,FFR,33080090_33084150,water
*FAN,water,d,n,FFR,35051570_35053500,water
*FAN,water,d,n,FFR,35127240_35131040,water
*FAN,windows,d,n,FFR,33573090_33578610,window
*FAN,wood,d,n,FFR,29203150_29209840,wood
*FAN,wood,d,n,FFR,30983510_30985740,wood
*FAN,wood,d,n,FFR,31714610_31716160,wood
*FAN,wood,d,y,FFR,33851400_33852940,wood
*SIL,applesauce,d,n,GRM,24933170_24934380,applesauce
*MAF,asparagus,d,n,GRM,24929620_24931290,asparagus
*FAN,bowl,d,n,MT2,48019620_48021450,bowl
*MAF,broccoli,d,n,GRM,24929620_24931290,broccoli
*OLN,broccoli,d,n,MT2,46950450_46958950,broccoli
*FAN,chorizo,d,n,MT2,48019620_48021450,chorizo
*FAN,dog,n,y,MT2,46857530_46858530,doggy
*FAN,dog,d,n,MT2,46869590_46871400,doggy
*OLN,door,d,n,GRM,26760430_26761380,door
*FAN,eggplant,d,n,GRM,24935210_24938220,eggplant
*FAN,fingers,d,n,MT2,47748510_47749970,finger
*FAN,food,d,n,GRM,24925480_24927610,NA
*SIL,fruits,d,n,GRM,24928630_24929620,NA
*FAF,hamper,d,n,GRM,26758970_26760430,hamper
*OLN,hospital,d,n,GRM,27624600_27625650,hospital
*FAN,meat,d,n,GRM,24925480_24927610,meat
*FAN,meat,q,n,MT2,46787940_46790080,meat
*FAN,milk,d,n,MT2,47763700_47764700,milk
*FAN,milk,d,n,MT2,47765500_47767780,milk
*FAN,park,q,n,GRM,27617170_27619860,park
*OLN,pasta,d,n,MT2,46950450_46958950,pasta
*OLN,pasta,d,n,MT2,48046900_48047730,pasta
*FAN,peppers,d,n,GRM,24932090_24933170,pepper
*CHN,peppers,d,n,MT2,47862160_47862760,pepper
*FAN,phone,d,n,GRM,26960940_26963740,phone
*FAF,phone,d,n,GRM,26964340_26965480,phone
*FAN,phone,q,n,GRM,27710410_27711520,phone
