tier,word,utterance_type,object_present,speaker,timestamp,basic_level
*MAN,air+conditioner,d,n,FAT,33508960_33509960,air+conditioner
*FAN,arms,d,n,MOT,16275520_16279760,arm
*FAN,artichokes,n,n,MOT,16734669_16738029,artichokes
*FAN,artichokes,n,n,MOT,17047460_17048900,artichokes
*MAN,asparagus,n,n,MOT,16729520_16730520,asparagus
*FAN,babies,i,y,MOT,35521090_35522090,baby
*FAN,babies,i,y,MOT,35525890_35527130,baby
*FAN,babies,d,y,MOT,35571080_35572800,baby
*CXN,baby,i,y,SIS,35569050_35570070,baby
*FAN,baby,r,y,MOT,35624010_35625010,baby
*FAN,baby,r,y,MOT,35665940_35668680,baby
*FAN,baby,r,y,MOT,35727030_35729670,baby
*MAN,baby,r,y,MOT,35729670_35730820,baby
*FAN,baby,r,y,MOT,35733480_35736140,baby
*FAN,baby,r,y,MOT,35737140_35738440,baby
*CXN,baby,r,y,MOT,35747090_35748050,baby
*OLF,baby,r,y,MOT,35760050_35760850,baby
*FAN,baby,r,y,MOT,35856260_35857490,baby
*FAN,baby,r,y,MOT,35858490_35860120,baby
*FAN,baby,r,y,MOT,35861120_35863530,baby
*MAN,baby+boo,r,y,MOT,35628070_35629170,baby
*FAN,baby+boo,r,y,MOT,35629970_35632390,baby
*FAN,baby+boo,r,y,MOT,35643640_35645550,baby
*CXN,baby+boo,d,y,SIS,35746080_35747090,baby
*FAN,baby+boo,r,y,MOT,35764060_35765060,baby
*FAN,baby+boo,r,y,MOT,35765860_35768220,baby
*FAN,baby+boo,r,y,MOT,35780570_35781970,baby
*FAN,baby+boo,r,y,MOT,35864390_35866610,baby
*FAN,bag,d,n,MOT,16382780_16384680,bag
*FAN,bag,d,n,MOT,16597180_16598070,bag
*FAN,ball,d,n,MOT,16559119_16560560,ball
*OLN,ball,d,y,MOT,34925960_34926770,ball
*FAN,balls,q,n,MOT,13804710_13805460,ball
*FAN,balls,n,n,ADF,13805460_13809010,ball
*MAN,balls,d,n,MOT,13809010_13810010,ball
*CHN,band+aids,d,y,SIS,34937360_34938390,band+aid
*FAN,basket,d,n,MOT,34082360_34084310,basket
*FAN,green+beans,n,n,MOT,34526790_34527790,beans
*FAN,string+beans,n,n,MOT,16734669_16738029,beans
*MAN,string+beans,n,n,MOT,17013120_17015080,beans
*OLN,bed,s,n,ADF,15210220_15212400,bed
*FAN,bed,d,n,MOT,19936560_19942600,bed
*FAN,bed,q,n,MOT,34506600_34507740,bed
*FAN,bed,i,y,MOT,35960160_35961930,bed
*OLF,bed,i,y,MOT,36021380_36022260,bed
*MAN,beet,d,n,MOT,16983690_16984690,beet
*FAN,beets,n,n,MOT,16730520_16731700,beet
*FAN,bib,r,y,MOT,35658290_35661560,bib
*MAN,bib,r,y,MOT,35795920_35797700,bib
*FAN,bink,q,n,MOT,33092190_33094670,binky
*FAN,bink,d,n,MOT,33092190_33094670,binky
*MAN,binker,q,n,FAT,12499980_12501030,binky
*CXN,binker,q,n,MOT,30620970_30622390,binky
*MAN,binker,d,n,FAT,36317040_36318050,binky
*OLN,binker+bink,q,n,FAT,36300060_36302500,binky
*MAN,binker+bink,q,n,FAT,36312260_36313290,binky
*MAN,binker+dink,q,n,FAT,36296770_36299030,binky
*MAN,binkers,d,n,FAT,36367690_36370480,binky
*MAN,binkers,d,n,FAT,36428920_36431240,binky
*MAN,binky,d,n,FAT,12412760_12414570,binky
*MAN,binky,d,n,FAT,12517400_12518510,binky
*FAN,binky,d,n,MOT,18439250_18440260,binky
*MAN,blanket,d,n,MOT,16380410_16381680,blanket
*FAN,boat,d,n,MOT,29649970_29650970,boat
*CXN,bone,s,n,ADF,15286770_15287930,bone
*FAN,book,q,n,MOT,16267520_16270700,book
*FAN,book,d,y,MOT,16777180_16777840,book
*FAN,book,d,y,MOT,16780110_16781280,book
*FAN,book,i,n,MOT,33978140_33979320,book
*OLF,book,d,n,FAT,34627070_34629140,book
*MAN,bottle,d,n,FAT,8694390_8695440,bottle
*MAN,bottle,d,n,FAT,8732490_8733720,bottle
*MAN,bottle,d,n,FAT,14491050_14492470,bottle
*FAN,bottle,d,n,FAT,14492470_14493470,bottle
*OLN,bottle,d,n,MOT,16215700_16217260,bottle
*FAN,bottle,q,n,MOT,18351530_18353510,bottle
*MAN,bottle,q,n,FAT,18358240_18359360,bottle
*MAN,bottle,i,y,MOT,18440260_18441270,bottle
