tier,word,utterance_type,object_present,speaker,timestamp,basic_level
*FAN,arms,d,y,MOT,29637910_29640230,arm
*OLN,arms,r,n,MOT,46925550_46927420,arm
*TVN,arms,r,n,MOT,46928420_46996630,arm
*TVN,arms,r,n,MOT,47070170_47112590,arm
*TVN,arms,r,n,MOT,47070170_47112590,arm
*FAN,arms,r,n,MOT,47180510_47181830,arm
*OLF,arms,q,n,MOT,48313090_48320740,arm
*FAN,babies,d,n,MOT,14899950_14900950,baby
*FAN,babies,d,n,MOT,23452530_23454120,baby
*FAN,babies,d,n,MOT,31461800_31463550,baby
*FAN,baby+food,d,n,MOT,14774210_14775210,NA
*FAN,back,d,n,MOT,28520230_28522090,back
*FAN,back,q,y,MOT,29648260_29649270,back
*CHN,bags,s,n,TOY,25136470_25137330,bag
*OLN,bags,s,n,TOY,26382100_26387030,bag
*CXN,bags,s,n,TOY,31341020_31347180,bag
*OLN,bags,s,n,TOY,31568430_31583890,bag
*CXF,bags,s,n,TOY,31627420_31628990,bag
*TVN,bags,s,n,MOT,43528010_43613090,bag
*SIL,bags,d,n,MOT,47761380_47762330,bag
*OLN,baker,d,n,MOT,14493300_14495320,baker
*OLN,baker,d,n,MOT,14507390_14509340,baker
*OLN,baker,d,n,MOT,14569840_14571270,baker
*FAN,ball,d,y,MOT,27875830_27877150,bally
*NON,ball,n,y,MOT,27877750_27878770,bally
*OLN,ball,q,y,MOT,48995040_48995930,bally
*FAN,bally,q,n,MOT,13288410_13289520,bally
*OLN,bally,i,n,MOT,13289520_13292030,bally
*OLN,bally,d,y,MOT,14110980_14112690,bally
*FAN,bally,d,y,MOT,14624270_14626020,bally
*OLN,bally,d,y,MOT,14628830_14629730,bally
*OLN,banana,d,n,MOT,24266250_24267050,banana
*OLF,banana,d,n,MOT,24338640_24339740,banana
*FAN,bananas,d,n,MOT,29273670_29274990,banana
*FAN,bananas+and+oatmeal,d,n,MOT,23345380_23348360,bananas+and+oatmeal
*FAN,bananas+and+oatmeal,d,y,MOT,23638710_23642890,bananas+and+oatmeal
*FAN,barrettes,q,n,MOT,23323460_23325130,barrette
*FAN,bath,d,n,MOT,23938770_23940270,bath
*FAN,bath,q,n,MOT,23957200_23959640,bath
*FAN,bath,d,n,MOT,28563900_28565930,bath
*FAN,bath,d,n,MOT,28597450_28599700,bath
*FAN,bath,q,n,MOT,28673990_28674990,bath
*FAN,bath,d,n,MOT,29092040_29093060,bath
*NOF,bath,d,n,MOT,29095310_29096110,bath
*OLF,bath,d,n,MOT,29214510_29215310,bath
*OLN,bath,d,n,MOT,29216110_29218870,bath
*OLN,bath,d,y,MOT,29507620_29508640,bath
*FAN,bath,d,n,MOT,30084500_30085500,bath
*FAN,bath,s,n,MOT,45287360_45290180,bath
*FAN,bath,s,n,MOT,45287360_45290180,bath
*FAN,bathing+suit,n,n,MOT,14777610_14779040,bathing+suit
*FAN,baths,d,n,MOT,24175520_24178910,bath
*FAN,beach,d,n,MOT,14781790_14784780,beach
*FAN,beach,d,n,MOT,27972900_27973900,beach
*CXN,beach,d,n,MOT,37887800_37889030,beach
*FAF,beach,n,n,MOT,37890700_37891820,beach
*FAF,beach,n,n,MOT,37890700_37891820,beach
*FAF,beach,n,n,MOT,37890700_37891820,beach
*FAN,beach,n,n,MOT,37896390_37897390,beach
*FAN,beach,n,n,MOT,37896390_37897390,beach
*FAN,beach,n,n,MOT,37896390_37897390,beach
*FAN,beach+hat,d,y,MOT,17276980_17278030,hat
*OLN,beaches,d,n,MOT,41578510_41579420,beach
*FAN,bed,q,n,MOT,46595270_46596780,bed
*FAN,belly,q,n,MOT,28275020_28276020,belly
*OLN,belly,q,y,MOT,29246560_29247970,belly
*OLN,belly,r,n,MOT,46925550_46927420,belly
*TVN,belly,r,n,MOT,46928420_46996630,belly
*FAN,belly,r,n,MOT,47046680_47047680,belly
*TVN,belly,r,n,MOT,47070170_47112590,belly
*TVN,belly,r,n,MOT,47070170_47112590,belly
*FAN,belly,r,n,MOT,47180510_47181830,belly
*FAN,bib,d,n,MOT,23497390_23498400,bib
*OLN,black+sheep,s,n,TOY,25130700_25132800,sheep
*CXN,black+sheep,s,n,TOY,26378610_26380020,sheep
*OLN,black+sheep,s,n,TOY,31336160_31338980,sheep
*OLN,black+sheep,s,n,TOY,31551250_31555480,sheep
*OLN,black+sheep,s,n,TOY,31568430_31583890,sheep
*OLN,black+sheep,s,n,TOY,31619850_31625590,sheep
*FAN,blanket,d,y,MOT,14275620_14276720,blanket
*MAN,Blue,r,y,MOT,13936870_13937880,Blue
*OLN,Blue,r,y,MOT,13952300_13955350,Blue
*FAN,Blue,r,y,MOT,13958480_13960550,Blue
*NOF,Blue,r,n,MOT,28131790_28132700,Blue
*FAN,Blue,r,n,MOT,28136010_28138910,Blue
*FAN,Blue,r,n,MOT,28227410_28230240,Blue
*OLN,Blue,r,n,MOT,28243040_28243870,Blue
*FAN,Blue,r,n,MOT,28255140_28260490,Blue
