tier,word,utterance_type,object_present,speaker,timestamp,basic_level
*FAN,air,d,y,AUN,20724250_20725250,NA
*FAN,app,d,n,TOY,13705610_13706850,NA
*MAN,arm,d,y,UNC,22900860_22902350,arm
*FAN,arm,d,y,MOT,30800000_30801020,arm
*FAN,babies,q,y,GRM,13444190_13448160,baby
*FAN,babies,d,n,GRM,15054720_15055760,baby
*FAN,babies,d,n,GRM,15060550_15062230,baby
*FAN,baby,d,y,MOT,4745500_4746500,baby
*FAN,baby,d,n,MOT,9354470_9357600,baby
*FAN,baby,d,y,AUN,15505910_15507270,baby
*SIL,baby,d,y,AUN,16031710_16032510,baby
*FAN,baby,n,y,AUN,16032510_16034300,baby
*MAN,baby,d,n,GRP,19983140_19984140,baby
*OLN,baby,d,y,UNC,22897090_22898160,baby
*MAN,baby,i,n,UNC,23338370_23340630,baby
*MAN,baby,q,y,GRP,23677940_23680310,baby
*MAN,baby,q,y,UNC,23850900_23852770,baby
*FAN,baby,d,y,AUN,27817850_27819260,baby
*FAN,baby,d,y,MOT,30161620_30162900,baby
*FAN,baby,d,y,MOT,31236960_31238730,baby
*CHN,baby,q,n,MOT,31744960_31746740,baby
*OLN,baby,d,n,MOT,35714760_35715630,baby
*OLN,baby+spoons,d,n,MOT,12829140_12829940,spoon
*FAN,baby+toys,d,y,CO2,14738690_14739790,NA
*FAN,balcony,q,y,MOT,33539780_33541310,balcony
*FAN,balcony,d,n,MOT,33913650_33914680,balcony
*CXN,ball,q,y,AUN,24245860_24246660,ball
*FAN,battery,q,y,MOT,12865570_12868260,battery
*CHN,battery,d,n,MOT,12870240_12872010,battery
*FAN,bed,q,y,MOT,12633270_12635200,bed
*FAF,bed,d,y,MOT,13281800_13282600,bed
*NOF,bed,d,y,MOT,15770840_15771640,bed
*FAN,bed,d,n,AUN,19527530_19529190,bed
*MAN,bed,d,y,UNC,24482790_24483900,bed
*FAN,bed,d,n,AUN,25384280_25387290,bed
*FAN,bed,q,y,MOT,32957360_32961530,bed
*MAN,bees,d,y,GRP,19801800_19802800,bee
*FAN,belly,n,y,MOT,11009280_11010310,belly
*FAN,belly,n,y,MOT,11009280_11010310,belly
*FAN,belly,n,y,MOT,11009280_11010310,belly
*FAN,belly,n,y,MOT,11012350_11014560,belly
*FAN,belly,n,y,MOT,11016960_11021070,belly
*FAN,belly,n,y,MOT,11016960_11021070,belly
*FAN,belly,n,y,MOT,11016960_11021070,belly
*OLN,belly,i,y,MOT,32931660_32932350,belly
*FAN,belly,q,n,MOT,37257270_37259610,belly
*OLN,bib,d,y,MOT,4219550_4221510,bib
*FAN,bike,d,n,GRM,5778150_5779150,bike
*CHN,birthstone,d,y,MOT,33678730_33679660,birthstone
*CHN,blanket,q,y,MOT,529480_530270,blanket
*OLN,blanket,n,y,MOT,32696570_32698310,blanket
*FAN,block,i,y,CO1,14559200_14561310,block
*OLN,block,q,y,MOT,36678180_36679390,block
*FAN,blocks,d,y,GRM,14484000_14486170,block
*FAN,blocks,q,y,MOT,36545730_36546730,block
*FAN,blocks,i,y,MOT,36574650_36575650,block
*CHN,boat,s,n,AUN,13647780_13648540,boat
*FAN,boogie,q,y,AUN,5623160_5626550,NA
*FAN,boogie,d,y,MOT,5639520_5640920,NA
*FAN,book,d,y,MOT,32036510_32038230,book
*OLN,book,d,y,MOT,32040150_32041580,book
*FAN,box,d,y,CO1,14583430_14585840,box
*FAN,bracelet,q,y,MOT,33628740_33629740,bracelet
*FAN,bracelet,d,y,MOT,33634200_33635610,bracelet
*FAN,bracelet,d,y,MOT,33639830_33646210,bracelet
*CHN,bracelet,q,y,MOT,33685100_33686720,bracelet
*FAN,bubbles,q,n,MOT,37260430_37261770,bubble
*OLN,bucket,d,y,MOT,32699110_32701720,bucket
*MAN,burrito,q,y,GRM,14203920_14204920,burrito
*OLN,burrito,q,y,GRM,14204920_14209080,burrito
*FAN,butterfly,n,y,MOT,2961620_2963680,butterfly
*FAN,buzzer,d,n,AUN,20967390_20968750,buzzer
*OLN,candle,d,y,UNC,22851710_22852740,candle
*FAN,car,d,y,MOT,4928790_4929790,car
*NOF,car,d,y,MOT,9120210_9121230,car
*FAN,car,d,n,MOT,12987800_12990040,car
*FAN,car,d,y,MOT,13064430_13065050,car
*MAN,car,d,y,UNC,22832820_22836580,car
*MAN,car,d,y,UNC,22837610_22839170,car
*MAN,car,d,y,UNC,22840040_22843120,car
*MAN,car,d,y,UNC,22840040_22843120,car
*MAN,car,d,y,UNC,22840040_22843120,car
*OLN,car,d,n,MOT,30092240_30095210,car
*OLN,car,d,n,MOT,30098440_30101080,car
*FAN,car,q,y,MOT,34382700_34383700,car
*FAN,car+seat,q,y,AUN,13263990_13266250,car+seat
*CHN,Carl,q,y,MOT,12978700_12979380,Carl
*FAN,Carl,d,y,MOT,12983270_12984610,Carl
*FAN,Carl,q,y,MOT,15773140_15774970,Carl
*OLN,Carl,q,y,AUN,15990290_15991180,Carl
*CHN,Carl,d,y,AUN,16667650_16668350,Carl
*CHN,Carl,d,y,AUN,20586690_20588160,Carl
*CHN,Carl,q,y,UNC,24467570_24468350,Carl
*OLN,Carl,q,y,UNC,24468350_24469170,Carl
*FAN,Carl,q,y,AUN,28002730_28005830,Carl
*FAN,Carl,q,y,AUN,28023220_28025890,Carl
*FAN,Carl,q,y,MOT,30165210_30166360,Carl
*FAN,carrier,d,n,MOT,34099440_34100450,carrier
*FAN,carrots,d,n,MOT,4735210_4736250,carrots
*MAN,cars,q,y,GRP,19791350_19792480,car
*FAN,cars,d,n,MOT,30087560_30088570,car
*OLN,cat,q,y,UNC,23171840_23174160,cat
