tier,word,utterance_type,object_present,speaker,timestamp,basic_level
*TVF,1,n,y,TVN,5696530_5698410,1
*OLN,1,n,y,TVN,5753800_5754600,1
*OLN,1,n,y,TVN,5949380_5950230,1
*CXF,2,n,y,TVN,5670960_5672090,2
*FAF,2,n,y,TVN,5698410_5699410,2
*NOF,2,n,y,TVN,5954170_5957230,2
*OLN,3,n,y,TVN,5677360_5678600,3
*OLF,3,n,y,TVN,5699410_5702260,3
*OLN,4,n,y,TVN,5684860_5690290,4
*OLF,4,n,y,TVN,5699410_5702260,4
*MAN,4,n,n,FAT,6618850_6619850,4
*OLF,5,n,y,TVN,5693910_5694720,5
*OLF,5,n,y,TVN,5699410_5702260,5
*TVF,air,r,y,FAT,47032580_47034350,NA
*FAF,airplane,n,y,MOT,28232450_28233530,airplane
*SIL,airplane,d,y,MOT,28243090_28243960,airplane
*OLF,airplanes,d,n,MOT,1655530_1656340,airplane
*MAF,airplanes,n,n,MOT,1656340_1657750,airplane
*FAN,airplanes,n,y,MOT,17781150_17782500,airplane
*FAN,alcohol,d,n,MOT,42090660_42093100,NA
*FAN,ambulance,q,n,MOT,37431460_37433230,ambulance
*FAN,ambulance,d,n,MOT,37444670_37446720,ambulance
*FAN,ambulance,d,y,MOT,37444670_37446720,ambulance
*FAN,ambulance,d,y,MOT,37791600_37793620,ambulance
*CXF,apple,n,y,TVN,5787940_5788740,apple
*CHN,apple,n,n,FAT,5789540_5790340,apple
*FAF,apples,n,y,TVN,5970040_5970850,apple
*TVN,arm,d,n,MOT,13263520_13264380,arm
*FAN,arm,d,y,MOT,18243930_18244930,arm
*FAN,arm,q,y,MOT,33152590_33153900,arm
*OLN,arm,n,n,MOT,33645160_33646000,arm
*FAN,arm,d,y,MOT,33749960_33750970,arm
*TVN,arms,i,n,FAT,13960470_13963640,arm
*OLN,asparagus,q,y,MOT,29998120_30000530,asparagus
*FAN,asparagus,i,y,MOT,30011660_30013030,asparagus
*FAN,babies,d,n,MOT,689230_692330,baby
*FAN,babies,d,n,MOT,713700_715360,baby
*CXN,babies,s,n,MOT,1434640_1435800,baby
*FAN,babies,q,n,MOT,1788720_1789890,baby
*FAN,babies,d,n,MOT,2302750_2306310,baby
*FAN,babies,d,n,MOT,11529790_11532700,baby
