tier,word,utterance_type,object_present,speaker,timestamp,basic_level
*FAN,baby,d,n,MOT,1569700_1572780,baby
*FAN,baby,d,y,AD2,10087190_10089000,baby
*FAN,baby,d,y,AD2,10087190_10089000,baby
*FAN,baby,d,y,AD2,10091780_10093120,baby
*OLN,baby,d,y,AD2,10093120_10095940,baby
*OLN,baby,d,y,AD2,10097050_10111850,baby
*OLN,bed,q,n,MOT,43964700_43965500,bed
*OLN,berries,d,n,MOT,9599350_9620290,berries
*OLN,berries,d,n,MOT,40050700_40094940,berries
*FAN,blueberries,d,n,MOT,39893900_39895320,blueberries
*OLN,blueberries,d,y,BRO,42822500_42824590,blueberries
*FAN,blueberry,d,n,MOT,39891510_39893100,blueberries
*OLN,blueberry,n,n,MOT,43017580_43022800,blueberries
*FAN,book,d,y,MOT,35327860_35328870,book
*NOF,book,q,y,MOT,35356840_35357720,book
*OLN,book,d,y,MOT,35357720_35359500,book
*FAN,book,d,n,YBS,35627230_35628230,book
*FAN,car,d,n,MOT,1569700_1572780,car
*FAN,car+seat,d,n,MOT,34204200_34205310,car+seat
*OLN,carrot,n,n,MOT,43017580_43022800,carrot
*CXN,cereal,q,n,BRO,2475580_2476830,cereal
*OLN,chair,s,n,MOT,40485130_40490170,chair
*OLN,chair,s,n,MOT,40502030_40503270,chair
*FAN,cheerios,d,n,BRO,1653490_1654490,cheerios
*FAN,chocolate+chip+cookies,n,n,MOT,5613700_5616620,cookies
*TVN,counters,i,n,MOT,31526390_31527430,counter
*OLN,diaper,q,n,MOT,4057940_4060400,diaper
*FAN,diaper,d,y,MOT,4062050_4066400,diaper
*FAN,diaper,d,y,MOT,4062050_4066400,diaper
*FAN,diaper,d,y,MOT,4062050_4066400,diaper
*OLN,diaper,n,y,BRO,4126260_4127080,diaper
*OLN,diaper,n,y,BRO,4127720_4130310,diaper
*CXN,diaper,n,y,BRO,4132020_4133100,diaper
*FAN,diaper,q,y,MOT,4134979_4135979,diaper
*FAN,diaper,n,y,BRO,4137210_4138210,diaper
*CHN,diaper,n,n,BRO,4345410_4346060,diaper
*CHN,diaper,n,n,BRO,4347090_4347690,diaper
*CXN,diaper,n,n,BRO,4347690_4349250,diaper
*CXN,diaper,n,n,BRO,4351660_4352770,diaper
*CXN,diaper,n,n,BRO,4352770_4354570,diaper
*CXN,diaper,n,n,BRO,4352770_4354570,diaper
*CXN,diaper,n,n,BRO,4356730_4357770,diaper
*OLN,diaper,n,n,BRO,4357770_4359220,diaper
*OLN,diaper,n,n,BRO,4363020_4364660,diaper
*CHN,diaper,n,n,BRO,4364660_4365660,diaper
*OLN,diaper,n,n,BRO,4365660_4369520,diaper
*OLN,diaper,n,n,BRO,4372740_4373540,diaper
*FAN,diaper,n,n,BRO,4373540_4374830,diaper
*FAN,diaper,n,n,BRO,4375450_4376560,diaper
*CHN,diaper,n,n,BRO,4387860_4388730,diaper
*CHN,diaper,n,n,BRO,4389100_4389490,diaper
*FAN,diaper,n,n,BRO,4390430_4391540,diaper
*OLN,diaper,q,n,BRO,4416660_4419680,diaper
*FAN,diaper,q,n,MOT,39410040_39411070,diaper
*FAN,diapers,d,n,MOT,35587970_35589340,diaper
*FAN,dishwasher,d,y,MOT,32735370_32737950,dishwasher
*FAN,door,q,y,MOT,343500_345330,door
*FAN,door,i,y,MOT,45514430_45516080,door
*FAN,eye,d,n,BRO,41715150_41716840,eye
*FAN,eyelashes,d,y,MOT,9779920_9780940,eyelash
*OLN,eyes,d,y,MOT,1560290_1561910,eye
*OLN,eyes,i,n,YBS,38180440_38184610,eye
*OLN,eyes,d,y,MOT,40631770_40658030,eye
*OLN,eyes,d,n,SIS,41706330_41708090,eye
*OLN,eyes,d,n,MOT,44348420_44349460,eye
*OLN,flowers,i,y,MOT,40737550_40738560,flower
*OLN,flowers,i,y,MOT,40739510_40744250,flower
*FAN,food,d,n,MOT,2814360_2815460,NA
*FAN,food,d,n,MOT,2823340_2824500,NA
*FAN,frisbee,d,n,MOT,34026440_34027440,frisbee
*FAN,garden,s,n,MOT,40899770_40906420,garden
*OLN,googoos,d,n,MOT,1560290_1561910,NA
*OLN,green+beans,d,n,MOT,40050700_40094940,beans
*FAN,gunk,d,n,MOT,9779920_9780940,NA
*OLN,hair,d,n,ADF,9821120_9846870,hair
*FAN,hair,d,n,YBS,35689590_35690690,hair
*OLN,hand,d,n,BRO,40791290_40792750,hand
*OLN,hand,d,n,BRO,40794050_40795900,hand
*OLF,hand,d,n,MOT,40796940_40797740,hand
*FAN,hands,d,n,MOT,40773160_40774160,hand
*OLN,handsies,d,n,MOT,40770860_40773160,hand
*CHN,head,i,n,ADF,9786130_9787160,head
*OLN,horsey,d,y,TOY,36033070_36099950,horsey
*OLN,horsey,d,y,TOY,36651240_36660660,horsey
*CXN,ipad,d,y,BRO,110470_112710,ipad
*OLN,jingle+bells,q,y,MOT,32367720_32382960,bell
*NOF,kitty,i,y,MOT,1206090_1210830,kitty+cat
*FAN,kitty+cat,d,y,MOT,1191350_1192370,kitty+cat
*FAN,kitty+cat,d,y,MOT,1204450_1206090,kitty+cat
*FAN,kitty+cat,d,n,MOT,40507930_40509180,kitty+cat
*FAN,kitty+cat,d,n,MOT,40518570_40519570,kitty+cat
*OLN,kitty+cat,d,n,MOT,40525770_40533490,kitty+cat
*OLN,kitty+cat,d,n,MOT,40525770_40533490,kitty+cat
*FAN,legs,i,y,BRO,332590_333610,leg
*FAN,milk,d,n,BRO,1654490_1655490,milk
*CHN,milk,d,n,SIS,1657910_1658860,milk
*FAN,milk,q,n,SIS,1660330_1662780,milk
*OLN,milk,d,n,MOT,40095540_40138700,milk
*OLN,milk,d,n,MOT,40095540_40138700,milk
*FAN,nails,d,n,MOT,40847670_40849000,nail
*FAN,nose,q,y,MOT,2849240_2851110,nose
*CHN,paci,d,n,MOT,6331510_6334430,paci
*OLN,paci,d,n,MOT,35582870_35587970,paci
*CHN,paci,q,n,MOT,39768800_39770270,paci
*OLN,paper,d,y,MOT,33259080_33274460,paper
*OLN,pasta,d,n,BRO,41108900_41110030,pasta
*OLN,pear,n,n,MOT,43017580_43022800,pear
*OLN,pepper,d,y,BRO,42643780_42644960,pepper
*OLN,picture,q,y,BRO,2402220_2403920,NA
*OLN,plate,i,y,MOT,43865700_43868440,plate
*FAN,plate,q,y,MOT,43951370_43952850,plate
*FAN,pool,q,n,MOT,39900960_39901960,pool
*FAN,poop,q,n,FAT,2329110_2329710,NA
*FAN,poop,d,n,FAT,2332150_2333560,NA
*OLN,poop,q,n,MOT,40095540_40138700,NA
*OLN,poops,n,n,MOT,40095540_40138700,NA
*OLN,poops,n,n,MOT,40095540_40138700,NA
*FAN,potty,d,n,MOT,5646270_5648440,potty
*FAN,potty,d,n,MOT,5669000_5673350,potty
*OLN,potty,d,n,BRO,5885400_5886200,potty
*FAN,pull+up,d,n,MOT,5643820_5645660,pull+up
*FAN,pull+up,q,n,MOT,5646270_5648440,pull+up
*OLN,raspberries,d,y,BRO,42822500_42824590,raspberries
