tier,word,utterance_type,object_present,speaker,timestamp,basic_level
*MAN,alligator,n,y,FAT,36610860_36611660,alligator
*MAN,alligator,r,y,FAT,36605840_36606850,alligator
*FAN,alligator,r,y,MOT,36410280_36411950,alligator
*FAN,almonds,n,n,MOT,13883720_13884720,almond
*MAN,arm,d,y,FAT,1115130_1116210,arm
*TVN,arm,d,y,MOT,7197620_7198740,arm
*OLN,arm,d,y,MOT,7201260_7202110,arm
*OLN,arm,i,y,MOT,31566000_31568880,arm
*FAN,arm,n,y,MOT,11100870_11102480,arm
*FAN,babies,d,n,MOT,13121890_13122990,baby
*OLN,babies,d,n,MOT,27840980_27841780,baby
*OLN,baby,d,y,FAT,18588580_18589650,baby
*FAN,baby,d,y,MOT,37909850_37913080,baby
*FAN,baby,n,y,MOT,37892510_37893640,baby
*FAN,baby,n,y,MOT,37909850_37913080,baby
*FAN,baby,q,y,MOT,2294520_2295920,baby
*FAN,baby,q,y,MOT,2296850_2302110,baby
*FAN,baby,q,y,MOT,2387980_2389470,baby
*MAN,baby,q,y,MOT,13696200_13697380,baby
*OLN,baby,q,y,MOT,13697980_13699690,baby
*MAN,baby,q,y,MOT,37875400_37877030,baby
*TVN,Baby's+Day,q,y,MOT,7225430_7226830,Baby's+Day
*FAN,back,q,n,MOT,2338400_2339800,back
*MAN,back,r,n,MOT,11965390_11966570,back
*FAN,back,r,n,MOT,11974560_11976640,back
*MAN,back,q,y,MOT,15409350_15410360,back
*FAN,bag,d,n,MOT,38487150_38491820,bag
*FAN,bag,q,n,MOT,14462070_14463080,bag
*MAN,bag,d,y,MOT,4378360_4380300,bag
*FAN,bag,d,y,MOT,13930870_13932090,bag
*FAN,bag,n,y,MOT,13947640_13948640,bag
*OLN,bags,q,y,MOT,4372770_4373580,bag
*FAN,ball,d,n,MOT,13023650_13025510,ball
*FAN,ball,d,y,MOT,38876090_38877670,ball
*FAN,ball,d,y,MOT,38882410_38886500,ball
*MAN,ball,d,y,MOT,38888730_38889730,ball
*FAN,ball,q,y,MOT,38803940_38806600,ball
*FAN,ball,q,y,MOT,38837280_38839470,ball
*FAN,ball,q,y,MOT,38837280_38839470,ball
*MAN,bamboo+bamboo+steamer,n,y,MOT,13911760_13912770,steamer
*OLF,bamboo+bamboo+steamer,n,y,MOT,13913770_13915890,steamer
*FAN,bamboo+steamer,q,n,MOT,13901310_13902310,steamer
*FAN,bamboo+steamer,n,y,MOT,13909610_13911760,steamer
*FAN,bamboo+steamer,s,y,MOT,13915890_13916890,steamer
*MAN,banana,q,n,MOT,6813610_6814630,banana
*FAN,banana,q,n,MOT,6817080_6818080,banana
*FAN,banana,n,y,MOT,6832420_6834520,banana
*FAN,banana,n,y,MOT,6832420_6834520,banana
*FAN,banana,n,y,MOT,6832420_6834520,banana
*FAN,banana,n,y,MOT,6838650_6840580,banana
*FAN,banana,n,y,MOT,6838650_6840580,banana
*FAN,banana,n,y,MOT,6838650_6840580,banana
*MAN,banana,n,y,MOT,6847730_6849540,banana
*FAN,banana+peanut+butter+sandwich,d,n,MOT,17871000_17872700,sandwich
*MAN,bananas,n,n,MOT,4319760_4321200,banana
*FAN,bananas,n,n,MOT,4325460_4326460,banana
*MAN,barrels,d,y,MOT,17891770_17892840,barrel
*CHN,beach+ball,d,y,BRO,38749460_38750260,ball
*MAN,beach+ball,d,y,FAT,38712840_38713890,ball
*FAN,beach+ball,d,y,GRM,38665520_38667870,ball
*FAN,beach+ball,d,n,MOT,38639380_38640390,ball
*FAN,beach+ball,d,y,MOT,38481790_38483620,ball
*FAN,beach+ball,d,y,MOT,38487150_38491820,ball
*MAN,beach+ball,d,y,MOT,38494750_38495780,ball
*FAN,beach+ball,d,y,MOT,38781570_38783230,ball
*MAN,beach+ball,d,y,MOT,38789030_38790030,ball
*OLN,beach+ball,d,y,MOT,39660910_39664120,ball
*MAN,beach+ball,n,y,MOT,38491820_38493750,ball
*FAN,beach+ball,n,y,MOT,39667300_39668370,ball
*MAN,beans,d,y,MOT,11379230_11380230,beans
*OLN,beans,d,y,MOT,11393540_11401292,beans
*OLN,beans,d,y,MOT,11411000_11411870,beans
*MAN,bed,d,y,MOT,40449630_40450850,bed
*CXN,bed,q,y,MOT,7149090_7149690,bed
*FAN,bee,r,y,MOT,12222810_12225540,bee
*FAN,beetle,r,y,MOT,12214990_12217390,beetle
*FAN,bell,d,n,MOT,11567950_11569460,bell
*FAF,belly,d,y,MOT,11001920_11003570,belly
*MAN,belly,d,y,MOT,11006200_11007360,belly
*OLN,belly,d,y,MOT,13602510_13603930,belly
*FAN,belly,d,y,MOT,13609180_13610180,belly
*OLN,belly,d,y,MOT,14190800_14192590,belly
*FAN,belly,d,y,MOT,15413550_15414810,belly
*FAN,belly,d,y,MOT,37845880_37847560,belly
*MAN,belly,q,y,MOT,11003570_11004570,belly
*CXN,belly,q,y,MOT,14210430_14211460,belly
*FAN,belly,q,y,MOT,15404430_15407780,belly
*FAN,belly,q,y,MOT,31569980_31571270,belly
*FAN,bib,d,y,MOT,37610440_37614360,bib
*TVN,bib,r,y,MOT,7244300_7246070,bib
