tier,word,utterance_type,object_present,speaker,timestamp,basic_level
*FAN,A+and+D,d,y,MOT,28741510_28742730,A+and+D
*FAN,A+and+D,s,y,MOT,28743920_28747720,A+and+D
*FAN,A+and+D,s,y,MOT,39182710_39183710,A+and+D
*FAN,A+and+D,s,y,MOT,39186880_39189110,A+and+D
*OLN,anchor,q,y,FAT,33952660_33954590,anchor
*FAN,animal,d,n,MOT,39886300_39888280,NA
*OLF,arm,d,y,FAT,142550_143220,arm
*SIL,arm,d,y,MOT,37529400_37531590,arm
*FAN,arm,d,y,MOT,43678980_43680750,arm
*FAN,arm,i,y,MOT,43682180_43683190,arm
*FAN,arm,d,y,MOT,43698230_43702550,arm
*FAN,arm,i,y,MOT,43703350_43705440,arm
*FAN,arm,i,y,MOT,43705440_43706100,arm
*FAN,arm,i,y,MOT,43707440_43708070,arm
*FAN,arm,i,y,MOT,43708070_43709360,arm
*MAF,arms,d,n,FAT,133090_134280,arm
*MAF,arms,d,y,FAT,144880_146280,arn
*MAN,arms,d,y,FAT,148120_149550,arm
*FAN,arms,d,y,MOT,48116820_48118390,arm
*FAF,arms,i,y,MOT,48125460_48126510,arm
*FAN,baba,d,n,MOT,9417970_9418970,baba
*FAN,baba,d,y,MOT,23709830_23711820,baba
*FAN,baba,q,y,MOT,24055040_24057880,baba
*FAN,baba,q,y,MOT,24058680_24060870,baba
*NOF,baba,n,y,MOT,24116140_24117180,baba
*FAN,baba,q,y,MOT,24119010_24119620,baba
*MAN,baba,i,y,MOT,24401930_24402930,baba
*CHN,baba,q,n,MOT,24697340_24697950,baba
*FAN,baba,d,n,MOT,24697950_24700660,baba
*OLN,baba,d,n,MOT,37491500_37497640,baba
*FAN,baba,d,n,MOT,37536460_37537460,baba
*CHN,baba,d,n,MOT,37760060_37760660,baba
*FAN,baba,d,y,MOT,38149950_38151680,baba
*FAN,baba,d,y,MOT,38307250_38308270,baba
*FAN,baba,d,n,MOT,46478830_46479560,baba
*FAN,baba,d,n,MOT,46847050_46849060,baba
*FAF,baba,d,y,MOT,47115140_47116140,baba
*FAN,baba,d,y,MOT,47547000_47549600,baba
*FAN,baba,n,y,MOT,47590850_47592060,baba
*FAN,baba,n,y,MOT,47595160_47597670,baba
*FAN,baba,n,y,MOT,47702800_47704140,baba
*FAN,baba,n,y,MOT,47706820_47708310,baba
*FAN,baba,d,y,MOT,47759040_47759640,baba
*OLN,baba,i,n,MOT,47978760_47979560,baba
*CHN,babas,q,n,MOT,23622230_23622690,baba
*FAN,babas,d,n,MOT,24850860_24851860,baba
*OLN,baby,i,y,FAT,10474210_10480100,baby
*FAN,baby,i,y,FAT,10480100_10481200,baby
*MAN,baby,d,n,FAT,25893980_25897960,baby
*FAN,baby+shark,q,n,MOT,25378780_25380040,shark
*MAN,bag,d,n,FAT,13018320_13022950,bag
*MAN,bag,d,n,MOT,34124280_34125280,bag
*FAN,bag,d,y,MOT,39355000_39355610,bag
*MAN,bags,q,n,FAT,34120460_34121560,bag
*OLN,ball,n,y,MOT,24890290_24891370,ball
*CXN,ball,d,y,MOT,24893590_24894390,ball
*FAN,ball,d,y,MOT,25424540_25427420,ball
*FAN,banana,q,n,MOT,42721640_42723060,banana
*FAN,bananer,q,n,MOT,42717730_42718750,banana
*MAN,barn,d,y,FAT,31941050_31942090,barn
*MAN,barn,q,n,FAT,32079550_32081840,barn
*OLN,basket,d,n,MOT,25347030_25348240,basket
*OLN,Batman,s,n,MOT,26159210_26160320,Batman
*MAN,bed,i,n,FAT,6905840_6908870,bed
*MAN,bed,d,n,FAT,35608370_35611530,bed
*OLF,bed,d,n,MOT,43488910_43489710,bed
*FAN,bed,q,n,MOT,46284960_46287260,bed
*FAN,bed,q,n,MOT,46474350_46475240,bed
*FAN,bed,d,n,MOT,46536450_46537780,bed
*FAN,bed,d,n,MOT,47976340_47978760,bed
*MAN,bee,i,y,FAT,6661610_6662610,bee
*MAN,bell,i,y,FAT,34064180_34065180,bell
*MAN,bib,q,n,FAT,858660_859660,bib
*MAF,bib,d,y,FAT,869660_871120,bib
*MAN,bib,d,y,FAT,2027960_2029370,bib
*MAN,bib,d,y,FAT,4998100_4999100,bib
*MAN,bib,n,y,FAT,5001490_5002550,bib
*FAN,bib,d,y,MOT,13461720_13463370,bib
*FAN,bib,d,n,MOT,13483010_13484710,bib
*OLN,bib,q,y,MOT,13567570_13568850,bib
*FAN,bib,q,y,MOT,28818240_28820380,bib
*FAN,bib,d,n,MOT,28821980_28823030,bib
*FAN,bib,d,n,MOT,43791380_43792810,bib
*FAN,bib,n,y,MOT,47037230_47038830,bib
*FAN,bibby,n,y,MOT,28856970_28858530,bib
*MAN,binkers,d,y,FAT,485900_488260,binky
*FAN,binkers,d,n,MOT,25400800_25404170,binky
*FAN,binkers,i,y,MOT,43490630_43491630,binky
*OLN,binks,i,y,MOT,37506240_37507530,binky
*CXN,binks,n,y,MOT,43942290_43943290,binky
*NOF,binky,d,y,FAT,41860_42680,binky
*SIL,binky,d,y,FAT,42680_43730,binky
*MAN,binky,q,y,FAT,188670_189700,binky
*TVF,binky,n,y,FAT,450980_454740,binky
*MAN,binky,d,y,FAT,704980_707510,binky
*MAN,binky,d,y,FAT,905280_906990,binky
*MAN,binky,i,y,FAT,1070180_1071180,binky
*FAN,binky,d,y,FAT,1086720_1088520,binky
*MAN,binky,i,y,FAT,1094410_1096520,binky
*MAN,binky,q,n,FAT,1739430_1740430,binky
*OLN,binky,q,y,FAT,1841250_1842680,binky
*MAN,binky,d,n,FAT,2740000_2741000,binky
*MAN,binky,q,n,FAT,2746870_2747940,binky
*OLN,binky,q,n,FAT,2844910_2846570,binky
*FAN,binky,q,n,FAT,2859820_2860820,binky
*OLN,binky,q,n,FAT,2860820_2870240,binky
*MAN,binky,d,n,FAT,2870240_2871240,binky
*MAN,binky,q,n,FAT,3135140_3136140,binky
*MAN,binky,q,n,FAT,3628270_3629740,binky
*MAN,binky,q,y,FAT,3636800_3637940,binky
*MAN,binky,n,y,FAT,3685650_3687690,binky
*TVN,binky,n,y,FAT,3717550_3718400,binky
*MAN,binky,i,y,FAT,3730760_3734420,binky
*MAN,binky,i,n,FAT,4329620_4331330,binky
*MAN,binky,d,y,FAT,4415170_4416170,binky
*MAN,binky,i,y,FAT,4776880_4779700,binky
*MAN,binky,q,n,FAT,5144380_5145380,binky
*MAN,binky,d,n,FAT,6876020_6877020,binky
*MAN,binky,i,y,FAT,8363840_8366580,binky
*MAN,binky,i,y,FAT,8370120_8371120,binky
*FAN,binky,q,y,MOT,11688160_11689510,binky
*MAN,binky,d,y,FAT,12764040_12765390,binky
*FAN,binky,d,y,MOT,23875690_23879160,binky
*OLN,binky,q,n,FAT,27871670_27876240,binky
*MAN,binky,q,n,FAT,27876240_27877240,binky
*MAN,binky,q,n,FAT,27879860_27881740,binky
*FAN,binky,d,n,MOT,28994580_28995840,binky
*FAN,binky,n,y,MOT,29213330_29214520,binky
*FAN,binky,i,y,MOT,29244310_29246770,binky
*OLN,binky,d,y,MOT,29283320_29285620,binky
*TVN,binky,q,y,MOT,30242570_30246200,binky
*OLN,binky,q,n,MOT,31059480_31063130,binky
*FAN,binky,q,y,MOT,37504520_37506240,binky
*FAN,binky,d,y,MOT,37758360_37760060,binky
*CXN,binky,d,y,MOT,41456930_41457750,binky
*OLN,binky,i,y,MOT,41676820_41686950,binky
*OLN,binky,q,y,MOT,42076970_42080040,binky
*OLN,binky,d,y,MOT,42184300_42186730,binky
*FAN,binky,q,y,MOT,42554800_42558630,binky
*OLN,binky,d,y,MOT,42749850_42752900,binky
*FAN,binky,i,y,MOT,43698230_43702550,binky
*FAN,binky,q,n,MOT,47982800_47983820,binky
*OLN,binky+holder,d,n,MOT,28995840_28997550,binky+holder
*FAN,blanket,d,y,MOT,29321170_29322740,blanket
*FAN,blanket,i,n,MOT,43906120_43907430,blanket
*FAN,blanky,d,n,MOT,25442600_25444000,blanket
*OLN,blinds,d,n,MOT,32938260_32941550,blinds
*MAN,blinds,d,n,FAT,32953780_32954780,blinds
*MAN,blinds,d,n,FAT,32971030_32972150,blinds
*TVN,board,d,y,FAT,34571750_34575400,NA
*TVN,body,n,n,FAT,34836180_34837180,NA
*FAN,bologna,d,n,MOT,29179890_29180490,bologna
*OLN,boots,d,y,MOT,39172400_39173670,NA
*FAN,booty,d,y,MOT,23816520_23817560,NA
*FAN,booty,d,y,MOT,23819440_23820730,NA
*CXN,booty,d,y,MOT,23822570_23823430,NA
*FAN,booty,d,n,MOT,28741510_28742730,NA
*FAN,booty,s,n,MOT,28743920_28747720,NA
*CXN,booty,s,y,MOT,39185100_39186000,NA
*FAN,booty,s,y,MOT,39186880_39189110,NA
*FAN,booty,i,y,MOT,43642010_43643090,NA
*MAN,bottle,d,n,FAT,1491020_1492670,baba
*OLN,bottle,d,n,FAT,1835180_1836780,baba
*MAN,bottle,d,n,FAT,1838810_1840000,baba
*MAN,bottle,d,n,FAT,1844340_1845550,baba
*MAN,bottle,i,y,FAT,2470820_2471890,baba
*OLN,bottle,i,y,FAT,7856740_7858850,baba
