29,07,male_correct,MAN,19
29,07,male_correct,MAF,6
29,07,male_incorrect,OLN,2
29,07,male_incorrect,OLF,2
29,07,male_incorrect,FAN,1
29,07,male_incorrect,FAF,1
29,07,female_correct,FAN,858
29,07,female_correct,FAF,12
29,07,female_incorrect,OLN,153
29,07,female_incorrect,CHN,64
29,07,female_incorrect,CXN,52
29,07,female_incorrect,OLF,25
29,07,female_incorrect,MAN,20
29,07,female_incorrect,TVN,14
29,07,female_incorrect,NOF,13
29,07,female_incorrect,MAF,8
29,07,female_incorrect,SIL,7
29,07,female_incorrect,CXF,5
29,07,female_incorrect,TVF,5
29,07,female_incorrect,NON,1
29,07,artificial_correct,TVN,3
29,07,artificial_incorrect,CXN,12
29,07,artificial_incorrect,OLN,10
29,07,artificial_incorrect,NON,5
29,07,artificial_incorrect,OLF,4
29,07,artificial_incorrect,FAN,3
29,07,artificial_incorrect,NOF,2
29,07,artificial_incorrect,CXF,1
29,07,artificial_incorrect,FAF,1
29,07,overlap_correct,OLN,15
29,07,overlap_incorrect,CXN,12
29,07,overlap_incorrect,FAN,6
29,07,overlap_incorrect,CHN,4
29,07,overlap_incorrect,NON,1
