12,06,male_correct,MAN,294
12,06,male_correct,MAF,9
12,06,male_incorrect,FAN,142
12,06,male_incorrect,OLN,78
12,06,male_incorrect,TVN,27
12,06,male_incorrect,CHN,26
12,06,male_incorrect,CXN,13
12,06,male_incorrect,OLF,8
12,06,male_incorrect,NOF,7
12,06,male_incorrect,TVF,3
12,06,male_incorrect,SIL,3
12,06,male_incorrect,NON,2
12,06,male_incorrect,FAF,1
12,06,female_correct,FAN,442
12,06,female_correct,FAF,12
12,06,female_incorrect,OLN,95
12,06,female_incorrect,TVN,82
12,06,female_incorrect,OLF,17
12,06,female_incorrect,MAN,17
12,06,female_incorrect,CHN,16
12,06,female_incorrect,CXN,14
12,06,female_incorrect,NOF,5
12,06,female_incorrect,SIL,2
12,06,female_incorrect,TVF,1
12,06,female_incorrect,CXF,1
12,06,female_incorrect,MAF,1
12,06,artificial_correct,TVN,5
12,06,artificial_incorrect,OLN,22
12,06,artificial_incorrect,CXN,22
12,06,artificial_incorrect,OLF,9
12,06,artificial_incorrect,FAN,4
12,06,artificial_incorrect,CXF,1
12,06,artificial_incorrect,FAF,1
