31,07,male_correct,MAN,126
31,07,male_correct,MAF,8
31,07,male_incorrect,OLN,67
31,07,male_incorrect,FAN,31
31,07,male_incorrect,TVN,26
31,07,male_incorrect,CXN,11
31,07,male_incorrect,OLF,8
31,07,male_incorrect,NOF,8
31,07,male_incorrect,TVF,7
31,07,male_incorrect,CHN,4
31,07,male_incorrect,SIL,4
31,07,male_incorrect,FAF,2
31,07,male_incorrect,NON,1
31,07,male_incorrect,CHF,1
31,07,female_correct,FAN,107
31,07,female_correct,FAF,5
31,07,female_incorrect,OLN,39
31,07,female_incorrect,CHN,12
31,07,female_incorrect,CXN,12
31,07,female_incorrect,TVN,11
31,07,female_incorrect,MAN,6
31,07,female_incorrect,OLF,5
31,07,female_incorrect,TVF,3
31,07,female_incorrect,SIL,2
31,07,female_incorrect,NOF,2
31,07,female_incorrect,MAF,1
31,07,child_correct,CXN,43
31,07,child_correct,CHN,7
31,07,child_correct,CXF,1
31,07,child_incorrect,OLN,27
31,07,child_incorrect,TVN,8
31,07,child_incorrect,FAN,2
31,07,child_incorrect,OLF,1
31,07,child_incorrect,SIL,1
31,07,child_incorrect,MAN,1
31,07,artificial_correct,TVN,3
31,07,artificial_incorrect,OLN,7
31,07,artificial_incorrect,MAN,2
31,07,artificial_incorrect,CXN,1
31,07,overlap_correct,OLN,6
31,07,overlap_correct,OLF,1
31,07,overlap_incorrect,CXN,6
31,07,overlap_incorrect,TVN,5
31,07,overlap_incorrect,CXF,1
