26,07,male_correct,MAN,5
26,07,male_correct,MAF,1
26,07,male_incorrect,FAN,5
26,07,male_incorrect,OLN,4
26,07,male_incorrect,OLF,1
26,07,female_correct,FAN,323
26,07,female_correct,FAF,5
26,07,female_incorrect,OLN,86
26,07,female_incorrect,CXN,29
26,07,female_incorrect,CHN,22
26,07,female_incorrect,MAN,9
26,07,female_incorrect,OLF,4
26,07,female_incorrect,TVN,3
26,07,female_incorrect,NOF,2
26,07,female_incorrect,NON,1
26,07,female_incorrect,TVF,1
26,07,female_incorrect,MAF,1
26,07,female_incorrect,SIL,1
26,07,child_correct,CXN,40
26,07,child_correct,CHN,5
26,07,child_incorrect,OLN,14
26,07,child_incorrect,FAN,6
26,07,child_incorrect,TVF,1
26,07,child_incorrect,OLF,1
26,07,child_incorrect,SIL,1
26,07,artificial_correct,TVF,1
26,07,artificial_incorrect,OLN,4
26,07,artificial_incorrect,OLF,2
26,07,artificial_incorrect,CXN,2
26,07,artificial_incorrect,NOF,1
26,07,artificial_incorrect,CHN,1
26,07,artificial_incorrect,FAN,1
26,07,artificial_incorrect,MAF,1
26,07,overlap_correct,OLN,1
26,07,overlap_incorrect,FAN,1
26,07,overlap_incorrect,CXN,1
