20,06,male_correct,MAN,214
20,06,male_correct,MAF,12
20,06,male_incorrect,OLN,40
20,06,male_incorrect,TVN,22
20,06,male_incorrect,FAN,22
20,06,male_incorrect,OLF,8
20,06,male_incorrect,NOF,5
20,06,male_incorrect,TVF,5
20,06,male_incorrect,FAF,4
20,06,male_incorrect,CXN,2
20,06,male_incorrect,SIL,2
20,06,male_incorrect,NON,1
20,06,male_incorrect,CHF,1
20,06,male_incorrect,CHN,1
20,06,female_correct,FAN,351
20,06,female_correct,FAF,7
20,06,female_incorrect,OLN,92
20,06,female_incorrect,CXN,27
20,06,female_incorrect,MAN,17
20,06,female_incorrect,CHN,15
20,06,female_incorrect,TVN,15
20,06,female_incorrect,OLF,7
20,06,female_incorrect,NOF,4
20,06,female_incorrect,SIL,2
20,06,female_incorrect,MAF,2
20,06,female_incorrect,TVF,2
20,06,artificial_correct,TVN,1
20,06,artificial_incorrect,MAN,2
20,06,artificial_incorrect,NOF,1
