28,06,male_correct,MAN,42
28,06,male_correct,MAF,3
28,06,male_incorrect,FAN,26
28,06,male_incorrect,OLN,6
28,06,male_incorrect,CHN,3
28,06,male_incorrect,FAF,2
28,06,male_incorrect,CXN,2
28,06,female_correct,FAN,158
28,06,female_correct,FAF,11
28,06,female_incorrect,OLN,35
28,06,female_incorrect,CXN,22
28,06,female_incorrect,OLF,13
28,06,female_incorrect,MAN,8
28,06,female_incorrect,CHN,6
28,06,female_incorrect,NOF,5
28,06,female_incorrect,SIL,4
28,06,female_incorrect,TVF,4
28,06,female_incorrect,MAF,3
28,06,female_incorrect,CXF,2
28,06,female_incorrect,NON,1
28,06,female_incorrect,TVN,1
