30,07,male_correct,MAN,73
30,07,male_correct,MAF,4
30,07,male_incorrect,FAN,9
30,07,male_incorrect,OLF,5
30,07,male_incorrect,OLN,4
30,07,male_incorrect,NOF,2
30,07,male_incorrect,TVN,1
30,07,female_correct,FAN,276
30,07,female_correct,FAF,4
30,07,female_incorrect,OLN,57
30,07,female_incorrect,CHN,29
30,07,female_incorrect,MAN,24
30,07,female_incorrect,CXN,20
30,07,female_incorrect,NOF,10
30,07,female_incorrect,OLF,6
30,07,female_incorrect,SIL,4
30,07,female_incorrect,TVN,4
30,07,female_incorrect,MAF,1
30,07,female_incorrect,TVF,1
30,07,artificial_correct,TVN,10
30,07,artificial_incorrect,OLN,9
30,07,artificial_incorrect,CXN,4
