22,07,male_correct,MAN,15
22,07,male_correct,MAF,2
22,07,male_incorrect,FAN,2
22,07,male_incorrect,OLF,2
22,07,male_incorrect,FAF,1
22,07,male_incorrect,NOF,1
22,07,female_correct,FAN,232
22,07,female_correct,FAF,5
22,07,female_incorrect,MAN,40
22,07,female_incorrect,OLN,31
22,07,female_incorrect,CXN,9
22,07,female_incorrect,OLF,4
22,07,female_incorrect,CHN,4
22,07,female_incorrect,TVN,4
22,07,female_incorrect,NOF,3
22,07,female_incorrect,TVF,2
22,07,female_incorrect,SIL,1
22,07,female_incorrect,MAF,1
