25,07,male_correct,MAN,4
25,07,male_incorrect,FAN,19
25,07,male_incorrect,CXN,10
25,07,male_incorrect,CHN,8
25,07,male_incorrect,OLN,5
25,07,male_incorrect,TVN,1
25,07,male_incorrect,CXF,1
25,07,male_incorrect,FAF,1
25,07,female_correct,FAN,88
25,07,female_correct,FAF,15
25,07,female_incorrect,OLN,16
25,07,female_incorrect,TVF,7
25,07,female_incorrect,MAN,5
25,07,female_incorrect,NOF,3
25,07,female_incorrect,MAF,3
25,07,female_incorrect,OLF,2
25,07,female_incorrect,TVN,2
25,07,female_incorrect,CXF,2
25,07,female_incorrect,CXN,2
25,07,female_incorrect,CHN,1
25,07,artificial_correct,TVF,2
25,07,artificial_incorrect,OLF,2
25,07,artificial_incorrect,NON,1
