23,07,male_correct,MAN,76
23,07,male_incorrect,OLN,27
23,07,male_incorrect,FAN,9
23,07,male_incorrect,TVN,3
23,07,male_incorrect,CHN,2
23,07,male_incorrect,TVF,1
23,07,male_incorrect,FAF,1
23,07,male_incorrect,SIL,1
23,07,female_correct,FAN,73
23,07,female_correct,FAF,1
23,07,female_incorrect,OLN,25
23,07,female_incorrect,MAN,9
23,07,female_incorrect,CHN,4
23,07,female_incorrect,OLF,2
23,07,female_incorrect,CXN,2
23,07,female_incorrect,MAF,1
23,07,child_correct,CXN,17
23,07,child_correct,CHN,4
23,07,child_correct,CXF,1
23,07,child_incorrect,FAN,15
23,07,child_incorrect,OLN,13
23,07,child_incorrect,NOF,1
23,07,artificial_incorrect,OLN,4
23,07,artificial_incorrect,CXN,3
23,07,artificial_incorrect,NOF,1
23,07,artificial_incorrect,FAN,1
23,07,artificial_incorrect,CXF,1
23,07,artificial_incorrect,MAN,1
23,07,overlap_correct,OLN,2
23,07,overlap_incorrect,FAN,1
23,07,overlap_incorrect,CXN,1
23,07,overlap_incorrect,MAN,1
