subject,month,speaker_category,classifier,annotation
01,06,female_correct,31830_32630,snaps,q,y,MOT,NOF,FAN,OLN,NON,CXN,-1,30810_31830
01,06,female_correct,431340_432340,hands,i,y,MOT,NOF,OLN,FAN,OLN,NOF,0,431340_432340
01,06,female_correct,722920_724470,breakfast,q,y,MOT,CHN,CHN,FAN,SIL,NOF,0,722920_724470
01,06,female_correct,740360_741580,spoon,d,y,MOT,OLF,NOF,FAN,MAN,CHN,0,740360_741580
01,06,female_correct,743180_744180,spoon,d,y,MOT,CHN,CHN,MAN,NOF,FAN,+2,746450_748000
01,06,female_correct,746450_748000,spoon,d,y,MOT,MAN,NOF,FAN,OLN,NOF,0,746450_748000
01,06,female_correct,748000_749810,spoon,d,y,MOT,NOF,FAN,OLN,NOF,CHN,-1,746450_748000
01,06,female_correct,753360_754760,bib,d,n,MOT,CHN,NOF,FAN,NON,FAN,0,753360_754760
01,06,female_correct,774120_775010,tissue,d,n,MOT,OLN,FAN,OLN,FAN,OLF,-1,772410_774120
01,06,female_correct,776900_777900,tissue,d,n,MOT,FAN,OLF,FAF,OLF,CHN,0,776900_777900
01,06,female_correct,1015250_1016430,spoon,q,y,MOT,SIL,NOF,FAN,SIL,TVF,0,1015250_1016430
01,06,female_correct,1197040_1199070,spoon,d,y,MOT,SIL,CXN,FAN,OLN,CHN,0,1197040_1199070
01,06,female_correct,1199070_1200560,spoon,d,y,MOT,CXN,FAN,OLN,CHN,OLN,-1,1197040_1199070
01,06,female_correct,1215060_1216520,spoon,d,y,MOT,CHN,CXN,FAN,OLN,CHN,0,1215060_1216520
01,06,female_correct,1235300_1237370,spoon,d,y,MOT,OLN,CHN,OLN,FAN,CXN,+1,1237370_1238460
01,06,female_correct,1402950_1406070,face,d,n,MOT,NOF,FAN,OLN,OLN,CHN,-1,1401690_1402950
01,06,female_correct,1402950_1406070,face,d,n,MOT,FAN,OLN,OLN,CHN,CHN,-2,1401690_1402950
01,06,female_correct,1409720_1410720,face,q,n,MOT,MAF,OLF,FAF,NOF,SIL,0,1409720_1410720
01,06,female_correct,1419080_1420500,face,d,y,MOT,OLF,SIL,FAN,CXN,OLF,0,1419080_1420500
01,06,female_correct,1797800_1799910,book,d,y,MOT,CXN,OLN,FAN,OLN,FAN,0,1797800_1799910
01,06,female_correct,1804460_1807620,puppies,i,y,MOT,CHN,CHN,FAN,TVF,FAN,0,1804460_1807620
01,06,female_correct,1808750_1810820,puppies,i,y,MOT,FAN,TVF,FAN,SIL,TVN,0,1808750_1810820
01,06,female_correct,1817790_1819630,monkey,d,y,MOT,FAF,SIL,FAN,CXF,TVF,0,1817790_1819630
01,06,female_correct,1822350_1823570,ball,d,y,MOT,CXF,TVF,FAN,TVF,MAN,0,1822350_1823570
01,06,female_correct,1826760_1827760,hippo,d,y,MOT,MAN,CHN,FAN,CXF,SIL,0,1826760_1827760
01,06,female_correct,1831480_1834780,book,d,y,MOT,SIL,TVF,FAN,SIL,TVN,0,1831480_1834780
01,06,female_correct,1849130_1851040,Spot+the+Dog,d,y,MOT,CHN,OLN,FAN,MAN,CXN,0,1849130_1851040
01,06,female_correct,1851040_1852040,bones,d,y,MOT,OLN,FAN,MAN,CXN,NOF,-1,1849130_1851040
01,06,female_correct,1858830_1864330,books,d,y,MOT,OLN,FAN,OLN,NOF,OLN,-1,1857790_1858830
01,06,female_correct,1870420_1871760,ladybugs,d,y,MOT,OLF,NOF,FAN,OLF,CHN,0,1870420_1871760
01,06,female_correct,1874030_1875030,butterflies,d,y,MOT,OLF,CHN,FAN,OLN,FAN,0,1874030_1875030
01,06,female_correct,2055620_2057960,dogs,d,y,MOT,MAN,OLF,FAN,SIL,CHN,0,2055620_2057960
01,06,female_correct,2921440_2922090,bottle,q,n,MOT,NOF,FAF,FAN,OLF,MAN,0,2921440_2922090
01,06,female_correct,2934630_2936000,meerkats,d,n,MOT,CXF,OLN,FAN,CXF,OLN,0,2934630_2936000
01,06,female_correct,4556080_4558160,floor,d,y,MOT,FAN,OLN,FAN,OLF,FAN,0,4556080_4558160
01,06,female_correct,4570300_4571540,tambourine,d,y,MOT,NOF,SIL,FAN,NOF,SIL,0,4570300_4571540
01,06,female_correct,4725970_4727490,nose,d,y,MOT,FAN,NOF,FAN,OLN,CHN,0,4725970_4727490
01,06,female_correct,4768740_4769740,carrots,q,y,MOT,FAN,TVF,FAN,SIL,NOF,0,4768740_4769740
01,06,female_correct,4853990_4854870,birthday+card,d,y,MOT,FAN,NOF,OLF,FAN,NOF,-2,4851560_4852160
01,06,female_correct,4861870_4863010,stamp,d,n,MOT,SIL,TVF,FAN,TVF,TVF,0,4861870_4863010
01,06,female_correct,4869660_4870660,stamp,d,y,MOT,CHN,SIL,FAN,SIL,MAN,0,4869660_4870660
01,06,female_correct,4871670_4873270,stamp,d,y,MOT,FAN,SIL,MAN,FAN,TVN,-2,4869660_4870660
01,06,female_correct,4924950_4926110,card,d,n,MOT,TVN,TVF,FAN,SIL,CHN,0,4924950_4926110
01,06,female_correct,4955470_4956680,cards,d,y,MOT,CHN,SIL,FAN,MAN,NOF,0,4955470_4956680
01,06,female_correct,4961500_4963690,mailbox,d,n,MOT,FAN,NOF,FAN,TVF,TVF,0,4961500_4963690
01,06,female_correct,4978150_4979190,hat,q,y,MOT,NOF,SIL,FAN,SIL,FAN,0,4978150_4979190
01,06,female_correct,4979990_4980990,mailbox,d,n,MOT,FAN,SIL,FAN,SIL,TVF,0,4979990_4980990
01,06,female_correct,5044670_5045670,airplane,d,y,MOT,NOF,OLF,FAN,OLN,TVN,0,5044670_5045670
01,06,female_correct,5110860_5112560,tissue,d,n,MOT,SIL,SIL,FAN,SIL,NOF,0,5110860_5112560
01,06,female_correct,5114240_5115240,tissue,d,n,MOT,SIL,NOF,FAN,NOF,FAN,0,5114240_5115240
01,06,female_correct,5116370_5117370,hat,d,y,MOT,FAN,NOF,FAN,NOF,FAN,0,5116370_5117370
01,06,female_correct,5119450_5120450,tissue,d,n,MOT,FAN,NOF,FAN,NOF,SIL,0,5119450_5120450
01,06,female_correct,5425850_5427090,picture,d,n,MOT,SIL,TVF,FAF,NOF,SIL,0,5425850_5427090
01,06,female_correct,5724260_5725270,carrots,d,n,MOT,SIL,NOF,FAN,NOF,SIL,0,5724260_5725270
