subject,month,speaker_category,classifier,annotation
11,06,male_correct,MAN,FAT
11,06,male_correct,MAF,FAT
11,06,male_correct,MAN,FAT
11,06,male_correct,MAN,FAT
11,06,male_correct,MAN,FAT
11,06,male_correct,MAN,FAT
11,06,male_correct,MAN,FAT
11,06,male_correct,MAN,FAT
11,06,male_correct,MAF,FAT
11,06,male_correct,MAF,FAT
11,06,male_correct,MAN,FAT
11,06,male_correct,MAF,FAT
11,06,male_correct,MAN,FAT
11,06,male_correct,MAN,FAT
11,06,male_correct,MAF,FAT
11,06,male_correct,MAN,FAT
11,06,male_correct,MAN,FAT
11,06,male_correct,MAN,FAT
11,06,male_correct,MAF,FAT
11,06,male_correct,MAN,FAT
11,06,male_correct,MAN,FAT
11,06,male_correct,MAN,FAT
11,06,male_correct,MAF,FAT
11,06,male_correct,MAN,FAT
11,06,male_correct,MAN,FAT
11,06,male_correct,MAN,FAT
11,06,male_correct,MAN,FAT
11,06,male_correct,MAN,FAT
11,06,male_correct,MAN,FAT
11,06,male_correct,MAN,FAT
11,06,male_correct,MAN,FAT
11,06,male_correct,MAF,FAT
11,06,male_correct,MAN,FAT
11,06,male_correct,MAN,FAT
11,06,male_correct,MAN,FAT
11,06,male_correct,MAF,FAT
11,06,male_correct,MAF,FAT
11,06,male_correct,MAN,FAT
11,06,male_correct,MAN,FAT
11,06,male_correct,MAN,FAT
11,06,male_correct,MAF,FAT
11,06,male_correct,MAN,FAT
11,06,male_correct,MAN,FAT
11,06,male_correct,MAF,FAT
11,06,male_correct,MAN,FAT
11,06,male_correct,MAN,FAT
11,06,male_correct,MAN,FAT
11,06,male_correct,MAN,FAT
11,06,male_correct,MAN,FAT
11,06,male_correct,MAN,FAT
11,06,male_correct,MAN,FAT
11,06,male_correct,MAN,FAT
11,06,male_correct,MAN,FAT
11,06,male_correct,MAN,FAT
11,06,male_correct,MAN,FAT
11,06,male_correct,MAN,FAT
11,06,male_correct,MAN,FAT
11,06,male_correct,MAN,FAT
11,06,male_correct,MAN,FAT
11,06,male_correct,MAN,FAT
11,06,male_correct,MAN,FAT
11,06,male_correct,MAN,FAT
11,06,male_correct,MAN,FAT
11,06,male_correct,MAN,FAT
11,06,male_correct,MAN,FAT
11,06,male_correct,MAN,FAT
11,06,male_correct,MAN,FAT
11,06,male_correct,MAN,FAT
11,06,male_correct,MAN,FAT
11,06,male_correct,MAN,FAT
11,06,male_correct,MAN,FAT
11,06,male_correct,MAN,FAT
11,06,male_correct,MAN,FAT
11,06,male_correct,MAN,FAT
11,06,male_correct,MAF,FAT
11,06,male_correct,MAN,FAT
11,06,male_correct,MAN,FAT
11,06,male_correct,MAN,FAT
11,06,male_correct,MAN,FAT
11,06,male_correct,MAN,FAT
11,06,male_correct,MAN,FAT
11,06,male_correct,MAN,FAT
11,06,male_correct,MAN,FAT
11,06,male_correct,MAN,FAT
11,06,male_correct,MAN,FAT
11,06,male_correct,MAN,FAT
11,06,male_correct,MAN,FAT
11,06,male_correct,MAN,FAT
11,06,male_correct,MAN,FAT
11,06,male_correct,MAN,FAT
11,06,male_correct,MAN,FAT
11,06,male_correct,MAN,FAT
11,06,male_correct,MAN,FAT
11,06,male_correct,MAN,FAT
11,06,male_correct,MAN,FAT
11,06,male_correct,MAN,FAT
11,06,male_correct,MAN,FAT
11,06,male_correct,MAN,FAT
11,06,male_correct,MAN,FAT
11,06,male_correct,MAN,FAT
11,06,male_correct,MAN,FAT
11,06,male_correct,MAF,GRP
11,06,male_correct,MAN,FAT
11,06,male_correct,MAN,FAT
11,06,male_correct,MAN,FAT
11,06,male_correct,MAN,FAT
11,06,male_correct,MAN,FAT
11,06,male_correct,MAN,GRP
11,06,male_correct,MAN,FAT
11,06,male_correct,MAN,FAT
11,06,male_correct,MAN,FAT
11,06,male_correct,MAN,FAT
11,06,male_correct,MAN,FAT
11,06,male_correct,MAN,FAT
11,06,male_correct,MAF,FAT
11,06,male_correct,MAN,FAT
11,06,male_correct,MAN,FAT
11,06,male_correct,MAN,FAT
11,06,male_correct,MAN,FAT
11,06,male_correct,MAN,FAT
11,06,male_correct,MAN,FAT
11,06,male_correct,MAN,FAT
11,06,male_correct,MAN,FAT
11,06,male_correct,MAN,FAT
11,06,male_correct,MAN,FAT
11,06,male_correct,MAN,FAT
11,06,male_correct,MAN,FAT
11,06,male_correct,MAN,GRP
11,06,male_correct,MAN,GRP
11,06,male_correct,MAN,FAT
11,06,male_correct,MAN,FAT
11,06,male_correct,MAN,FAT
11,06,male_correct,MAN,FAT
11,06,male_correct,MAN,UNC
11,06,male_correct,MAN,FAT
