subject,month,speaker_category,classifier,annotation
09,06,male_correct,MAN,FAT
09,06,male_correct,MAN,FAT
09,06,male_correct,MAN,FAT
09,06,male_correct,MAN,FAT
09,06,male_correct,MAN,UNC
09,06,male_correct,MAN,UNC
09,06,male_correct,MAN,FAT
09,06,male_correct,MAN,FAT
09,06,male_correct,MAN,FAT
09,06,male_incorrect,OLN,FAT
09,06,male_incorrect,OLN,FAT
09,06,male_incorrect,OLN,FAT
09,06,male_incorrect,OLN,FAT
09,06,male_incorrect,OLN,FAT
09,06,male_incorrect,OLN,FAT
09,06,male_incorrect,CHN,FAT
09,06,male_incorrect,OLN,FAT
09,06,male_incorrect,OLN,FAT
09,06,male_incorrect,CHN,FAT
09,06,male_incorrect,FAN,UNC
09,06,male_incorrect,CHN,FAT
09,06,female_correct,FAN,MOT
09,06,female_correct,FAN,MOT
09,06,female_correct,FAN,MOT
09,06,female_correct,FAN,MOT
09,06,female_correct,FAN,MOT
09,06,female_correct,FAN,MOT
09,06,female_correct,FAN,MOT
09,06,female_correct,FAN,MOT
09,06,female_correct,FAN,MOT
09,06,female_correct,FAN,MOT
09,06,female_correct,FAN,MOT
09,06,female_correct,FAN,MOT
09,06,female_correct,FAN,MOT
09,06,female_correct,FAN,MOT
09,06,female_correct,FAN,MOT
09,06,female_correct,FAN,MOT
09,06,female_correct,FAN,MOT
09,06,female_correct,FAN,MOT
09,06,female_correct,FAN,MOT
09,06,female_correct,FAN,MOT
09,06,female_correct,FAN,MOT
09,06,female_correct,FAN,MOT
09,06,female_correct,FAN,MOT
09,06,female_correct,FAN,MOT
09,06,female_correct,FAN,MOT
09,06,female_correct,FAN,MOT
09,06,female_correct,FAN,MOT
09,06,female_correct,FAN,MOT
09,06,female_correct,FAN,MOT
09,06,female_correct,FAN,MOT
09,06,female_correct,FAN,MOT
09,06,female_correct,FAN,MOT
09,06,female_correct,FAN,MOT
09,06,female_correct,FAN,MOT
09,06,female_correct,FAN,MOT
09,06,female_correct,FAN,MOT
09,06,female_correct,FAN,MOT
09,06,female_correct,FAN,MOT
09,06,female_correct,FAN,MOT
09,06,female_correct,FAN,MOT
09,06,female_correct,FAN,MOT
09,06,female_correct,FAN,MOT
09,06,female_correct,FAN,MOT
09,06,female_correct,FAN,MOT
09,06,female_correct,FAN,MOT
09,06,female_correct,FAN,MOT
09,06,female_correct,FAN,MOT
