subject,month,speaker_category,timestamp,word,utterance_type,object_present,speaker_win,lena_win-2,lena_win-1,lena_win-0,lena_win+1,lena_win+2,win_match,timestamp_match
30,06,male_correct,2786060_2788110,diaper,d,n,FAT,OLN,TVN,MAN,TVF,TVN,0,2786060_2788110
30,06,male_correct,2927850_2929230,laundry,d,n,FAT,TVN,TVN,MAN,TVN,TVN,0,2927850_2929230
30,06,male_correct,3051460_3052460,fingers,n,n,FAT,TVN,TVN,MAN,TVN,TVF,0,3051460_3052460
30,06,male_correct,3147470_3149350,dog,d,n,FAT,MAF,SIL,MAN,OLF,MAF,0,3147470_3149350
30,06,male_correct,3150160_3151160,hand,q,y,FAT,MAN,OLF,MAF,OLF,MAF,0,3150160_3151160
30,06,male_correct,3152850_3153870,piggies,d,n,FAT,MAF,OLF,MAF,NOF,MAF,0,3152850_3153870
30,06,male_correct,3155560_3156590,piggies,d,n,FAT,MAF,NOF,MAF,SIL,NOF,0,3155560_3156590
30,06,male_correct,3554210_3555020,boogers,q,n,FAT,OLF,NOF,MAF,NOF,MAF,0,3554210_3555020
30,06,male_correct,16905460_16906460,carrots,q,n,FAT,NOF,OLF,MAN,FAN,OLN,0,16905460_16906460
30,06,male_correct,16908380_16909380,teak,n,n,FAT,FAN,OLN,MAN,OLF,CHN,0,16908380_16909380
30,06,male_correct,17042190_17044800,pants,d,n,FAT,CHN,CHN,MAN,OLF,FAN,0,17042190_17044800
30,06,male_correct,17130500_17131630,Optimus+Prime,n,n,FAT,SIL,NOF,MAN,SIL,MAN,0,17130500_17131630
30,06,male_correct,17132700_17134260,Optimus+Prime,d,n,FAT,MAN,SIL,MAN,SIL,SIL,0,17132700_17134260
30,06,male_correct,17731490_17732530,car+seat,d,n,FAT,CHF,NOF,MAN,NOF,SIL,0,17731490_17732530
30,06,male_correct,19005450_19006470,fan,d,y,FAT,TVN,FAF,MAF,SIL,FAN,0,19005450_19006470
30,06,male_correct,23379070_23380150,robots,d,n,FAT,FAN,TVN,FAN,OLN,MAN,+2,23433360_23434360
30,06,male_correct,23433360_23434360,mango,q,n,FAT,FAN,OLN,MAN,OLN,NON,0,23433360_23434360
30,06,male_correct,24048070_24050110,avocados,d,n,FAT,NOF,OLN,MAN,OLN,MAN,0,24048070_24050110
30,06,male_correct,24072110_24073960,carrots,d,n,FAT,MAN,FAN,MAN,OLF,MAN,0,24072110_24073960
30,06,male_correct,24076100_24077210,poop,d,n,FAT,MAN,OLF,MAN,NOF,MAF,0,24076100_24077210
30,06,male_correct,27704130_27710920,shrimp+tacos,q,n,FAT,NON,MAN,OLN,FAN,OLN,-1,27703130_27704130
30,06,male_correct,27981560_27988100,coconut+water,q,n,FAT,NOF,OLF,OLN,FAN,MAN,+2,27989100_27990110
30,06,male_correct,28039510_28040510,bag,d,n,FAT,MAN,OLN,MAN,FAN,OLN,0,28039510_28040510
30,06,male_correct,29871030_29872330,teeth,d,n,FAT,MAN,OLN,MAN,OLN,MAN,0,29871030_29872330
30,06,male_correct,29873250_29874250,watermelon,d,n,FAT,MAN,OLN,MAN,OLN,MAN,0,29873250_29874250
30,06,male_correct,30026720_30027750,window,d,n,FAT,OLF,NOF,MAN,NOF,MAN,0,30026720_30027750
30,06,male_correct,30041470_30045850,baby,d,n,FAT,MAN,SIL,MAN,FAN,TVN,0,30041470_30045850
30,06,male_correct,34599830_34600830,stroller,q,y,FAT,OLN,NOF,MAN,OLF,OLN,0,34599830_34600830
30,06,male_correct,35183010_35184870,paw,i,y,FAT,SIL,TVN,MAN,CXN,TVN,0,35183010_35184870
30,06,male_correct,35214400_35215400,hand,d,y,FAT,NOF,FAN,MAN,CHN,OLN,0,35214400_35215400
30,06,male_correct,37270800_37271800,doggy,q,y,FAT,TVN,TVF,MAN,OLN,OLF,0,37270800_37271800
