subject,month,speaker_category,timestamp,word,utterance_type,object_present,speaker_win,lena_win-2,lena_win-1,lena_win-0,lena_win+1,lena_win+2,win_match,timestamp_match
22,07,male_correct,42486720_42487960,hair,d,n,FAT,MAF,NOF,MAN,SIL,NOF,0,42486720_42487960
22,07,male_correct,42683780_42684800,shirt,n,y,FAT,OLF,TVF,MAN,TVF,SIL,0,42683780_42684800
22,07,male_correct,42702360_42703660,toys,d,y,FAT,FAN,TVF,MAN,NOF,MAN,0,42702360_42703660
22,07,male_correct,42982650_42983590,mouth,q,n,MFR,NOF,MAN,OLF,TVF,FAF,-1,42981050_42982650
22,07,male_correct,45591600_45592670,table,d,n,FAT,FAF,NOF,MAN,NOF,OLN,0,45591600_45592670
22,07,male_correct,45722730_45725420,hamburgers,d,y,FAT,TVN,FAN,MAN,SIL,FAN,0,45722730_45725420
22,07,male_correct,45789480_45791850,plate,d,y,FAT,SIL,TVF,MAN,CXN,MAF,0,45789480_45791850
22,07,male_correct,45881670_45882670,bread,d,y,MFR,MAN,NOF,MAN,OLF,OLN,0,45881670_45882670
22,07,male_correct,46118750_46120160,bathing+suits,d,n,MFR,SIL,OLF,FAN,MAN,OLN,+1,46120160_46121190
22,07,male_correct,46926550_46932750,chocolate+chips,d,n,FAT,OLN,NOF,MAN,OLF,FAN,0,46926550_46932750
22,07,male_correct,47083680_47084890,boat,d,n,FAT,MAN,OLF,MAN,NOF,SIL,0,47083680_47084890
22,07,male_correct,47408850_47413290,bacon,d,y,FAT,NON,FAN,MAN,FAN,OLN,0,47408850_47413290
22,07,male_correct,47792810_47793830,chocolate+chips,q,n,FAT,CHN,FAN,MAN,FAN,SIL,0,47792810_47793830
22,07,male_correct,48606820_48608530,hands,d,n,MFR,NOF,FAF,MAN,OLN,FAN,0,48606820_48608530
22,07,male_correct,48609660_48611220,hands,d,n,MFR,MAN,OLN,FAN,OLF,NOF,-2,48606820_48608530
22,07,male_correct,48802860_48804150,toys,d,n,FAT,OLF,FAF,MAN,OLF,MAN,0,48802860_48804150
22,07,male_correct,49292520_49294120,dogs,d,n,FAT,NON,OLN,MAN,OLN,MAN,0,49292520_49294120
22,07,male_correct,49898640_49903430,hand,d,n,FAT,FAF,SIL,MAN,OLN,MAN,0,49898640_49903430
22,07,male_correct,50193610_50194620,pajammies,d,n,FAT,MAN,NOF,OLF,MAF,OLF,-2,50190700_50192770
22,07,male_correct,50209710_50210710,pajamas,q,n,FAT,NOF,MAN,FAF,NOF,FAN,-1,50208710_50209710
22,07,male_correct,50265180_50266190,hair,d,y,FAT,NOF,OLN,MAF,SIL,NOF,0,50265180_50266190
22,07,male_correct,50532410_50534410,pjs,d,n,FAT,SIL,FAF,MAF,NOF,TVF,0,50532410_50534410
22,07,male_correct,50699570_50700470,arm,d,y,FAT,NOF,MAN,NOF,OLF,NOF,-1,50698570_50699570
22,07,female_correct,6999990_7001800,oatmeal,q,n,MOT,SIL,NOF,FAN,SIL,FAN,0,6999990_7001800
22,07,female_correct,7003810_7005100,oatmeal,q,n,MOT,SIL,FAN,CXN,TVF,FAN,-1,7003210_7003810
22,07,female_correct,7027860_7028750,oatmeal,d,n,MOT,NOF,FAN,OLN,NOF,OLF,-1,7026860_7027860
22,07,female_correct,7165460_7166760,oatmeal,d,n,MOT,OLN,NOF,FAN,OLN,NOF,0,7165460_7166760
22,07,female_correct,7430180_7431550,food,i,y,MOT,NOF,OLN,FAN,SIL,NOF,0,7430180_7431550
22,07,female_correct,7435400_7436400,mouth,d,y,MOT,SIL,NOF,FAN,OLN,FAN,0,7435400_7436400
22,07,female_correct,7709750_7713190,feet,q,y,MOT,NON,FAN,OLN,NOF,CXN,-1,7708630_7709750
22,07,female_correct,7767730_7769010,tongue,d,n,MOT,OLF,NON,FAN,OLN,NOF,0,7767730_7769010
22,07,female_correct,8022840_8024000,ball,q,y,MOT,NOF,SIL,CXN,NOF,FAN,+2,8024800_8025800
22,07,female_correct,8280280_8282480,face,d,y,MOT,OLN,SIL,FAN,NOF,SIL,0,8280280_8282480
22,07,female_correct,8622960_8624570,balls,d,y,MOT,FAN,NON,FAN,NOF,CXN,0,8622960_8624570
22,07,female_correct,8842630_8845290,tea,d,n,MOT,FAN,NOF,FAN,TVF,SIL,0,8842630_8845290
22,07,female_correct,8893090_8894620,banana,q,y,MOT,CXN,NOF,FAN,NOF,FAN,0,8893090_8894620
22,07,female_correct,8906050_8907080,banana,d,y,MOT,SIL,NOF,FAN,OLF,SIL,0,8906050_8907080
22,07,female_correct,8909320_8910370,banana,n,y,MOT,OLF,SIL,FAN,OLF,FAN,0,8909320_8910370
22,07,female_correct,8932070_8934010,toys,d,y,MOT,CXN,SIL,FAN,NOF,CHN,0,8932070_8934010
22,07,female_correct,8940220_8941300,elephant,q,y,MOT,SIL,TVF,FAN,NOF,FAN,0,8940220_8941300
22,07,female_correct,8943310_8944320,seal,q,y,MOT,FAN,NOF,FAN,SIL,NOF,0,8943310_8944320
22,07,female_correct,9245500_9246500,monkey,q,y,MOT,SIL,TVF,FAN,TVN,FAN,0,9245500_9246500
22,07,female_correct,9247520_9249250,monkey,q,y,MOT,FAN,TVN,FAN,NOF,SIL,0,9247520_9249250
22,07,female_correct,9788150_9789360,diaper,d,n,MOT,FAF,TVF,FAN,SIL,SIL,0,9788150_9789360
22,07,female_correct,9800290_9801360,arms,d,y,MOT,FAN,OLN,FAN,MAN,OLN,0,9800290_9801360
22,07,female_correct,9819250_9820890,diaper,d,n,MOT,NOF,FAN,FAN,NOF,SIL,0,9819250_9820890
22,07,female_correct,9935060_9936060,toy,q,n,MOT,FAN,SIL,FAN,OLF,NOF,0,9935060_9936060
22,07,female_correct,10283880_10285010,books,q,y,MOT,FAF,SIL,FAF,SIL,NOF,0,10283880_10285010
22,07,female_correct,12187840_12189760,story,q,n,MOT,SIL,NOF,FAN,OLN,NOF,0,12187840_12189760
22,07,female_correct,12192610_12193720,story,q,n,MOT,FAN,CHN,CHN,OLF,SIL,-2,12191780_12192480
22,07,female_correct,12195860_12197170,story,q,n,MOT,OLF,SIL,FAN,SIL,NOF,0,12195860_12197170
22,07,female_correct,12216750_12218100,Goodnight+Moon,q,y,MOT,OLF,NOF,FAN,NOF,SIL,0,12216750_12218100
22,07,female_correct,12225140_12226160,telephone,r,y,MOT,FAN,MAN,FAN,OLN,FAN,0,12225140_12226160
