subject,month,speaker_category,timestamp,word,utterance_type,object_present,speaker_win,lena_win-2,lena_win-1,lena_win-0,lena_win+1,lena_win+2,win_match,timestamp_match
26,07,male_correct,31836230_31837550,batteries,d,n,FAT,TVN,TVN,MAN,OLN,MAN,0,31836230_31837550
26,07,male_correct,31838540_31839540,battery,d,n,FAT,MAN,OLN,MAN,OLN,MAN,0,31838540_31839540
26,07,male_correct,31842310_31843430,battery,d,n,FAT,MAN,OLN,MAN,NOF,FAN,0,31842310_31843430
26,07,male_correct,31844510_31845510,battery,d,n,FAT,MAN,NOF,FAN,OLN,FAN,-2,31842310_31843430
26,07,male_correct,31847730_31850020,battery,d,n,FAT,OLN,FAN,MAN,SIL,CXF,0,31847730_31850020
26,07,male_correct,31884260_31885280,battery,d,n,FAT,NON,OLN,FAN,MAN,NOF,+1,31885280_31887500
26,07,male_correct,41205120_41206120,feet,d,y,FAT,FAN,OLN,MAN,CHN,CHN,0,41205120_41206120
26,07,male_correct,41209590_41210660,feet,d,n,FAT,FAN,MAN,OLN,CXN,OLN,-1,41208460_41209590
26,07,male_correct,41276440_41277440,bed,q,n,FAT,NOF,OLN,MAF,OLN,NON,0,41276440_41277440
26,07,male_correct,41277440_41281920,bottle,d,n,FAT,OLN,MAF,OLN,NON,OLN,-1,41276440_41277440
26,07,male_incorrect,18909630_18910440,chicken,n,n,FAT,NOF,TVF,OLF,CXN,NOF,0,18909630_18910440
26,07,male_incorrect,31748160_31748760,foot,d,n,FAT,FAN,OLN,FAN,OLN,FAN,0,31748160_31748760
26,07,male_incorrect,31751460_31753800,foot,d,n,FAT,FAN,OLN,FAN,OLN,FAN,0,31751460_31753800
26,07,male_incorrect,39780450_39784480,cracker,q,y,FAT,OLN,FAN,OLN,FAN,OLN,0,39780450_39784480
26,07,male_incorrect,39784480_39785790,cracker,q,y,FAT,FAN,OLN,FAN,OLN,FAN,0,39784480_39785790
26,07,male_incorrect,41542480_41547960,toys,d,n,FAT,OLF,NOF,OLN,FAN,OLF,0,41542480_41547960
26,07,female_correct,104440_105720,football,q,n,MOT,SIL,CXN,FAN,CXN,CXN,0,104440_105720
