subject,month,speaker_category,timestamp,word,utterance_type,object_present,speaker_win,lena_win-2,lena_win-1,lena_win-0,lena_win+1,lena_win+2,win_match,timestamp_match
31,07,male_correct,1291640_1292640,washer,d,n,FAT,NOF,FAN,MAF,NOF,SIL,0,1291640_1292640
31,07,male_correct,2568010_2569780,armpit+hair,d,y,FAT,SIL,FAN,MAN,FAN,NOF,0,2568010_2569780
31,07,male_correct,2586590_2587600,drawers,d,n,FAT,OLN,MAN,FAN,NOF,SIL,-1,2585350_2586590
31,07,male_correct,3405620_3406840,cat,q,y,FAT,NOF,MAN,FAN,CHN,CHN,-1,3405000_3405620
31,07,male_correct,3411560_3413870,leg,q,y,FAT,CHN,CHN,MAN,NOF,TVF,0,3411560_3413870
31,07,male_correct,3637550_3639250,records,d,n,FAT,MAN,OLN,MAN,NOF,SIL,0,3637550_3639250
31,07,male_correct,4061520_4062790,fur,i,y,FAT,TVF,MAN,FAN,TVF,MAN,-1,4060390_4061520
31,07,male_correct,4155370_4156370,dust,d,n,FAT,SIL,CXF,MAF,TVF,SIL,0,4155370_4156370
31,07,male_correct,5207970_5209000,pillow,q,y,FAT,CXF,OLF,MAN,OLF,TVF,0,5207970_5209000
31,07,male_correct,5620890_5628320,face,d,y,FAT,CHN,CHN,MAN,FAN,MAN,0,5620890_5628320
31,07,male_correct,5630230_5631290,toys,d,n,FAT,MAN,FAN,MAN,TVF,CHN,0,5630230_5631290
31,07,male_correct,5658760_5659760,article,q,n,FAT,SIL,TVN,MAN,TVN,TVF,0,5658760_5659760
31,07,male_correct,6257900_6258900,pillow,d,y,FAT,CHN,OLN,MAN,CHN,TVF,0,6257900_6258900
31,07,male_correct,16073290_16074990,clothes,q,n,FAT,NOF,TVN,MAN,SIL,TVN,0,16073290_16074990
31,07,male_correct,16167980_16169250,clothes,d,y,FAT,TVN,FAN,MAN,NOF,SIL,0,16167980_16169250
31,07,male_correct,16262080_16263150,arms,q,n,FAT,MAN,SIL,MAN,SIL,NOF,0,16262080_16263150
31,07,male_correct,17062475_17063780,head,d,n,FAT,MAN,TVN,TVF,SIL,TVF,-2,17059320_17061500
31,07,male_correct,17113750_17115730,TV,d,n,FAT,CXN,CXN,MAN,CXN,NOF,0,17113750_17115730
31,07,male_correct,17126110_17127140,pineapple,d,n,FAT,SIL,MAN,FAN,TVN,MAN,-1,17120900_17126110
31,07,male_correct,17128140_17129340,nectarines,d,n,FAT,FAN,TVN,MAN,OLF,FAF,0,17128140_17129340
31,07,male_correct,17141490_17142490,TV,d,n,FAT,MAN,NOF,MAN,NOF,MAN,0,17141490_17142490
31,07,male_correct,17143790_17144820,baby,d,n,FAT,MAN,NOF,MAN,SIL,MAF,0,17143790_17144820
31,07,male_correct,17150140_17152630,toys,d,y,FAT,SIL,NOF,MAN,TVN,SIL,0,17150140_17152630
31,07,male_correct,17356420_17357500,candle,d,n,FAT,TVN,CXN,MAN,NOF,OLN,0,17356420_17357500
31,07,male_correct,17384840_17386390,TV,q,n,FAT,SIL,FAF,OLN,SIL,MAN,+2,17387720_17388720
31,07,male_correct,17428580_17429640,boar,d,n,FAT,TVF,TVF,MAN,SIL,NOF,0,17428580_17429640
31,07,male_correct,17502400_17503410,shapes,q,y,FAT,CXN,TVN,MAN,SIL,CXN,0,17502400_17503410
31,07,male_correct,17510550_17511550,squirrel,q,n,FAT,OLF,SIL,MAF,TVN,SIL,0,17510550_17511550
31,07,male_correct,17657260_17659180,headband,d,n,FAT,OLN,TVF,MAN,TVF,MAF,0,17657260_17659180
31,07,male_correct,17671390_17672960,plate,q,n,FAT,FAF,TVF,MAN,TVF,MAN,0,17671390_17672960
31,07,male_correct,17673960_17676010,yogurt,q,n,FAT,MAN,TVF,MAN,TVF,MAF,0,17673960_17676010
31,07,male_correct,18085040_18087130,nectarine,d,n,FAT,TVF,FAF,MAN,OLN,NOF,0,18085040_18087130
31,07,male_correct,18087130_18088940,pineapple,d,n,FAT,FAF,MAN,OLN,NOF,OLF,-1,18085040_18087130
31,07,male_correct,18119435_18120260,pineapple,q,n,FAT,TVN,OLF,NOF,MAN,NOF,+1,18120260_18121810
31,07,male_correct,18339150_18340200,vest,d,y,FAT,TVN,OLN,MAN,TVF,MAN,0,18339150_18340200
31,07,male_correct,18665670_18667530,car,d,y,FAT,OLN,CXN,MAN,FAF,NOF,0,18665670_18667530
31,07,male_correct,18698440_18701110,floor,d,y,FAT,MAN,OLN,MAN,NOF,OLF,0,18698440_18701110
31,07,male_correct,18842300_18843890,bread,d,n,FAT,MAN,TVF,MAN,OLF,TVF,0,18842300_18843890
31,07,male_correct,18847810_18848810,cereal,d,n,FAT,TVF,FAN,MAN,OLF,TVN,0,18847810_18848810
31,07,male_correct,18860560_18861790,pineapple,d,n,FAT,OLN,TVN,OLF,MAN,OLN,+1,18861790_18864580
31,07,male_correct,18861790_18864580,nectarines,d,n,FAT,TVN,OLF,MAN,OLN,TVN,0,18861790_18864580
31,07,male_correct,19287220_19288220,rings,q,y,FAT,MAN,OLN,FAN,OLN,MAN,-2,19285420_19286420
31,07,male_correct,19316910_19317910,flower,q,n,FAT,OLN,CHN,MAN,CHN,FAF,0,19316910_19317910
31,07,male_correct,19553590_19554620,bones,s,n,FAT,CXN,MAN,TVF,NOF,OLF,-1,19552080_19553590
31,07,male_correct,21146120_21147120,car,q,n,FAT,CXF,OLF,MAN,OLF,MAN,0,21146120_21147120
31,07,male_correct,21149170_21150170,books,d,n,FAT,MAN,OLF,MAN,OLF,MAN,0,21149170_21150170
31,07,male_correct,21219070_21221690,bug,d,n,FAT,SIL,NOF,MAN,SIL,MAN,0,21219070_21221690
31,07,male_correct,21334980_21336420,chair,d,y,FAT,MAN,NOF,MAN,NOF,FAN,0,21334980_21336420
31,07,male_correct,21382110_21383130,toys,d,n,FAT,CHN,OLN,MAN,NOF,MAN,0,21382110_21383130
31,07,male_correct,21501810_21503160,bees,d,n,FAT,CHF,NOF,MAN,OLN,NOF,0,21501810_21503160
31,07,male_correct,21503160_21504060,knees,d,n,FAT,NOF,MAN,OLN,NOF,CHN,-1,21501810_21503160
31,07,male_correct,22246000_22247390,bunny,n,n,FAT,NOF,OLN,MAF,TVF,OLF,0,22246000_22247390
31,07,male_correct,22524310_22525730,foot,d,y,FAT,OLN,NOF,OLN,NOF,MAN,+2,22527040_22528040
31,07,male_correct,22527040_22528040,foot,n,y,FAT,OLN,NOF,MAN,OLF,CXF,0,22527040_22528040
31,07,male_correct,22636310_22637470,poop,d,n,FAT,TVN,OLF,MAN,OLF,CHN,0,22636310_22637470
31,07,male_correct,22691240_22692240,hands,q,n,FAT,NOF,SIL,MAF,SIL,NOF,0,22691240_22692240
31,07,male_correct,22784580_22786530,books,d,y,FAT,NOF,OLF,MAN,NON,MAN,0,22784580_22786530
31,07,male_correct,22806960_22807760,saucer,d,n,FAT,NOF,MAN,OLN,NOF,OLF,-1,22805950_22806960
31,07,male_correct,22814980_22816250,eye,d,n,FAT,NOF,MAN,OLN,NOF,MAN,-1,22811780_22814980
31,07,male_correct,28481850_28483040,baby,d,n,FAT,CXN,OLN,MAN,NOF,CXN,0,28481850_28483040
31,07,male_correct,28529150_28530830,strap,d,n,FAT,MAN,OLF,MAN,CXF,CHN,0,28529150_28530830
31,07,male_correct,28557980_28563190,bed,d,y,FAT,NOF,FAN,MAN,FAN,MAN,0,28557980_28563190
31,07,male_correct,28705430_28707470,arm,d,n,FAT,MAN,SIL,MAN,OLF,SIL,0,28705430_28707470
31,07,male_correct,28736770_28738850,bottle,d,n,FAT,MAF,CXN,MAN,OLN,NOF,0,28736770_28738850
31,07,male_correct,28837240_28838940,pacifier,d,n,FAT,SIL,OLN,MAN,CXN,CXN,0,28837240_28838940
31,07,male_correct,29048890_29049900,note,q,n,FAT,CXN,NOF,FAN,CXN,MAN,+2,29053030_29054220
31,07,male_correct,29068710_29070890,envelope,d,y,FAT,MAN,TVF,MAN,SIL,MAF,0,29068710_29070890
31,07,male_correct,29104700_29106820,socks,d,n,FAT,FAN,CHN,MAN,SIL,SIL,0,29104700_29106820
31,07,male_correct,29109250_29112110,umbrella,d,n,FAT,SIL,SIL,MAN,CHN,CHN,0,29109250_29112110
31,07,male_correct,29164180_29166610,luggage,q,n,FAT,CHN,CXN,MAN,CHN,OLN,0,29164180_29166610
31,07,male_correct,29177080_29178170,toothpaste,q,n,FAT,MAN,SIL,MAN,CXN,MAN,0,29177080_29178170
31,07,male_correct,29179600_29181170,toothbrush,q,n,FAT,MAN,CXN,MAN,CXN,MAN,0,29179600_29181170
31,07,male_correct,29182870_29183090,toothbrush,q,n,FAT,CXN,MAN,CHN,CHN,MAN,-1,29181870_29182870
31,07,male_correct,29185160_29185830,sunblock,q,n,FAT,CHN,MAN,FAN,SIL,OLN,-1,29183470_29185160
31,07,male_correct,29192300_29192830,boots,q,n,FAT,MAN,CHF,CHF,CXN,CHN,-2,29189260_29192220
31,07,male_correct,29206950_29207950,undies,n,n,FAT,MAN,SIL,CXN,NOF,OLN,-2,29201450_29205970
31,07,male_correct,29210570_29212090,suitcase,i,n,FAT,NOF,OLN,MAN,CXN,MAN,0,29210570_29212090
31,07,male_correct,29240010_29241190,suitcase,i,n,FAT,MAN,SIL,MAN,NOF,MAN,0,29240010_29241190
31,07,male_correct,29241990_29244660,umbrella,d,n,FAT,MAN,NOF,MAN,TVF,MAN,0,29241990_29244660
31,07,male_correct,29250990_29251990,toothbrush,d,n,FAT,CHF,OLN,MAN,CHF,SIL,0,29250990_29251990
31,07,male_correct,29266010_29267670,snakes,d,n,FAT,OLN,NON,MAN,CXN,CHN,0,29266010_29267670
31,07,male_correct,29281550_29282360,clothes,d,n,FAT,SIL,MAN,NOF,SIL,NOF,-1,29280550_29281550
31,07,male_correct,29286440_29288820,underwear,n,n,FAT,CXN,OLN,MAN,NOF,SIL,0,29286440_29288820
31,07,male_correct,29288820_29291700,underwear,q,n,FAT,OLN,MAN,NOF,SIL,CXN,-1,29286440_29288820
31,07,male_correct,29294870_29296210,drawers,d,n,FAT,CXN,OLN,MAN,SIL,NOF,0,29294870_29296210
31,07,male_correct,29305480_29306480,apples,d,n,FAT,CXN,MAN,FAN,NOF,OLN,-1,29302860_29305480
31,07,male_correct,29322440_29326990,drawers,d,y,FAT,CXN,NON,MAN,CHN,CHN,0,29322440_29326990
31,07,male_correct,29330910_29333020,drawers,d,n,FAT,FAF,CXN,MAN,NOF,FAN,0,29330910_29333020
31,07,male_correct,29334960_29336390,legs,d,n,FAT,NOF,FAN,MAN,TVF,MAN,0,29334960_29336390
31,07,male_correct,29357330_29359160,dresser,d,n,FAT,CXN,SIL,MAN,SIL,MAN,0,29357330_29359160
31,07,male_correct,29374310_29375370,diapers,d,n,FAT,CXN,CXN,CXN,FAN,MAN,+2,29376380_29377410
31,07,male_correct,29378850_29381390,hair+clips,d,y,FAT,CHN,CHN,MAN,SIL,CXN,0,29378850_29381390
