subject,month,speaker_category,timestamp,word,utterance_type,object_present,speaker_win,lena_win-2,lena_win-1,lena_win-0,lena_win+1,lena_win+2,win_match,timestamp_match
10,07,male_correct,7776350_7777350,gloves,q,n,FAT,CHN,CHN,MAN,SIL,FAN,0,7776350_7777350
10,07,male_correct,14000340_14002820,TV,d,n,FAT,OLN,NOF,MAN,NOF,SIL,0,14000340_14002820
10,07,male_correct,17903750_17905570,chicken,d,n,FAT,OLN,FAN,MAN,SIL,FAN,0,17903750_17905570
10,07,male_correct,17911720_17912720,carrot,n,n,FAT,FAN,FAN,MAN,CHN,NOF,0,17911720_17912720
10,07,male_correct,17969270_17970290,chicken,i,n,FAT,OLF,FAN,MAN,FAN,OLN,0,17969270_17970290
10,07,male_correct,17977750_17978830,ketchup,q,n,FAT,OLN,NOF,MAN,NOF,OLN,0,17977750_17978830
10,07,male_correct,17987200_17988200,butter,q,n,FAT,FAN,OLN,MAN,OLN,NON,0,17987200_17988200
10,07,male_correct,17988200_17991550,butter,q,n,FAT,OLN,MAN,OLN,NON,OLN,-1,17987200_17988200
10,07,male_correct,18012680_18014680,bread,d,n,FAT,MAN,CXN,FAN,MAN,OLN,-2,18010880_18011880
10,07,male_correct,18014680_18015820,chicken,d,n,FAT,CXN,FAN,MAN,OLN,CXN,0,18014680_18015820
10,07,male_correct,18015820_18016620,chicken,i,n,FAT,FAN,MAN,OLN,CXN,CXN,-1,18014680_18015820
10,07,male_correct,18019650_18022050,chicken,i,n,FAT,CXN,SIL,MAN,CHN,CHN,0,18019650_18022050
10,07,male_correct,18056930_18059070,chicken,i,n,FAT,CHN,FAN,MAN,FAN,SIL,0,18056930_18059070
10,07,male_correct,18205650_18207490,bean,n,n,FAT,OLF,FAN,MAN,SIL,NOF,0,18205650_18207490
10,07,male_correct,18331740_18332900,face,i,n,FAT,CXN,FAN,MAN,OLN,MAN,0,18331740_18332900
10,07,male_correct,18448060_18449060,chicken,d,n,FAT,CHN,OLN,MAN,OLN,CXN,0,18448060_18449060
10,07,male_correct,19187460_19188460,s+Kiss,n,n,FAT,OLN,NOF,MAF,NOF,FAN,0,19187460_19188460
10,07,male_correct,24995740_24996740,pee,q,n,FAT,OLN,NOF,MAN,FAN,OLN,0,24995740_24996740
10,07,male_correct,25888390_25889480,pretzels,q,n,FAT,CHN,SIL,MAN,FAN,SIL,0,25888390_25889480
10,07,male_correct,29091170_29092170,mouth,i,y,FAT,CXN,OLN,FAN,MAF,CXN,+1,29092170_29093170
10,07,male_correct,29477490_29480180,garbage,i,n,FAT,MAN,CHN,MAN,FAF,NOF,0,29477490_29480180
10,07,male_correct,29772030_29773110,ice,d,n,FAT,FAN,OLF,MAN,FAN,OLF,0,29772030_29773110
10,07,male_correct,29783180_29785370,heart,d,n,FAT,FAN,OLN,MAN,CHN,FAN,0,29783180_29785370
10,07,male_correct,29811310_29813560,shower,d,n,FAT,NOF,MAN,OLN,MAN,FAN,-1,29809430_29811310
10,07,male_correct,30094710_30096320,button,q,n,FAT,MAN,OLN,MAN,FAN,OLN,0,30094710_30096320
10,07,male_correct,30121680_30123390,head,q,y,FAT,MAN,OLN,FAN,OLN,CHN,-2,30119690_30120750
10,07,male_correct,30605160_30606700,snow,q,n,FAT,CHN,MAN,FAN,CHN,CHN,-1,30603500_30605160
10,07,male_correct,34791040_34794150,closet,i,n,FAT,OLN,NOF,MAN,NOF,OLF,0,34791040_34794150
10,07,male_correct,35962010_35963110,pins,d,y,FAT,CXN,MAN,OLN,FAN,OLN,-1,35961010_35962010
