subject,month,speaker_category,timestamp,word,utterance_type,object_present,speaker_win,lena_win-2,lena_win-1,lena_win-0,lena_win+1,lena_win+2,win_match,timestamp_match
23,07,male_correct,93360_94550,chair,d,n,FAT,MAN,NOF,MAN,SIL,NOF,0,93360_94550
23,07,male_correct,165370_168170,money,d,n,FAT,MAN,FAF,MAN,TVF,MAN,0,165370_168170
23,07,male_correct,168170_169470,money,d,n,FAT,FAF,MAN,TVF,MAN,CXN,-1,165370_168170
23,07,male_correct,189980_190780,money,d,n,FAT,OLN,MAN,OLN,NOF,SIL,-1,188980_189980
23,07,male_correct,896020_897550,sausage,q,n,FAT,TVF,CHN,MAN,TVN,FAF,0,896020_897550
23,07,male_correct,897550_898550,cheese,q,n,FAT,CHN,MAN,TVN,FAF,SIL,-1,896020_897550
23,07,male_correct,898550_899790,cheese,d,n,FAT,MAN,TVN,FAF,SIL,TVF,-2,896020_897550
23,07,male_correct,997810_999830,beds,d,n,FAT,TVN,FAN,MAN,TVN,TVN,0,997810_999830
23,07,male_correct,1000830_1003420,beds,d,n,FAT,MAN,TVN,TVN,FAN,TVN,-2,997810_999830
23,07,male_correct,8619700_8621790,coats,d,y,FAT,OLN,NOF,MAN,CXN,MAN,0,8619700_8621790
23,07,male_correct,8676890_8677900,coats,d,n,FAT,CXN,OLF,MAN,OLF,CXN,0,8676890_8677900
23,07,male_correct,8701520_8702970,paper+towel,i,n,FAT,MAN,OLN,MAN,OLN,NOF,0,8701520_8702970
23,07,male_correct,9903940_9905430,bumblebee,d,n,FAT,OLN,NON,OLN,MAN,OLN,+1,9905430_9906430
23,07,male_correct,9905430_9906430,window,d,y,FAT,NON,OLN,MAN,OLN,NOF,0,9905430_9906430
23,07,male_correct,9932640_9933640,computer,q,n,FAT,CXN,SIL,MAN,OLN,CXN,0,9932640_9933640
23,07,male_correct,10033250_10034450,nose,d,y,FAT,CHN,CHN,MAN,NOF,OLN,0,10033250_10034450
